col,lig,centre_x,centre_y,kills_depuis,morts_dedans,portee_mediane_m,denivele_median_m,matchs_kills,matchs_presence,matchs_distincts,occupation_gagnants_ms,occupation_perdants_ms,dir_sortante_cos,dir_sortante_sin,dir_sortante_n,dir_entrante_cos,dir_entrante_sin,dir_entrante_n,kills_ponderes,morts_ponderees,kills_rang_connu,morts_rang_connu,kills_tueur_fort,morts_tueur_fort
-10,-11,-4.750,-5.250,0,0,0.000,0.000,0,1,1,200.000,200.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-10,-10,-4.750,-4.750,0,0,0.000,0.000,0,1,1,300.000,300.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-10,-9,-4.750,-4.250,0,1,0.000,0.000,1,1,2,0.000,300.000,0.000,0.000,0,0.784,-0.621,1,0.000,1.000,0,0,0,0
-10,-6,-4.750,-2.750,1,1,8.757,-0.018,2,0,2,0.000,0.000,-0.999,0.037,1,0.225,-0.974,1,1.500,1.500,1,1,1,1
-10,-5,-4.750,-2.250,0,1,0.000,0.000,1,0,1,0.000,0.000,0.000,0.000,0,0.472,-0.882,1,0.000,0.500,0,1,0,0
-10,-3,-4.750,-1.250,0,0,0.000,0.000,0,1,1,0.000,200.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-10,-1,-4.750,-0.250,1,0,15.116,-3.192,1,0,1,0.000,0.000,-0.615,-0.788,1,0.000,0.000,0,1.500,0.000,1,0,1,0
-9,-73,-4.250,-36.250,0,1,0.000,0.000,1,1,2,0.000,400.000,0.000,0.000,0,0.689,0.725,1,0.000,1.000,0,0,0,0
-9,-72,-4.250,-35.750,0,0,0.000,0.000,0,1,1,100.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-71,-4.250,-35.250,0,0,0.000,0.000,0,1,1,200.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-70,-4.250,-34.750,0,3,0.000,0.000,3,1,4,0.000,400.000,0.000,0.000,0,0.976,0.153,3,0.000,2.711,0,2,0,1
-9,-67,-4.250,-33.250,0,2,0.000,0.000,2,1,3,100.000,1100.000,0.000,0.000,0,0.469,1.879,2,0.000,3.000,0,2,0,2
-9,-66,-4.250,-32.750,1,0,5.642,1.270,1,1,2,700.000,200.000,0.166,0.986,1,0.000,0.000,0,0.639,0.000,1,0,0,0
-9,-65,-4.250,-32.250,1,0,17.205,0.961,1,1,2,900.000,0.000,-0.025,1.000,1,0.000,0.000,0,1.329,0.000,1,0,1,0
-9,-64,-4.250,-31.750,2,2,0.145,0.005,2,1,3,1700.000,500.000,0.529,1.794,2,0.529,1.794,2,1.591,2.500,1,1,0,1
-9,-63,-4.250,-31.250,2,4,0.145,-0.005,4,1,5,1000.000,200.000,0.392,-1.939,2,0.459,0.057,4,2.500,4.091,1,2,1,1
-9,-62,-4.250,-30.750,3,0,17.679,0.961,3,1,4,0.000,100.000,0.208,2.990,3,0.000,0.000,0,3.637,0.000,2,0,2,0
-9,-61,-4.250,-30.250,2,1,13.616,0.435,2,1,3,100.000,0.000,1.037,0.697,2,0.954,-0.300,1,2.447,0.650,1,1,1,0
-9,-60,-4.250,-29.750,1,0,2.166,-0.381,1,1,2,200.000,0.000,0.232,-0.973,1,0.000,0.000,0,1.500,0.000,1,0,1,0
-9,-59,-4.250,-29.250,2,1,7.093,-0.703,3,1,3,200.000,100.000,-0.216,0.030,2,-0.445,-0.896,1,2.558,1.500,2,1,2,1
-9,-58,-4.250,-28.750,0,0,0.000,0.000,0,1,1,100.000,200.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-57,-4.250,-28.250,4,2,9.817,0.041,5,1,6,800.000,1000.000,1.681,0.729,4,0.008,0.267,2,5.000,1.500,2,1,2,0
-9,-56,-4.250,-27.750,2,1,7.876,0.009,2,1,3,1600.000,700.000,1.949,0.216,2,0.970,-0.241,1,2.500,1.500,1,1,1,1
-9,-55,-4.250,-27.250,2,3,6.445,0.308,5,1,6,800.000,1900.000,-0.132,-0.540,2,-0.179,-0.906,3,2.000,2.500,0,1,0,0
-9,-54,-4.250,-26.750,0,0,0.000,0.000,0,1,1,400.000,300.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-53,-4.250,-26.250,2,1,4.028,-0.902,3,1,4,600.000,800.000,-0.825,-0.434,2,-0.734,0.679,1,2.500,1.000,1,0,1,0
-9,-52,-4.250,-25.750,0,1,0.000,0.000,1,1,1,600.000,1300.000,0.000,0.000,0,0.520,0.854,1,0.000,1.152,0,1,0,1
-9,-51,-4.250,-25.250,1,0,7.783,-0.635,1,1,2,300.000,0.000,-0.965,0.264,1,0.000,0.000,0,1.000,0.000,0,0,0,0
-9,-50,-4.250,-24.750,0,1,0.000,0.000,1,0,1,0.000,0.000,0.000,0.000,0,0.435,0.901,1,0.000,1.500,0,1,0,1
-9,-49,-4.250,-24.250,0,0,0.000,0.000,0,1,1,100.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-48,-4.250,-23.750,0,1,0.000,0.000,1,1,2,400.000,0.000,0.000,0.000,0,-1.000,-0.021,1,0.000,1.000,0,0,0,0
-9,-47,-4.250,-23.250,0,0,0.000,0.000,0,1,1,200.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-46,-4.250,-22.750,0,0,0.000,0.000,0,1,1,100.000,200.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-45,-4.250,-22.250,1,1,15.076,0.843,2,1,3,200.000,0.000,0.127,0.992,1,-0.985,-0.175,1,1.500,1.000,1,0,1,0
-9,-44,-4.250,-21.750,0,0,0.000,0.000,0,1,1,100.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-43,-4.250,-21.250,0,1,0.000,0.000,1,1,2,0.000,400.000,0.000,0.000,0,-0.541,-0.841,1,0.000,1.500,0,1,0,1
-9,-42,-4.250,-20.750,0,1,0.000,0.000,1,1,1,0.000,700.000,0.000,0.000,0,-0.017,-1.000,1,0.000,1.323,0,1,0,1
-9,-41,-4.250,-20.250,0,0,0.000,0.000,0,1,1,0.000,500.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-40,-4.250,-19.750,0,1,0.000,0.000,1,1,1,200.000,900.000,0.000,0.000,0,0.111,0.994,1,0.000,1.152,0,1,0,1
-9,-39,-4.250,-19.250,0,2,0.000,0.000,2,1,2,400.000,900.000,0.000,0.000,0,-0.171,-1.946,2,0.000,2.693,0,2,0,2
-9,-38,-4.250,-18.750,1,2,8.920,-1.732,3,1,4,700.000,600.000,-0.331,-0.943,1,-0.171,-1.167,2,1.500,2.000,1,0,1,0
-9,-37,-4.250,-18.250,1,0,10.452,-2.566,1,1,2,1300.000,400.000,-0.556,-0.831,1,0.000,0.000,0,0.591,0.000,1,0,0,0
-9,-36,-4.250,-17.750,3,2,3.293,-0.054,5,1,6,1300.000,200.000,-0.159,-0.804,3,1.070,1.251,2,3.500,2.000,1,0,1,0
-9,-35,-4.250,-17.250,1,2,4.994,-0.716,3,1,4,1500.000,500.000,0.973,0.230,1,-1.039,1.684,2,1.000,3.000,0,2,0,2
-9,-34,-4.250,-16.750,1,1,14.911,-0.961,2,1,3,700.000,0.000,-0.028,-1.000,1,-0.306,-0.952,1,1.500,1.000,1,0,1,0
-9,-33,-4.250,-16.250,2,2,6.542,1.419,4,1,5,400.000,700.000,-0.869,-0.433,2,0.272,-0.643,2,2.500,2.137,1,1,1,1
-9,-32,-4.250,-15.750,1,2,6.017,-0.744,3,1,4,1600.000,200.000,0.672,-0.740,1,-0.385,-1.961,2,1.000,2.000,0,0,0,0
-9,-31,-4.250,-15.250,1,1,9.677,0.000,2,1,3,1600.000,300.000,-0.256,-0.967,1,-0.898,0.440,1,1.370,1.000,1,0,1,0
-9,-30,-4.250,-14.750,0,1,0.000,0.000,1,1,2,300.000,200.000,0.000,0.000,0,0.985,-0.170,1,0.000,1.409,0,1,0,1
-9,-29,-4.250,-14.250,1,0,9.728,0.517,1,1,2,400.000,200.000,0.138,-0.990,1,0.000,0.000,0,1.000,0.000,0,0,0,0
-9,-28,-4.250,-13.750,1,4,5.062,-1.732,4,1,5,100.000,100.000,0.342,0.940,1,-1.372,1.212,4,1.500,4.838,1,2,1,2
-9,-27,-4.250,-13.250,0,0,0.000,0.000,0,1,1,300.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-26,-4.250,-12.750,2,1,5.843,-0.526,2,1,3,800.000,0.000,-0.680,-0.797,2,-0.970,-0.244,1,2.000,1.000,0,0,0,0
-9,-25,-4.250,-12.250,0,0,0.000,0.000,0,1,1,1300.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
