chunk	packet	t_us	slot	mask	state	round	rt_a	rt_b	rt_qa	rt_qb	rt_tail	sd_a	sd_b	sd_c	grace_a	grace_b	grace_c	cond
13	326	4455428583	1536	i5			2417.890	9000.549	4402	16385	10							
13	568	4457447576	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
13	1906	4468608564	182	i8														919
14	2326	4492115383	182	i6								36864	16908	8				
15	1172	4502492564	3608	i8|i49														288
15	1696	4506863676	182	i8														831
15	1872	4508332050	182	i6|i25|i46								62242	12104	0				
15	2070	4509984499	182	i8|i34														0
16	28	4512953563	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	32	4512986890	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	34	4513003580	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	36	4513020673	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	38	4513037015	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	40	4513053882	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	42	4513070642	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	44	4513087298	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	46	4513103984	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	48	4513120529	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	50	4513137439	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	52	4513153630	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	54	4513170406	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	56	4513187334	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	58	4513203670	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
16	222	4514572139	1536	i7|i56											19368	19524	0	
16	1446	4524781937	182	i8														863
16	2114	4530354263	1536	i5|i55|i57|i60			2318.461	17711.326	4221	32242	2							
16	2370	4532489978	3608	i7											17607	8756	9	
18	390	4555979769	182	i8														823
18	618	4557881384	1536	i4		29												
18	934	4560517443	182	i8														960
19	1316	4583708277	3608	i8|i61														296
19	1320	4583741630	182	i8														947
19	1368	4584142406	182	i8														943
20	418	4596220243	182	i8														587
20	422	4596254166	1536	i4|i55|i57|i60		4												
20	986	4600958479	182	i7|i34|i39											8647	23824	21	
20	1816	4607882042	3608	i2|i6	0							26322	63123	10				
21	446	4616456686	182	i8														1016
22	1474	4645036420	364	i6|i8								20984	6927	7				786
23	438	4656397213	3608	i8|i34|i43														687
23	1670	4666674723	1536	i6|i58								16510	20771	5				
24	952	4680688740	182	i8														622
24	1714	4687045797	1536	i4		27												
25	976	4700893522	1536	i2	7													
25	1000	4701092901	3608	i4														
25	1020	4701260007	1536	i8														1
25	1324	4703796099	182	i8														888
25	1380	4704262092	182	i8														959
26	2122	4730455604	182	i8														891
26	2306	4731990196	182	i7											35412	6125	3	
27	42	4733108224	3608	i1|i6|i58								33	1567	1				
27	916	4740398789	182	i8														780
27	1350	4744018907	182	i8														951
28	554	4757384364	182	i2	1													
28	2362	4772464394	182	i8														943
29	42	4773115866	1536	i6								2081	60667	31				
29	2094	4790232121	1536	i5|i55|i57|i60			18634.754	33723.836	33923	61391	16							
30	272	4795036788	1536	i5|i55|i57|i60			18634.754	33706.258	33923	61359	18							
30	578	4797590271	1536	i5|i55|i57|i60			18634.754	15723.288	33923	28623	16							
30	724	4798807876	1536	i4														
30	1338	4803929610	182	i8														887
30	2338	4812271740	182	i8														933
31	14	4812891326	182	i8														774
31	24	4812971981	182	i8														754
31	1002	4821130889	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
31	1224	4822981971	182	i8														779
32	440	4836445420	182	i8														273
32	864	4839985802	3608	i8|i11|i18														520
32	864	4839985802	3608	i8|i11|i18														520
32	928	4840516460	3608	i7											5846	41575	8	
32	1238	4843102177	1536	i6|i54								16059	43637	16				
33	1260	4863289942	1536	i8														59
33	1262	4863307016	1536	i8														59
33	1754	4867410678	182	i8														683
33	1852	4868228132	182	i8														758
33	2156	4870763758	1536	i5|i55|i57|i60			2309.671	272.195	4205	496	0							
34	2056	4889932382	1536	i5|i55|i57|i60			2318.461	35148.258	4221	63984	0							
35	442	4896472665	1536	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
35	1490	4905215047	1536	i4|i55|i57|i60		4												
35	1502	4905314745	1536	i4|i55|i57|i60		4												
35	1504	4905331428	1536	i4|i55|i57|i60		4												
36	24	4912989978	1536	i7											41158	32773	13	
37	364	4935829587	1536	i6|i7|i62								17650	33872	0	3	6302	18	
37	368	4935863025	1536	i2|i6|i50	0							15972	275	25				
37	432	4936397854	1536	i2|i4	4	2												
37	434	4936413557	1536	i0|i6								544	43698	0				
37	492	4936897330	1536	i6								5092	20265	8				
37	496	4936930744	1536	i2	0													
37	1336	4943937124	1536	i5|i55|i57|i60			2318.461	35253.730	4221	64176	0							
38	1436	4964775116	182	i8														891
39	998	4981125403	3608	i5|i36			1825.159	19475.783	3323	35454	30							
39	1256	4983277061	182	i4|i16		0												
39	1258	4983293842	182	i4|i16		0												
39	1260	4983310461	182	i4|i16		0												
39	1262	4983327113	182	i4|i16		0												
39	1264	4983343808	182	i4|i16		0												
40	200	4994472849	182	i8														879
41	48	5013207052	3608	i2|i33	4													
41	394	5016118967	1536	i0|i2|i19|i35|i48	5													
42	438	5036475942	182	i8														899
42	530	5037244000	182	i8														598
43	746	5059048582	1536	i5|i17|i19			14737.235	29691.184	26828	54050	1							
44	366	5075882145	182	i8|i62														254
