chunk	packet	t_us	slot	mask	state	round	rt_a	rt_b	rt_qa	rt_qb	rt_tail	sd_a	sd_b	sd_c	grace_a	grace_b	grace_c	cond
1	8	1077634894	7168	i0|i2|i19|i35|i49	2													
1	8	1077634894	7168	i0|i2|i19|i35|i49	2													
1	8	1077634894	7168	i0|i2|i19|i35|i49	2													
1	1396	1089818140	7168	i5			22508.104	0.000	40974	0	0							
1	1396	1089818140	7168	i6								14	0	0				
1	1396	1089818140	7168	i6								24590	0	0				
1	1396	1089818140	7168	i6								32782	0	0				
3	628	1122800915	7168	i5			0.000	15750.205	0	28672	0							
3	832	1124501109	7168	i7											50965	28585	18	
3	854	1124684953	7168	i8														796
3	860	1124735014	7168	i8														28
3	956	1125538375	7168	i7											57344	61440	0	
3	956	1125538375	7168	i7											40960	61440	0	
3	2042	1134598123	7168	i4														
3	2042	1134598123	7168	i4		16												
4	30	1137815211	7168	i4														
4	50	1137981868	7168	i2	0													
4	138	1138717170	7168	i8														31
4	158	1138883065	7168	i5			18855.037	6939.451	34324	12633	29							
4	160	1138899575	7168	i5			9854.762	6924.070	17940	12605	30							
4	212	1139336434	7168	i5			8999.999	15750.205	16384	28672	0							
4	212	1139336434	7168	i6								0	28672	0				
4	234	1139516582	7168	i8														793
4	238	1139552767	7168	i8														512
4	238	1139552767	7168	i8														640
4	418	1141052687	256	i7											23332	36996	7	
4	420	1141069997	256	i8														364
4	512	1141838840	256	i8|i38														485
4	1216	1147708057	256	i2|i20	3													
4	1366	1148964634	7168	i7											32768	12288	0	
4	1366	1148964634	7168	i4														
4	1642	1151262637	7168	i8														256
5	196	1159207458	7168	i8														0
5	196	1159207458	7168	i8														768
5	378	1160721845	256	i2	2													
5	640	1162910831	7168	i5			4500.412	15750.205	8193	28672	0							
5	640	1162910831	7168	i5			22500.961	15750.205	40961	28672	0							
5	1556	1170548563	7168	i8														280
5	1566	1170633489	7168	i7											1575	61301	11	
5	1626	1171135424	7168	i8														384
5	1626	1171135424	7168	i7											40960	61440	0	
5	1626	1171135424	256	i4		4												
6	114	1178525158	7168	i8														0
6	388	1180809651	256	i8														485
6	546	1182132102	7168	i6								0	28672	0				
6	986	1185798463	7168	i5|i55|i57|i60			2309.671	35148.258	4205	63984	8							
6	1540	1190419056	256	i2|i20	4													
6	1540	1190419056	256	i4|i36														
6	1660	1191420356	7168	i3|i7|i21|i48											64471	20243	13	
6	1938	1193746449	7168	i6								57344	45056	0				
6	1938	1193746449	7168	i7											8192	45056	0	
6	2164	1195624930	7168	i5			28110.752	11263.802	51173	20505	7							
6	2376	1197393193	7168	i8														285
6	2384	1197463144	7168	i5			4499.863	33750.754	8192	61440	0							
6	2384	1197463144	7168	i5			22500.412	33750.754	40960	61440	0							
6	2388	1197493459	7168	i6								50932	28741	21				
6	2400	1197593559	7168	i5			10034.943	19158.818	18268	34877	1							
6	2402	1197610390	7168	i5			976.440	11305.551	1778	20581	21							
7	28	1197810436	7168	i2	0													
7	556	1202214401	7168	i7											1812	28269	24	
7	734	1203702836	7168	i8														768
7	744	1203782478	256	i4|i10|i41		0												
7	782	1204099936	256	i8|i39														17
7	874	1204867296	7168	i6								8206	0	0				
7	1190	1207503107	256	i4		10												
7	1658	1211412129	7168	i8														512
7	1658	1211412129	7168	i8														0
7	2316	1216896115	256	i6|i33								13124	13452	0				
7	2320	1216929458	256	i5|i33			7490.433	7389.355	13636	13452	0							
8	312	1220182400	7168	i8														539
8	1128	1226994978	7168	i7											32768	12288	0	
8	1226	1227808517	256	i4														
8	1608	1230995280	7168	i8|i25														288
8	1756	1232230316	7168	i4		24												
8	1772	1232366190	7168	i5			22500.412	33750.754	40960	61440	0							
8	2148	1235500184	7168	i7											50978	61473	17	
8	2224	1236136756	256	i2|i59	4													
8	2232	1236203336	7168	i8														128
9	632	1242921017	7168	i8														26
9	658	1243137197	7168	i8														26
9	940	1245493030	256	i1|i2|i13	5													
9	1026	1246211189	7168	i2|i8	3													548
9	1060	1246496487	256	i4														
9	1070	1246578793	256	i4														
9	1090	1246745552	256	i4														
9	1124	1247032734	7168	i7											0	12288	0	
9	1124	1247032734	7168	i5			13500.137	6749.931	24576	12288	0							
9	1906	1253555491	256	i2	2													
9	2054	1254786443	7168	i2|i19|i25|i63	3													
9	2104	1255208546	7168	i5			18000.824	33750.754	32769	61440	0							
9	2154	1255625593	7168	i8														768
10	72	1258190029	256	i8|i39														465
10	140	1258757227	256	i8|i20														384
10	328	1260325228	256	i7|i33											21030	59567	4	
10	348	1260492596	256	i2|i33	2													
10	462	1261442603	256	i2|i7	2										21401	37925	10	
10	516	1261893808	7168	i4														
10	560	1262261669	7168	i6								14	0	0				
10	566	1262311391	7168	i6								16398	0	0				
10	652	1263028221	256	i7|i20											32770	43808	16	
10	674	1263216971	7168	i7											57345	45056	0	
10	674	1263216971	7168	i8														256
10	760	1263929568	7168	i7											8192	61440	0	
10	1078	1266582865	7168	i6								51101	45193	26				
10	1100	1266764827	7168	i4		1												
10	1110	1266848332	7168	i2	6													
10	1854	1273053764	7168	i2	5													
10	1916	1273571650	7168	i8|i52														512
10	1944	1273804958	7168	i7											18073	36849	16	
10	1980	1274105237	7168	i2	6													
10	2090	1275027276	256	i2|i11	6													
10	2184	1275810060	7168	i8|i20														640
11	10	1277674961	7168	i8														541
11	142	1278779430	7168	i6								8193	61440	0				
11	218	1279414049	7168	i7											24577	12288	0	
11	218	1279414049	7168	i7											32769	12288	0	
11	330	1280345327	7168	i6								51099	60921	1				
11	366	1280645761	7168	i2	2													
11	442	1281279585	7168	i8														281
11	450	1281345528	7168	i7											18023	44889	9	
11	458	1281415163	7168	i6								16384	61440	0				
11	458	1281415163	7168	i8														128
11	458	1281415163	256	i4		4												
11	758	1283915394	7168	i6								40961	45056	0				
11	1422	1289453847	256	i4		17												
11	1768	1292340902	7168	i6								32782	0	0				
11	2170	1295693723	7168	i8														538
11	2172	1295714629	7168	i7											40960	28672	0	
11	2174	1295727590	256	i4														
12	296	1300065216	256	i8														187
12	552	1302185781	7168	i8														128
12	804	1304285195	7168	i2	3													
12	884	1304952487	256	i5|i19			32362.041	12864.009	58912	23418	12							
12	888	1304986209	256	i2|i3	3													
12	980	1305754621	256	i4|i18|i40														
12	1958	1313864694	7168	i7											16398	0	0	
12	1958	1313864694	7168	i7											32782	0	0	
12	2340	1316998684	7168	i5|i55|i57|i60			2309.671	35420.727	4205	64480	8							
13	452	1321376654	7168	i6								16384	61440	0				
13	452	1321376654	7168	i6								49153	45056	0				
13	460	1321442969	256	i4		4												
13	498	1321755339	7168	i5			10054.719	19215.949	18304	34981	4							
13	562	1322289658	7168	i4|i22|i41		16												
13	572	1322371300	7168	i4		17												
13	574	1322387953	7168	i4														
13	686	1323322490	7168	i7											34364	34981	4	
13	838	1324594671	7168	i8														384
13	838	1324594671	7168	i8														0
13	838	1324594671	256	i6								2150	0	0				
14	376	1340742233	7168	i8														128
14	516	1341907370	7168	i7											50753	36277	15	
14	968	1345681657	7168	i6								49152	28672	0				
14	972	1345711544	7168	i6|i55|i57|i60								33923	61391	16				
14	1000	1345948302	7168	i5|i45			20215.186	10016.266	36800	18234	30							
14	1052	1346379125	256	i5			30811.273	29414.318	56089	53546	16							
14	1054	1346395518	256	i5			30811.273	27164.250	56089	49450	16							
14	1088	1346679747	7168	i2|i3	4													
14	1088	1346679747	256	i6								31514	8509	0				
14	1090	1346696101	256	i6								39706	8508	31				
14	1258	1348101977	7168	i7											24577	28672	0	
14	1258	1348101977	7168	i8														256
14	1620	1351117330	7168	i8														796
14	1650	1351368969	256	i4														
14	1670	1351537645	7168	i6								57345	61440	0				
14	2012	1354386583	256	i8|i40														269
15	120	1358608920	7168	i8														547
15	282	1359960812	7168	i7											50946	45297	22	
15	388	1360848642	7168	i6								32768	45056	0				
15	624	1362812237	256	i2|i45	6													
15	856	1364747932	256	i2|i28|i45	4													
15	1132	1367050449	7168	i8														287
15	1140	1367121026	7168	i7											16384	61440	0	
15	1140	1367121026	7168	i6								0	61440	0				
15	1174	1367404632	7168	i4														
15	1174	1367404632	7168	i4														
15	1792	1372555946	7168	i5			7633.259	31607.807	13896	57539	22							
15	1828	1372855898	7168	i5			19059.389	20226.723	34696	36821	22							
15	1882	1373306983	7168	i8														798
15	2100	1375127402	256	i4														
15	2110	1375210151	256	i2|i3	2													
15	2152	1375559699	7168	i4		2												
15	2166	1375676719	256	i4														
15	2282	1376643416	7168	i7											34417	12169	19	
15	2298	1376776603	7168	i5			18905.576	2193.213	34416	3993	20							
15	2326	1377010424	7168	i2	0													
15	2402	1377649329	7168	i4		24												
16	222	1379469903	7168	i7											40960	45056	0	
16	508	1381853394	7168	i8														512
16	572	1382384760	7168	i4		8												
16	1604	1390998828	7168	i8														384
17	200	1399285822	256	i7|i33											28456	5876	0	
17	204	1399318809	256	i6|i33								28280	8949	5				
17	206	1399335409	7168	i8														29
17	216	1399419255	7168	i7											34332	53193	30	
17	250	1399703109	7168	i2	4													
17	268	1399852447	7168	i4														
17	270	1399869250	7168	i7											34353	3281	1	
17	284	1399985749	7168	i5			27876.186	15326.670	50746	27901	2							
17	324	1400324251	7168	i7											16384	61440	0	
17	324	1400324251	7168	i6								57344	61440	0				
17	342	1400470394	7168	i6								50741	12313	5				
17	374	1400737485	7168	i2	6													
17	436	1401255076	7168	i6								1673	12429	11				
17	482	1401638210	7168	i5|i55|i57|i60			2309.671	544.664	4205	992	8							
17	626	1402838670	7168	i5			1073.122	15632.099	1954	28457	23							
17	1792	1412567423	7168	i5			4500.412	15750.205	8193	28672	0							
17	1930	1413716728	7168	i7											51192	11861	9	
17	2032	1414568938	256	i2	1													
17	2036	1414601644	256	i5			20153.660	25642.598	36688	46680	12							
17	2038	1414618061	256	i7											20304	30295	20	
17	2040	1414634580	256	i8														957
17	2078	1414955155	256	i5|i40|i51|i52			13501.235	2320.109	24578	4224	6							
17	2108	1415202368	256	i2|i51	6													
17	2110	1415221398	7168	i8														128
17	2110	1415221398	7168	i8														640
17	2176	1415769310	7168	i7											32768	61440	0	
17	2312	1416902782	7168	i2	4													
17	2342	1417153394	256	i8|i40														853
18	178	1419105347	7168	i8														218
18	544	1422159168	256	i8														108
18	1090	1426715263	7168	i2	4													
18	1098	1426781197	256	i4														
18	1146	1427185013	7168	i8														256
18	1328	1428699700	7168	i7											32864	3497	25	
18	1330	1428715761	7168	i7											32608	3497	25	
18	1582	1430819397	7168	i7											24577	61440	0	
18	2266	1436524365	7168	i7											34624	37237	3	
19	10	1437710936	7168	i2|i54|i55|i56	0													
19	12	1437725833	7168	i2|i54|i55|i56	0													
19	146	1438843339	7168	i8														282
19	186	1439180337	7168	i6								40961	12288	0				
19	186	1439180337	7168	i8														128
19	226	1439514843	7168	i8														640
19	468	1441529673	256	i8|i50														87
19	526	1442014166	256	i8|i50														469
19	532	1442063603	256	i8|i50														465
19	534	1442080725	256	i8|i50														463
19	558	1442283581	7168	i7											40961	61440	0	
19	578	1442447583	7168	i4		8												
19	624	1442830562	7168	i2|i17|i60|i62	1													
19	626	1442847742	7168	i2|i18|i48	7													
19	628	1442864530	7168	i2|i19	2													
19	630	1442881069	7168	i2	2													
19	688	1443364489	7168	i2|i19|i36|i62	1													
19	690	1443381447	7168	i2|i19|i34	7													
19	692	1443397978	7168	i2|i19	4													
19	694	1443414486	7168	i2	2													
19	752	1443898605	7168	i2|i5|i26|i62	0		6086.337	20365.154	11080	37073	16							
19	754	1443915578	7168	i2|i4|i34	7													
19	756	1443932478	7168	i2|i3	5													
19	758	1443948589	7168	i2	0													
19	820	1444465204	7168	i2|i62	1													
19	822	1444482124	7168	i2	7													
19	986	1445851661	7168	i8														768
