slot	gen	instance	global_id	famille	t0_us	t1_us	lectures	lectures_i27	min_i27	max_i27	lectures_i26	decroissances_i27
1722	1	0	0xbcabbe43	grenade_frag	473076274	481915143	1	0	0	0	1	0
1724	1	0	0xaada07f3	grenade_dynamo	473076274	475409013	1	0	0	0	1	0
1725	1	0	0x7ca85adc	repulsor	473076274	474191426	0	0	0	0	0	0
1748	1	0	0xbcabbe43	grenade_frag	482285111	488003973	2	0	0	0	2	0
1750	1	0	0xbcabbe43	grenade_frag	482285111	496114916	2	0	0	0	2	0
1775	1	0	0xbcabbe43	grenade_frag	488391149	493295421	1	0	0	0	1	0
1777	1	0	0xbcabbe43	grenade_frag	488391149	492395455	1	0	0	0	1	0
1816	1	0	0xbcabbe43	grenade_frag	507429988	511380194	1	0	0	0	1	0
1818	1	0	0xbcabbe43	grenade_frag	507429988	511897229	2	1	239	239	1	0
1819	1	0	0x273fe0eb	grapple	507429988	508327267	3	1	56	56	2	0
1824	1	0	0xbcabbe43	grenade_frag	509031634	511998480	1	0	0	0	1	0
1826	1	0	0xbcabbe43	grenade_frag	509031634	512014972	1	0	0	0	1	0
1850	1	0	0xbcabbe43	grenade_frag	523429052	532717990	2	1	11	11	1	0
1852	1	0	0xbcabbe43	grenade_frag	523429052	527796888	1	0	0	0	1	0
1854	1	0	0xaada07f3	grenade_dynamo	523429052	525594205	2	1	14	14	1	0
1856	1	0	0xaada07f3	grenade_dynamo	523429052	526061417	2	0	0	0	2	0
1877	1	0	0xbcabbe43	grenade_frag	542014189	545466048	1	0	0	0	1	0
1879	1	0	0xbcabbe43	grenade_frag	542014189	545714284	1	0	0	0	1	0
1892	1	0	0xbcabbe43	grenade_frag	545700794	548467085	1	0	0	0	1	0
1897	1	0	0xbcabbe43	grenade_frag	546985653	553705436	1	0	0	0	1	0
1899	1	0	0xbcabbe43	grenade_frag	546985653	552040718	1	0	0	0	1	0
1901	1	0	0xcaaadcb0	grenade_plasma	546985653	551836844	1	0	0	0	1	0
1903	1	0	0xcaaadcb0	grenade_plasma	546985653	552070414	1	0	0	0	1	0
1907	1	0	0xbcabbe43	grenade_frag	548088091	552421145	1	0	0	0	1	0
1909	1	0	0xbcabbe43	grenade_frag	548088091	553088219	1	0	0	0	1	0
1913	1	0	0xbcabbe43	grenade_frag	548088091	554072532	1	0	0	0	1	0
1956	1	0	0xbcabbe43	grenade_frag	574047392	579649076	1	0	0	0	1	0
1958	1	0	0xbcabbe43	grenade_frag	574047392	578748762	1	0	0	0	1	0
1962	1	0	0xbcabbe43	grenade_frag	574097091	578765113	1	0	0	0	1	0
1964	1	0	0xbcabbe43	grenade_frag	574097091	579882692	1	0	0	0	1	0
1966	1	0	0xaada07f3	grenade_dynamo	574097091	575628647	2	0	0	0	2	0
1967	1	0	0x7ca85adc	repulsor	574097091	575395802	0	0	0	0	0	0
1975	1	0	0xbcabbe43	grenade_frag	578735424	584453954	1	0	0	0	1	0
1993	1	0	0x273fe0eb	grapple	592382538	592428287	1	0	0	0	1	0
2003	1	0	0xbcabbe43	grenade_frag	603943766	609912323	2	1	242	242	1	0
2007	1	0	0xaada07f3	grenade_dynamo	603943766	604573571	1	0	0	0	1	0
2009	1	0	0xaada07f3	grenade_dynamo	603943766	605424861	1	0	0	0	1	0
2010	1	0	0x273fe0eb	grapple	603943766	604740753	2	0	0	0	2	0
2016	1	0	0xbcabbe43	grenade_frag	604209886	609011197	2	1	242	242	1	0
2018	1	0	0xbcabbe43	grenade_frag	604209886	609027937	1	0	0	0	1	0
2019	1	0	0x7ca85adc	repulsor	604209886	604257244	2	1	237	237	0	0
2055	1	0	0xbcabbe43	grenade_frag	623634460	628666868	2	1	53	53	0	0
2057	1	0	0xbcabbe43	grenade_frag	623634460	629785129	0	0	0	0	0	0
2062	1	0	0x273fe0eb	grapple	623634460	624179203	2	0	0	0	2	0
2074	1	0	0xbcabbe43	grenade_frag	626984126	631919874	1	0	0	0	1	0
2076	1	0	0xbcabbe43	grenade_frag	626984126	632571085	2	1	242	242	1	0
2106	1	0	0xbcabbe43	grenade_frag	638163235	643998891	3	0	0	0	1	0
2108	1	0	0xbcabbe43	grenade_frag	638163235	645683453	2	1	244	244	1	0
2109	1	0	0x7ca85adc	repulsor	638163235	639427337	0	0	0	0	0	0
2113	1	0	0x7ca85adc	repulsor	644583524	645266544	1	0	0	0	1	0
2127	1	0	0xbcabbe43	grenade_frag	653877571	656861859	1	0	0	0	1	0
2132	1	0	0xbcabbe43	grenade_frag	655315739	657945644	1	0	0	0	1	0
2134	1	0	0xbcabbe43	grenade_frag	655315739	657962668	1	0	0	0	1	0
2136	1	0	0xaada07f3	grenade_dynamo	655315739	657428790	1	0	0	0	1	0
2138	1	0	0xaada07f3	grenade_dynamo	655315739	657245346	2	0	0	0	2	0
2141	1	0	0x273fe0eb	grapple	655315739	656294443	3	0	0	0	3	0
2153	1	0	0xbcabbe43	grenade_frag	661836046	667339899	2	1	243	243	1	0
2155	1	0	0xbcabbe43	grenade_frag	661836046	667672581	1	0	0	0	1	0
2163	1	0	0xbcabbe43	grenade_frag	665322814	669808128	1	0	0	0	1	0
2165	1	0	0xbcabbe43	grenade_frag	665322814	669273648	1	0	0	0	1	0
2195	1	0	0xbcabbe43	grenade_frag	674700787	677498867	2	1	244	244	1	0
2197	1	0	0xbcabbe43	grenade_frag	674700787	676297662	1	0	0	0	1	0
2199	1	0	0xcaaadcb0	grenade_plasma	674700787	682236153	1	0	0	0	1	0
2200	1	0	0x7ca85adc	repulsor	674700787	675363561	0	0	0	0	0	0
2211	1	0	0xbcabbe43	grenade_frag	681388700	687574902	1	0	0	0	1	0
2213	1	0	0xbcabbe43	grenade_frag	681388700	683337279	1	0	0	0	1	0
2238	1	0	0xbcabbe43	grenade_frag	692984048	700938237	1	0	0	0	1	0
2240	1	0	0xbcabbe43	grenade_frag	692984048	702673096	2	1	23	23	1	0
2244	1	0	0xbcabbe43	grenade_frag	694084741	702439434	1	0	0	0	1	0
2246	1	0	0xbcabbe43	grenade_frag	694084741	699703670	1	0	0	0	1	0
2250	1	0	0xbcabbe43	grenade_frag	694418505	701855483	1	0	0	0	1	0
2251	1	0	0x7ca85adc	repulsor	694418505	695766731	0	0	0	0	0	0
2256	1	0	0xbcabbe43	grenade_frag	697020945	701639672	2	1	128	128	1	0
2258	1	0	0xbcabbe43	grenade_frag	697020945	705008849	1	0	0	0	1	0
2260	1	0	0xcaaadcb0	grenade_plasma	697020945	698218816	2	1	164	164	1	0
2303	1	0	0xbcabbe43	grenade_frag	723414220	728666681	1	0	0	0	1	0
2317	1	0	0xbcabbe43	grenade_frag	732607387	738342657	1	0	0	0	1	0
2319	1	0	0xbcabbe43	grenade_frag	732607387	736574172	3	2	245	245	1	0
2320	1	0	0x273fe0eb	grapple	732607387	733537930	3	0	0	0	3	0
2324	1	0	0xbcabbe43	grenade_frag	732740596	733270934	1	0	0	0	1	0
2326	1	0	0xbcabbe43	grenade_frag	732740596	739076629	1	0	0	0	1	0
2349	1	0	0x273fe0eb	grapple	745203211	746050538	2	0	0	0	2	0
2360	1	0	0xbcabbe43	grenade_frag	755380356	757212220	1	0	0	0	1	0
2362	1	0	0xcaaadcb0	grenade_plasma	755380356	760881601	1	0	0	0	1	0
2363	1	0	0x7ca85adc	repulsor	755380356	757178615	1	1	175	175	0	0
2375	1	0	0xbcabbe43	grenade_frag	765023473	768355987	1	0	0	0	1	0
2377	1	0	0xbcabbe43	grenade_frag	765023473	767555411	1	0	0	0	1	0
2395	1	0	0xbcabbe43	grenade_frag	774699301	782620402	1	0	0	0	1	0
2397	1	0	0xbcabbe43	grenade_frag	774699301	780601596	1	0	0	0	1	0
2405	1	0	0x273fe0eb	grapple	777485054	779400483	2	0	0	0	2	0
2410	1	0	0xbcabbe43	grenade_frag	783841694	789260149	1	0	0	0	1	0
2412	1	0	0xbcabbe43	grenade_frag	783841694	791696081	1	0	0	0	1	0
2413	1	0	0x273fe0eb	grapple	783841694	784688965	2	0	0	0	2	0
2420	1	0	0x4396db42	other	789577799	792046353	0	0	0	0	0	0
2435	1	0	0xbcabbe43	grenade_frag	797089043	800021396	1	0	0	0	1	0
2437	1	0	0xbcabbe43	grenade_frag	797089043	800054610	2	1	172	172	1	0
2438	1	0	0x7ca85adc	repulsor	797089043	799471225	0	0	0	0	0	0
2443	1	0	0xbcabbe43	grenade_frag	803127854	809597801	1	0	0	0	1	0
2446	1	0	0x273fe0eb	grapple	803127854	803174414	1	0	0	0	1	0
2466	1	0	0x7ca85adc	repulsor	818075348	819740631	0	0	0	0	0	0
2475	1	0	0xbcabbe43	grenade_frag	824314492	828149768	1	0	0	0	1	0
2488	1	0	0xbcabbe43	grenade_frag	828919249	832804539	1	0	0	0	1	0
2490	1	0	0xbcabbe43	grenade_frag	828919249	835290069	1	0	0	0	1	0
2499	1	0	0xbcabbe43	grenade_frag	836062246	840628156	1	0	0	0	1	0
2501	1	0	0xbcabbe43	grenade_frag	836062246	841178722	1	0	0	0	1	0
2503	1	0	0xcaaadcb0	grenade_plasma	836062246	839493849	1	0	0	0	1	0
2505	1	0	0xcaaadcb0	grenade_plasma	836062246	839644923	1	0	0	0	1	0
2506	1	0	0x273fe0eb	grapple	836062246	837124974	2	0	0	0	2	0
2516	1	0	0xaada07f3	grenade_dynamo	840916360	843781638	2	1	244	244	1	0
2518	1	0	0xaada07f3	grenade_dynamo	840916360	842096733	2	0	0	0	1	0
2537	1	0	0xbcabbe43	grenade_frag	854512858	859847889	1	0	0	0	1	0
2539	1	0	0xbcabbe43	grenade_frag	854512858	860949308	1	0	0	0	1	0
2541	1	0	0xcaaadcb0	grenade_plasma	854512858	856511407	1	0	0	0	1	0
2542	1	0	0x273fe0eb	grapple	854512858	856477974	3	0	0	0	2	0
2547	1	0	0xbcabbe43	grenade_frag	860152418	860265180	1	0	0	0	1	0
2549	1	0	0xbcabbe43	grenade_frag	860152418	860265180	1	0	0	0	1	0
2551	1	0	0xcaaadcb0	grenade_plasma	860152418	860265180	1	0	0	0	1	0
2552	1	0	0x7ca85adc	repulsor	860152418	860315222	1	0	0	0	0	0
2557	1	0	0xbcabbe43	grenade_frag	864239160	870875174	1	0	0	0	1	0
2559	1	0	0xbcabbe43	grenade_frag	864239160	869941075	1	0	0	0	1	0
2561	1	0	0xcaaadcb0	grenade_plasma	864239160	873127668	1	0	0	0	1	0
2562	1	0	0x7ca85adc	repulsor	864239160	865253274	0	0	0	0	0	0
2569	1	0	0xbcabbe43	grenade_frag	865824057	873177434	1	0	0	0	1	0
2571	1	0	0xbcabbe43	grenade_frag	865824057	872160013	1	0	0	0	1	0
2575	1	0	0xaada07f3	grenade_dynamo	866341373	869173495	1	0	0	0	1	0
2576	1	0	0x7ca85adc	repulsor	866341373	867455242	0	0	0	0	0	0
2593	1	0	0xbcabbe43	grenade_frag	876083945	878299657	1	0	0	0	1	0
2595	1	0	0xbcabbe43	grenade_frag	876083945	878316531	1	0	0	0	1	0
2596	1	0	0x273fe0eb	grapple	876083945	879550737	3	0	0	0	3	0
2601	1	0	0x273fe0eb	grapple	879418124	880168120	1	0	0	0	1	0
2606	1	0	0xbcabbe43	grenade_frag	879454440	893848633	2	1	223	223	1	0
2608	1	0	0xbcabbe43	grenade_frag	879454440	885123358	1	0	0	0	1	0
2610	1	0	0xaada07f3	grenade_dynamo	879454440	880768551	2	1	63	63	1	0
2612	1	0	0xaada07f3	grenade_dynamo	879454440	881052069	1	0	0	0	1	0
2613	1	0	0xb781197a	powerup_overshield	879454440	880618383	1	1	244	244	0	0
2617	1	0	0x273fe0eb	grapple	885156857	885706741	1	0	0	0	1	0
2635	1	0	0xbcabbe43	grenade_frag	894935439	897669152	1	0	0	0	1	0
2637	1	0	0xbcabbe43	grenade_frag	894935439	897902941	1	0	0	0	1	0
2639	1	0	0xcaaadcb0	grenade_plasma	894935439	897935827	1	0	0	0	1	0
2641	1	0	0xcaaadcb0	grenade_plasma	894935439	898153273	2	0	0	0	1	0
2647	1	0	0xbcabbe43	grenade_frag	898372357	903608247	1	0	0	0	1	0
2656	1	0	0xbcabbe43	grenade_frag	904846565	908246135	1	0	0	0	1	0
2658	1	0	0xbcabbe43	grenade_frag	904846565	908713211	1	0	0	0	1	0
2677	1	0	0xcaaadcb0	grenade_plasma	911102901	911682796	2	1	4	4	1	0
2688	1	0	0xbcabbe43	grenade_frag	917075427	923844768	1	0	0	0	1	0
2690	1	0	0xbcabbe43	grenade_frag	917075427	922910419	1	0	0	0	1	0
2706	1	0	0xbcabbe43	grenade_frag	926350571	927248862	1	0	0	0	1	0
2708	1	0	0xbcabbe43	grenade_frag	926350571	931103135	1	0	0	0	1	0
2718	1	0	0xbcabbe43	grenade_frag	932941381	938292903	1	0	0	0	1	0
2720	1	0	0xbcabbe43	grenade_frag	932941381	936841588	2	0	0	0	1	0
2721	1	0	0x7ca85adc	repulsor	932941381	932990706	1	0	0	0	0	0
2725	1	0	0xbcabbe43	grenade_frag	932990706	937458611	1	0	0	0	1	0
2727	1	0	0xbcabbe43	grenade_frag	932990706	937408612	1	0	0	0	1	0
2728	1	0	0x7ca85adc	repulsor	932990706	934205340	0	0	0	0	0	0
2737	1	0	0xbcabbe43	grenade_frag	936260362	939627229	1	0	0	0	1	0
2744	1	0	0xbcabbe43	grenade_frag	936444831	941278674	1	0	0	0	1	0
2746	1	0	0xbcabbe43	grenade_frag	936444831	940411351	1	0	0	0	1	0
2747	1	0	0x7ca85adc	repulsor	936444831	937108195	0	0	0	0	0	0
2754	1	0	0xbcabbe43	grenade_frag	942499672	945950885	1	0	0	0	1	0
2756	1	0	0xbcabbe43	grenade_frag	942499672	942647082	1	0	0	0	1	0
2760	1	0	0xbcabbe43	grenade_frag	942700418	948003320	1	0	0	0	1	0
2762	1	0	0xbcabbe43	grenade_frag	942700418	947602173	1	0	0	0	1	0
2764	1	0	0xaada07f3	grenade_dynamo	942700418	943597966	2	0	0	0	2	0
2766	1	0	0xaada07f3	grenade_dynamo	942700418	943931502	1	0	0	0	1	0
2767	1	0	0x273fe0eb	grapple	942700418	943814750	2	0	0	0	2	0
2794	1	0	0xaada07f3	grenade_dynamo	956397181	958530548	1	0	0	0	1	0
2802	1	0	0xbcabbe43	grenade_frag	963240713	966220766	1	0	0	0	1	0
2804	1	0	0xbcabbe43	grenade_frag	963240713	966271049	1	0	0	0	1	0
2808	1	0	0xbcabbe43	grenade_frag	963240713	966287460	1	0	0	0	1	0
2810	1	0	0xbcabbe43	grenade_frag	963240713	966303988	1	0	0	0	1	0
2811	1	0	0x7ca85adc	repulsor	963240713	964886437	0	0	0	0	0	0
2846	1	0	0xbcabbe43	grenade_frag	976123024	981753150	1	0	0	0	1	0
2848	1	0	0xbcabbe43	grenade_frag	976123024	981385745	1	0	0	0	1	0
2849	1	0	0x273fe0eb	grapple	976123024	977732558	3	1	4	4	2	0
2864	1	0	0xbcabbe43	grenade_frag	985476603	988276152	1	0	0	0	1	0
2868	1	0	0xbcabbe43	grenade_frag	985977261	990177955	1	0	0	0	1	0
2870	1	0	0xaada07f3	grenade_dynamo	985977261	988226460	1	0	0	0	1	0
2899	1	0	0xbcabbe43	grenade_frag	1001043175	1005626877	1	0	0	0	1	0
2901	1	0	0xbcabbe43	grenade_frag	1001043175	1004292201	1	0	0	0	1	0
2903	1	0	0xcaaadcb0	grenade_plasma	1001043175	1004292201	1	0	0	0	1	0
2905	1	0	0xcaaadcb0	grenade_plasma	1001043175	1004843295	1	0	0	0	1	0
2906	1	0	0x7ca85adc	repulsor	1001043175	1002140836	0	0	0	0	0	0
2915	1	0	0x273fe0eb	grapple	1009567680	1010499070	2	0	0	0	2	0
2953	1	0	0xbcabbe43	grenade_frag	1027553367	1032187766	1	0	0	0	1	0
2955	1	0	0xbcabbe43	grenade_frag	1027553367	1032588219	1	0	0	0	1	0
2974	1	0	0xbcabbe43	grenade_frag	1042967905	1045868039	1	0	0	0	1	0
2978	1	0	0xbcabbe43	grenade_frag	1045004155	1047853797	1	0	0	0	1	0
2980	1	0	0xbcabbe43	grenade_frag	1045004155	1047870504	1	0	0	0	1	0
2999	1	0	0xbcabbe43	grenade_frag	1064944103	1069309075	1	0	0	0	1	0
3001	1	0	0xbcabbe43	grenade_frag	1064944103	1070476520	1	0	0	0	1	0
3005	1	0	0xbcabbe43	grenade_frag	1064944103	1069291938	1	0	0	0	1	0
3007	1	0	0xbcabbe43	grenade_frag	1064944103	1069059727	1	0	0	0	1	0
3008	1	0	0x273fe0eb	grapple	1064944103	1066255502	2	0	0	0	2	0
3012	1	0	0xbcabbe43	grenade_frag	1071080239	1074097217	1	0	0	0	1	0
3014	1	0	0xbcabbe43	grenade_frag	1071080239	1073195439	1	0	0	0	1	0
3022	1	0	0xbcabbe43	grenade_frag	1072882505	1076649235	1	0	0	0	1	0
3027	1	0	0xbcabbe43	grenade_frag	1073833665	1076198744	1	0	0	0	1	0
3029	1	0	0xbcabbe43	grenade_frag	1073833665	1076665818	1	0	0	0	1	0
3031	1	0	0x273fe0eb	grapple	1073833665	1076999870	2	0	0	0	2	0
3074	1	0	0xbcabbe43	grenade_frag	1087230404	1089896042	2	0	0	0	2	0
3076	1	0	0xbcabbe43	grenade_frag	1087230404	1089979238	2	0	0	0	2	0
3078	1	0	0xaada07f3	grenade_dynamo	1087230404	1088344346	2	0	0	0	2	0
3084	1	0	0xbcabbe43	grenade_frag	1095687401	1099439089	1	0	0	0	1	0
3093	1	0	0x7ca85adc	repulsor	1098323494	1099389059	0	0	0	0	0	0
3112	1	0	0xbcabbe43	grenade_frag	1110787017	1124630431	1	0	0	0	1	0
3114	1	0	0xbcabbe43	grenade_frag	1110787017	1115671339	1	0	0	0	1	0
3115	1	0	0x273fe0eb	grapple	1110787017	1111784203	2	0	0	0	2	0
3125	1	0	0xbcabbe43	grenade_frag	1116592798	1119709107	1	0	0	0	1	0
3127	1	0	0xbcabbe43	grenade_frag	1116592798	1119658273	1	0	0	0	1	0
3129	1	0	0xaada07f3	grenade_dynamo	1116592798	1117489701	1	0	0	0	1	0
3131	1	0	0xaada07f3	grenade_dynamo	1116592798	1117823257	1	0	0	0	1	0
3135	1	0	0xbcabbe43	grenade_frag	1116592798	1119792020	1	0	0	0	1	0
3137	1	0	0xbcabbe43	grenade_frag	1116592798	1119775393	1	0	0	0	1	0
3138	1	0	0x7ca85adc	repulsor	1116592798	1117639962	0	0	0	0	0	0
3142	1	0	0xbcabbe43	grenade_frag	1117191563	1124497195	1	0	0	0	1	0
3143	1	0	0x7ca85adc	repulsor	1117191563	1122961563	0	0	0	0	0	0
3147	1	0	0xbcabbe43	grenade_frag	1123853093	1126164054	1	0	0	0	1	0
3149	1	0	0xbcabbe43	grenade_frag	1123853093	1126897659	1	0	0	0	1	0
3155	1	0	0xbcabbe43	grenade_frag	1123853093	1126864817	1	0	0	0	1	0
3157	1	0	0xbcabbe43	grenade_frag	1123853093	1126047883	1	0	0	0	1	0
3161	1	0	0xbcabbe43	grenade_frag	1123853093	1127030908	1	0	0	0	1	0
3163	1	0	0xbcabbe43	grenade_frag	1123853093	1127014713	1	0	0	0	1	0
