slot	gen	instance	global_id	famille	t0_us	t1_us	lectures	lectures_i27	min_i27	max_i27	lectures_i26	decroissances_i27
6156	1	0	0xaada07f3	grenade_dynamo	8584613125	8585142666	1	0	0	0	1	0
6158	1	0	0xaada07f3	grenade_dynamo	8584613125	8585142666	1	0	0	0	1	0
6159	1	0	0x7ca85adc	repulsor	8584613125	8586507358	1	0	0	0	0	0
6172	1	0	0x273fe0eb	grapple	8586507358	8587079089	2	0	0	0	1	0
6178	1	0	0xbcabbe43	grenade_frag	8588821829	8591363426	1	0	0	0	1	0
6180	1	0	0xbcabbe43	grenade_frag	8588821829	8591163052	1	0	0	0	1	0
6181	1	0	0x7ca85adc	repulsor	8588821829	8589946150	0	0	0	0	0	0
6184	1	0	0x7ca85adc	repulsor	8588853621	8592330890	0	0	0	0	0	0
6185	1	0	0x7ca85adc	repulsor	8588853621	8589911238	0	0	0	0	0	0
6188	1	0	0x4396db42	other	8590145045	8591332875	1	0	0	0	0	0
6193	1	0	0xbcabbe43	grenade_frag	8590522032	8592898592	0	0	0	0	0	0
6196	1	0	0x4396db42	other	8590522032	8592998695	0	0	0	0	0	0
6198	1	0	0x4744d742	threat_seeker	8591332875	8593632932	0	0	0	0	0	0
6209	1	0	0xbcabbe43	grenade_frag	8594603422	8598236445	0	0	0	0	0	0
6210	1	0	0x72b63d69	sensor	8594603422	8597035507	0	0	0	0	0	0
6214	1	0	0xbcabbe43	grenade_frag	8594644362	8598503870	0	0	0	0	0	0
6216	1	0	0xbcabbe43	grenade_frag	8594644362	8598670618	0	0	0	0	0	0
6218	1	0	0xaada07f3	grenade_dynamo	8594644362	8596200920	0	0	0	0	0	0
6220	1	0	0xaada07f3	grenade_dynamo	8594644362	8596501570	0	0	0	0	0	0
6225	1	0	0x273fe0eb	grapple	8594644362	8595467769	1	0	0	0	1	0
6235	1	0	0xbcabbe43	grenade_frag	8596671310	8600138175	1	0	0	0	1	0
6237	1	0	0xbcabbe43	grenade_frag	8596671310	8600170535	1	0	0	0	1	0
6238	1	0	0x72b63d69	sensor	8596671310	8597903082	0	0	0	0	0	0
6276	1	0	0xbcabbe43	grenade_frag	8606750704	8612617167	0	0	0	0	0	0
6278	1	0	0xbcabbe43	grenade_frag	8606750704	8611349501	0	0	0	0	0	0
6279	1	0	0x430dda48	thruster	8606750704	8608481412	1	0	0	0	1	0
6284	1	0	0xbcabbe43	grenade_frag	8607552148	8613316008	1	0	0	0	1	0
6286	1	0	0xbcabbe43	grenade_frag	8607552148	8611815840	1	0	0	0	1	0
6287	1	0	0x273fe0eb	grapple	8607552148	8608082581	1	0	0	0	1	0
6288	1	0	0x72b63d69	sensor	8608048931	8610748395	0	0	0	0	0	0
6296	1	0	0xbcabbe43	grenade_frag	8609254739	8612050643	0	0	0	0	0	0
6298	1	0	0xbcabbe43	grenade_frag	8609254739	8612649913	0	0	0	0	0	0
6301	1	0	0x430dda48	thruster	8611219991	8611815840	1	0	0	0	1	0
6305	1	0	0xbcabbe43	grenade_frag	8612088883	8614551235	0	0	0	0	0	0
6307	1	0	0xbcabbe43	grenade_frag	8612088883	8614817600	0	0	0	0	0	0
6309	1	0	0x0f5716ff	grenade_spike	8612088883	8613019725	0	0	0	0	0	0
6311	1	0	0x0f5716ff	grenade_spike	8612088883	8613150597	0	0	0	0	0	0
6312	1	0	0x4396db42	other	8612088883	8614452227	0	0	0	0	0	0
6316	1	0	0xbcabbe43	grenade_frag	8613720390	8618454414	0	0	0	0	0	0
6318	1	0	0xbcabbe43	grenade_frag	8613720390	8618421735	0	0	0	0	0	0
6319	1	0	0x430dda48	thruster	8613720390	8615487702	1	0	0	0	1	0
6339	1	0	0xbcabbe43	grenade_frag	8623433982	8626895467	1	0	0	0	1	0
6341	1	0	0xbcabbe43	grenade_frag	8623433982	8627429514	1	0	0	0	1	0
6342	1	0	0x7ca85adc	repulsor	8623433982	8623895912	1	0	0	0	0	0
6347	1	0	0xbcabbe43	grenade_frag	8624265054	8625895834	0	0	0	0	0	0
6349	1	0	0xbcabbe43	grenade_frag	8624265054	8628506484	0	0	0	0	0	0
6350	1	0	0x4396db42	other	8624265054	8626563305	0	0	0	0	0	0
6354	1	0	0xbcabbe43	grenade_frag	8626165961	8630404557	0	0	0	0	0	0
6355	1	0	0x4396db42	other	8626165961	8628638103	0	0	0	0	0	0
