decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
45	0.657583	0.000670	0.750000	0.000000	0.000000	0.000000	4477	357
46	0.000000	0.000000	0.000000	0.002801	0.000000	0.000000	4477	357
47	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4477	357
48	0.009605	0.000000	0.000000	0.000000	0.000000	0.000000	4477	357
49	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4477	357
50	0.022783	0.000000	0.000000	0.000000	0.000000	0.000000	4477	357
51	0.007818	0.000000	0.000000	0.000000	0.000000	0.000000	4477	357
52	0.002010	0.000000	0.000000	0.002801	0.002801	0.000000	4477	357
53	0.000893	0.000000	0.000000	0.000000	0.000000	0.000000	4477	357
54	0.000000	0.000000	0.000000	0.000000	0.000000	0.055556	4477	357
55	0.000893	0.000000	0.000000	0.002801	0.000000	0.000000	4477	357
56	0.007371	0.000000	0.125000	0.000000	0.000000	0.000000	4477	356
57	0.000223	0.000000	0.000000	0.000000	0.000000	0.000000	4477	356
58	0.179808	0.000000	0.125000	0.000000	0.000000	0.000000	4477	356
59	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4477	356
60	0.001340	0.000000	0.000000	0.002865	0.000000	0.055556	4477	349
61	0.000000	0.000000	0.000000	0.000000	0.000000	0.055556	4477	349
62	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
63	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
64	0.002904	0.000000	0.000000	0.002865	0.000000	0.000000	4477	349
65	0.010945	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
66	0.004021	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
67	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
68	0.000000	0.000000	0.125000	0.000000	0.000000	0.000000	4477	349
69	0.000447	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
70	0.001117	0.000000	0.000000	0.008596	0.000000	0.000000	4477	349
71	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
72	0.002234	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
73	0.021443	0.000000	0.000000	0.000000	0.000000	0.055556	4477	349
74	0.001340	0.000000	0.000000	0.031519	0.000000	0.000000	4477	349
75	0.000000	0.000000	0.000000	0.647564	0.621777	0.000000	4477	349
76	0.001340	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
77	0.041322	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
78	0.006701	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
79	0.000893	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
80	0.011392	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
81	0.000447	0.000000	0.000000	0.008596	0.002865	0.000000	4477	349
82	0.027920	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
83	0.000893	0.000000	0.000000	0.002865	0.000000	0.000000	4477	349
84	0.000893	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
85	0.000670	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
86	0.010051	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
87	0.004467	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
88	0.007371	0.000000	0.000000	0.022923	0.000000	0.055556	4477	349
89	0.000223	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
90	0.012062	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
91	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
92	0.000223	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
93	0.004691	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
94	0.003127	0.000000	0.000000	0.002865	0.000000	0.000000	4477	349
95	0.032164	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
96	0.002234	0.000000	0.125000	0.000000	0.000000	0.000000	4477	349
97	0.001564	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
98	0.001787	0.000000	0.000000	0.002865	0.000000	0.000000	4477	349
99	0.002010	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
100	0.050480	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
101	0.000670	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
102	0.004691	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
103	0.000893	0.000000	0.000000	0.002865	0.002865	0.000000	4477	349
104	0.008041	0.000000	0.000000	0.000000	0.000000	0.000000	4477	349
105	0.000447	0.000000	0.125000	0.008596	0.008596	0.000000	4477	349
106	0.003127	0.000000	0.000000	0.002865	0.000000	0.000000	4477	349
107	0.011838	0.000000	0.000000	0.000000	0.000000	0.000000	4477	348
108	0.006701	0.000000	0.000000	0.000000	0.000000	0.000000	4477	348
