decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9	325
114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9	325
115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9	325
116	0.000000	0.000000	0.000000	0.006154	0.000000	0.000000	9	325
117	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9	325
118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9	325
119	0.000000	0.000000	0.000000	0.003077	0.000000	0.086957	9	325
120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9	325
121	0.000000	0.000000	0.000000	0.009231	0.000000	0.000000	9	325
122	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9	325
123	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	9	325
124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9	325
125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9	325
126	0.000000	0.000000	0.000000	0.689231	0.600000	0.000000	9	325
127	0.000000	0.000000	0.000000	0.006154	0.000000	0.000000	9	325
128	0.000000	0.000000	0.000000	0.006154	0.000000	0.000000	9	325
129	0.000000	0.000000	0.000000	0.000000	0.000000	0.086957	9	325
130	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
131	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
132	0.000000	0.000000	0.000000	0.046154	0.000000	0.000000	8	325
133	0.000000	0.000000	0.000000	0.003077	0.000000	0.045455	8	325
134	0.000000	0.000000	0.000000	0.021538	0.000000	0.000000	8	325
135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
136	0.000000	0.000000	0.000000	0.006154	0.000000	0.000000	8	325
137	0.000000	0.000000	0.000000	0.009231	0.000000	0.000000	8	325
138	0.000000	0.000000	0.000000	0.021538	0.000000	0.045455	8	325
139	0.000000	0.000000	0.000000	0.018462	0.000000	0.000000	8	325
140	0.000000	0.000000	0.000000	0.006154	0.000000	0.000000	8	325
141	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
143	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
144	0.000000	0.000000	0.000000	0.033846	0.000000	0.000000	8	325
145	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
146	0.000000	0.000000	0.000000	0.049231	0.000000	0.000000	8	325
147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
150	0.125000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
151	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
153	0.000000	0.000000	0.000000	0.000000	0.000000	0.047619	8	325
154	0.000000	0.000000	0.000000	0.012308	0.000000	0.000000	8	325
155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
157	0.000000	0.000000	0.000000	0.015385	0.000000	0.000000	8	325
158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
160	0.125000	0.000000	0.000000	0.012308	0.000000	0.055556	8	325
161	0.500000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
162	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
163	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
165	0.125000	0.000000	0.000000	0.000000	0.000000	0.058824	8	325
166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
167	0.000000	0.000000	0.000000	0.006154	0.000000	0.000000	8	325
168	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
169	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
170	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
171	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
172	0.000000	0.000000	0.000000	0.009231	0.000000	0.000000	8	325
173	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
174	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8	325
176	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
177	0.000000	0.000000	0.000000	0.575385	0.480000	0.000000	8	325
178	0.125000	0.000000	0.000000	0.006154	0.000000	0.058824	8	325
179	0.000000	0.000000	0.000000	0.006154	0.000000	0.000000	8	325
180	0.125000	0.000000	0.333333	0.000000	0.000000	0.000000	8	325
181	0.000000	0.000000	0.000000	0.003077	0.000000	0.000000	8	325
182	0.000000	0.000000	0.000000	0.006154	0.000000	0.000000	8	325
183	0.000000	0.000000	0.000000	0.046440	0.000000	0.000000	8	323
184	0.000000	0.000000	0.000000	0.003106	0.000000	0.000000	8	322
