decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
33	0.000069	0.000000	0.000000	0.000000	0.000000	0.060606	14405	2430
34	0.000139	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
35	0.007636	0.000000	0.000000	0.141152	0.000000	0.000000	14405	2430
36	0.003610	0.000000	0.000000	0.119753	0.000000	0.000000	14405	2430
37	0.004998	0.000000	0.000000	0.000000	0.000000	0.121212	14405	2430
38	0.004721	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
39	0.000139	0.000000	0.076923	0.000000	0.000000	0.000000	14405	2430
40	0.008816	0.000000	0.000000	0.000000	0.000000	0.030303	14405	2430
41	0.060743	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
42	0.000208	0.000000	0.000000	0.009053	0.000000	0.000000	14405	2430
43	0.000069	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
44	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
45	0.844360	0.328566	0.000000	0.000412	0.000000	0.000000	14405	2430
46	0.000000	0.000000	0.000000	0.000412	0.000000	0.000000	14405	2430
47	0.000417	0.000000	0.076923	0.000000	0.000000	0.000000	14405	2430
48	0.001666	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
49	0.000555	0.000000	0.076923	0.000000	0.000000	0.000000	14405	2430
50	0.002846	0.000000	0.000000	0.008642	0.000000	0.000000	14405	2430
51	0.002360	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
52	0.002013	0.000000	0.000000	0.000412	0.000000	0.000000	14405	2430
53	0.000347	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
54	0.000000	0.000000	0.230769	0.002881	0.000000	0.000000	14405	2430
55	0.000555	0.000000	0.000000	0.009877	0.000000	0.000000	14405	2430
56	0.004859	0.000000	0.000000	0.011523	0.000000	0.000000	14405	2430
57	0.000000	0.000000	0.000000	0.009053	0.000000	0.030303	14405	2430
58	0.008886	0.000000	0.000000	0.003292	0.000000	0.030303	14405	2430
59	0.000000	0.000000	0.000000	0.006996	0.000000	0.000000	14405	2430
60	0.003263	0.000000	0.000000	0.001235	0.000000	0.030303	14405	2430
61	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
62	0.000069	0.000000	0.000000	0.000000	0.000000	0.030303	14405	2430
63	0.047345	0.000069	0.000000	0.000000	0.000000	0.030303	14405	2430
64	0.003263	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
65	0.004026	0.000000	0.000000	0.000000	0.000000	0.060606	14405	2430
66	0.003124	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
67	0.001388	0.000000	0.000000	0.035391	0.000000	0.000000	14405	2430
68	0.000000	0.000000	0.000000	0.002058	0.000000	0.000000	14405	2430
69	0.000069	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
70	0.000694	0.000000	0.000000	0.018930	0.000000	0.030303	14405	2430
71	0.002985	0.000000	0.000000	0.000000	0.000000	0.030303	14405	2430
72	0.000000	0.000000	0.000000	0.000412	0.000000	0.000000	14405	2430
73	0.254981	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
74	0.000139	0.000000	0.076923	0.000823	0.000000	0.000000	14405	2430
75	0.000278	0.000000	0.000000	0.773251	0.734568	0.030303	14405	2430
76	0.005415	0.000069	0.000000	0.000000	0.000000	0.000000	14405	2430
77	0.209858	0.000000	0.000000	0.000000	0.000000	0.030303	14405	2430
78	0.001180	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
79	0.000139	0.000000	0.000000	0.002469	0.000000	0.000000	14405	2430
80	0.004165	0.000000	0.076923	0.000000	0.000000	0.030303	14405	2430
81	0.000486	0.000000	0.000000	0.000000	0.000000	0.030303	14405	2430
82	0.004929	0.000000	0.000000	0.005350	0.000000	0.030303	14405	2430
83	0.000486	0.000000	0.461538	0.011934	0.000000	0.000000	14405	2430
84	0.001041	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
