decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
84	0.000000	0.000000	0.000000	0.000850	0.000000	0.000000	157	8232
85	0.000000	0.000000	0.000000	0.000243	0.000000	0.000000	157	8232
86	0.050955	0.000000	0.000000	0.087342	0.000000	0.000000	157	8232
87	0.000000	0.000000	0.000000	0.000850	0.000000	0.000000	157	8232
88	0.000000	0.000000	0.000000	0.001215	0.000000	0.000000	157	8232
89	0.000000	0.000000	0.000000	0.000243	0.000000	0.000000	157	8232
90	0.000000	0.000000	0.000000	0.000486	0.000000	0.000000	157	8232
91	0.000000	0.000000	0.000000	0.000364	0.000000	0.000000	157	8232
92	0.000000	0.000000	0.000000	0.001579	0.000000	0.000000	157	8232
93	0.006369	0.000000	0.000000	0.003280	0.000000	0.000000	157	8232
94	0.000000	0.000000	0.000000	0.000607	0.000000	0.000000	157	8232
95	0.000000	0.000000	0.000000	0.006681	0.000000	0.000000	157	8232
96	0.019108	0.000000	0.000000	0.000729	0.000000	0.000000	157	8232
97	0.000000	0.000000	0.000000	0.002187	0.000000	0.000000	157	8232
98	0.000000	0.000000	0.000000	0.001701	0.000000	0.000000	157	8232
99	0.012739	0.000000	0.000000	0.001093	0.000000	0.029412	157	8232
100	0.000000	0.000000	0.000000	0.000972	0.000000	0.000000	157	8232
101	0.000000	0.000000	0.000000	0.006074	0.000000	0.029412	157	8232
102	0.000000	0.000000	0.000000	0.000243	0.000000	0.000000	157	8232
103	0.000000	0.000000	0.000000	0.006560	0.000000	0.000000	157	8232
104	0.000000	0.000000	0.000000	0.004738	0.000000	0.000000	157	8232
105	0.006369	0.000000	0.000000	0.020894	0.000000	0.030303	157	8232
106	0.025478	0.000000	0.000000	0.005952	0.000000	0.000000	157	8232
107	0.006369	0.000000	0.000000	0.000121	0.000000	0.000000	157	8232
108	0.025478	0.000000	0.000000	0.001215	0.000000	0.000000	157	8231
109	0.025478	0.000000	0.000000	0.003402	0.000000	0.030303	157	8231
110	0.006369	0.000000	0.000000	0.003038	0.000243	0.000000	157	8230
111	0.000000	0.000000	0.000000	0.001581	0.000000	0.000000	157	8224
112	0.000000	0.000000	0.000000	0.001338	0.000000	0.000000	157	8224
113	0.012739	0.000000	0.000000	0.000122	0.000000	0.030303	157	8224
114	0.000000	0.000000	0.000000	0.000122	0.000000	0.000000	157	8224
115	0.006369	0.000000	0.000000	0.000608	0.000000	0.030303	157	8224
116	0.063694	0.000000	0.000000	0.000851	0.000000	0.000000	157	8224
117	0.006369	0.000000	0.000000	0.000851	0.000000	0.000000	157	8224
118	0.000000	0.000000	0.000000	0.008755	0.000000	0.000000	157	8224
119	0.012739	0.000000	0.000000	0.001581	0.000000	0.000000	157	8224
120	0.000000	0.000000	0.000000	0.004499	0.000000	0.000000	157	8224
121	0.000000	0.000000	0.000000	0.002310	0.000000	0.030303	157	8224
122	0.000000	0.000000	0.000000	0.000973	0.000000	0.000000	157	8224
123	0.000000	0.000000	0.000000	0.000243	0.000000	0.000000	157	8224
124	0.000000	0.000000	0.000000	0.004499	0.000000	0.000000	157	8224
125	0.000000	0.000000	0.000000	0.006809	0.000000	0.000000	157	8224
126	0.006369	0.000000	0.000000	0.699295	0.625365	0.000000	157	8224
127	0.000000	0.000000	0.000000	0.002432	0.000000	0.000000	157	8224
128	0.000000	0.000000	0.000000	0.000243	0.000000	0.000000	157	8224
129	0.006369	0.000000	0.000000	0.000243	0.000000	0.000000	157	8224
130	0.000000	0.000000	0.000000	0.002675	0.000000	0.000000	157	8224
131	0.006369	0.000000	0.000000	0.001824	0.000000	0.000000	157	8224
132	0.000000	0.000000	0.000000	0.001094	0.000000	0.060606	157	8224
133	0.000000	0.000000	0.000000	0.004499	0.000000	0.000000	157	8224
134	0.000000	0.000000	0.000000	0.004864	0.000000	0.030303	157	8224
135	0.006369	0.000000	0.000000	0.001216	0.000000	0.000000	157	8224
136	0.006369	0.000000	0.000000	0.000608	0.000000	0.000000	157	8224
137	0.000000	0.000000	0.000000	0.087792	0.000000	0.000000	157	8224
138	0.000000	0.000000	0.000000	0.003526	0.000000	0.000000	157	8224
139	0.000000	0.000000	0.000000	0.001581	0.000000	0.000000	157	8224
140	0.000000	0.000000	0.000000	0.000365	0.000000	0.000000	157	8224
141	0.000000	0.000000	0.000000	0.000851	0.000000	0.000000	157	8224
142	0.000000	0.000000	0.000000	0.000730	0.000000	0.000000	157	8224
143	0.127389	0.000000	0.000000	0.001702	0.000000	0.000000	157	8224
144	0.000000	0.000000	0.000000	0.003526	0.000000	0.000000	157	8224
145	0.171975	0.000000	0.000000	0.001459	0.000000	0.030303	157	8224
146	0.031847	0.000000	0.000000	0.007539	0.000000	0.030303	157	8224
147	0.000000	0.000000	0.000000	0.001702	0.000000	0.000000	157	8224
148	0.000000	0.000000	0.000000	0.003648	0.000000	0.000000	157	8224
149	0.000000	0.000000	0.000000	0.002189	0.000000	0.000000	157	8224
150	0.000000	0.000000	0.000000	0.001216	0.000000	0.000000	157	8224
151	0.000000	0.000000	0.000000	0.001216	0.000000	0.090909	157	8224
152	0.000000	0.000000	0.000000	0.005350	0.000000	0.030303	157	8224
153	0.019108	0.000000	0.000000	0.000486	0.000000	0.000000	157	8224
154	0.006369	0.000000	0.000000	0.006931	0.000000	0.000000	157	8224
155	0.000000	0.000000	0.000000	0.005472	0.000000	0.000000	157	8224
156	0.000000	0.000000	0.000000	0.020671	0.000000	0.000000	156	8224
157	0.000000	0.000000	0.000000	0.005350	0.000000	0.000000	156	8224
158	0.000000	0.000000	0.000000	0.000851	0.000000	0.000000	156	8224
159	0.000000	0.000000	0.000000	0.002067	0.000000	0.000000	156	8223
160	0.000000	0.000000	0.000000	0.004864	0.000000	0.000000	156	8223
161	0.000000	0.000000	0.000000	0.006203	0.000243	0.000000	156	8222
162	0.057692	0.000000	0.000000	0.003651	0.000000	0.090909	156	8216
163	0.000000	0.000000	0.000000	0.002434	0.000000	0.000000	156	8216
164	0.000000	0.000000	0.000000	0.001582	0.000000	0.030303	156	8216
165	0.000000	0.000000	0.000000	0.001095	0.000000	0.030303	156	8216
166	0.006410	0.000000	0.000000	0.001339	0.000000	0.000000	156	8216
167	0.006410	0.000000	0.000000	0.007911	0.000000	0.000000	156	8216
168	0.006410	0.000000	0.000000	0.002921	0.000000	0.000000	156	8216
169	0.000000	0.000000	0.000000	0.008763	0.000000	0.000000	156	8216
170	0.000000	0.000000	0.000000	0.001947	0.000000	0.030303	156	8216
171	0.000000	0.000000	0.000000	0.005234	0.000000	0.000000	156	8216
172	0.096154	0.000000	0.000000	0.002434	0.000000	0.000000	156	8216
173	0.038462	0.000000	0.000000	0.002191	0.000000	0.000000	156	8216
174	0.012821	0.000000	0.000000	0.001095	0.000000	0.000000	156	8216
175	0.012821	0.000000	0.000000	0.010346	0.000000	0.000000	156	8216
176	0.000000	0.000000	0.000000	0.006816	0.000000	0.060606	156	8216
177	0.000000	0.000000	0.000000	0.575097	0.500609	0.000000	156	8216
178	0.006410	0.000000	0.000000	0.003165	0.000000	0.000000	156	8216
179	0.000000	0.000000	0.000000	0.000730	0.000000	0.000000	156	8216
180	0.006410	0.000000	0.000000	0.001217	0.000000	0.000000	156	8216
181	0.006410	0.000000	0.000000	0.003408	0.000000	0.000000	156	8216
182	0.000000	0.000000	0.000000	0.001947	0.000000	0.000000	156	8216
183	0.000000	0.000000	0.000000	0.001582	0.000000	0.000000	156	8216
184	0.006410	0.000000	0.000000	0.005477	0.000000	0.000000	156	8216
185	0.006410	0.000000	0.000000	0.006086	0.000000	0.000000	156	8216
186	0.000000	0.000000	0.000000	0.004382	0.000000	0.093750	156	8216
187	0.057692	0.000000	0.000000	0.001217	0.000000	0.000000	156	8216
188	0.000000	0.000000	0.000000	0.090433	0.000000	0.000000	156	8216
189	0.000000	0.000000	0.000000	0.004017	0.000000	0.000000	156	8216
190	0.000000	0.000000	0.000000	0.002556	0.000000	0.000000	156	8216
191	0.000000	0.000000	0.000000	0.000609	0.000000	0.000000	156	8216
192	0.006410	0.000000	0.000000	0.001461	0.000000	0.000000	156	8216
