decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
177	0.000000	0.000000	0.000000	0.569352	0.499910	0.000000	14	5573
178	0.000000	0.000000	0.000000	0.000359	0.000000	0.000000	14	5573
179	0.000000	0.000000	0.000000	0.001615	0.000000	0.000000	14	5573
180	0.000000	0.000000	0.000000	0.001077	0.000000	0.000000	14	5573
181	0.000000	0.000000	0.000000	0.000000	0.000000	0.025000	14	5573
182	0.071429	0.000000	0.000000	0.001977	0.000000	0.025000	14	5565
183	0.000000	0.000000	0.000000	0.001261	0.000000	0.000000	14	5549
184	0.000000	0.000000	0.000000	0.005425	0.000000	0.000000	14	5530
185	0.000000	0.000000	0.000000	0.004897	0.000000	0.000000	14	5514
186	0.000000	0.000000	0.000000	0.003998	0.000000	0.000000	14	5503
187	0.000000	0.000000	0.000000	0.001642	0.000000	0.000000	14	5481
188	0.071429	0.000000	0.000000	0.070906	0.000000	0.000000	14	5472
189	0.000000	0.000000	0.000000	0.006775	0.000000	0.026316	14	5461
190	0.000000	0.000000	0.000000	0.019227	0.000000	0.000000	14	5461
191	0.000000	0.000000	0.000000	0.000183	0.000000	0.131579	14	5461
192	0.000000	0.000000	0.000000	0.001282	0.000000	0.000000	14	5461
