decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
68	0.000155	0.000155	0.000000	0.000000	0.000000	0.000000	6463	340
69	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	6463	340
70	0.003095	0.000000	0.000000	0.000000	0.000000	0.018519	6463	340
71	0.004178	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
72	0.000464	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
73	0.003559	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
74	0.000309	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
75	0.000000	0.000000	0.000000	0.711765	0.602941	0.000000	6463	340
76	0.003095	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
77	0.000309	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
78	0.016092	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
79	0.000155	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
80	0.005106	0.000155	0.000000	0.002941	0.000000	0.000000	6463	340
81	0.000774	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
82	0.004951	0.000000	0.000000	0.000000	0.000000	0.018519	6463	340
83	0.000928	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
84	0.000155	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
85	0.000309	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
86	0.004642	0.000000	0.000000	0.002941	0.000000	0.000000	6463	340
87	0.003713	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
88	0.014544	0.000000	0.000000	0.050000	0.000000	0.000000	6463	340
89	0.000155	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
90	0.004023	0.000000	0.000000	0.000000	0.000000	0.000000	6463	340
91	0.005106	0.000000	0.000000	0.000000	0.000000	0.000000	6463	339
92	0.001857	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
93	0.006034	0.000000	0.000000	0.059172	0.000000	0.000000	6463	338
94	0.000774	0.000000	0.000000	0.002959	0.000000	0.000000	6463	338
95	0.017639	0.000155	0.000000	0.000000	0.000000	0.000000	6463	338
96	0.003868	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
97	0.000464	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
98	0.007582	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
99	0.005415	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
100	0.069318	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
101	0.002166	0.000000	0.000000	0.000000	0.000000	0.019231	6463	338
102	0.004332	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
103	0.001238	0.000000	0.000000	0.011834	0.000000	0.000000	6463	338
104	0.018413	0.000000	0.000000	0.002959	0.000000	0.000000	6463	338
105	0.000619	0.000309	0.000000	0.014793	0.014793	0.000000	6463	338
106	0.001083	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
107	0.009903	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
108	0.002785	0.000000	0.000000	0.002959	0.000000	0.019231	6463	338
109	0.000619	0.000000	0.000000	0.000000	0.000000	0.000000	6463	338
110	0.000774	0.000000	0.000000	0.011834	0.000000	0.000000	6463	338
111	0.000155	0.000000	0.000000	0.002976	0.000000	0.000000	6463	336
112	0.003868	0.000000	0.000000	0.000000	0.000000	0.000000	6463	336
113	0.005725	0.000000	0.000000	0.000000	0.000000	0.019231	6463	334
114	0.012380	0.000000	0.000000	0.008982	0.000000	0.000000	6462	334
115	0.002476	0.000000	0.000000	0.008982	0.000000	0.000000	6461	334
116	0.002322	0.000000	0.000000	0.020958	0.000000	0.000000	6461	334
117	0.006347	0.000000	0.000000	0.000000	0.000000	0.000000	6460	334
118	0.010067	0.000000	0.000000	0.011976	0.000000	0.000000	6457	334
119	0.003408	0.000000	0.000000	0.000000	0.000000	0.000000	6456	334
120	0.009450	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
121	0.002634	0.000000	0.000000	0.005988	0.000000	0.019231	6455	334
122	0.003718	0.000000	0.000000	0.000000	0.000000	0.019231	6455	334
123	0.001704	0.000000	0.000000	0.002994	0.000000	0.038462	6455	334
