col,lig,centre_x,centre_y,kills_depuis,morts_dedans,portee_mediane_m,denivele_median_m,matchs_kills,matchs_presence,matchs_distincts,occupation_gagnants_ms,occupation_perdants_ms
30,33,15.250,16.750,0,0,0.000,0.000,0,2,2,900.000,400.000
30,34,15.250,17.250,0,1,0.000,0.000,1,1,2,100.000,0.000
31,-33,15.750,-16.250,6,6,1.536,0.389,9,6,15,2400.000,7500.000
31,-32,15.750,-15.750,5,7,2.606,0.000,10,6,15,8500.000,9000.000
31,-31,15.750,-15.250,1,2,6.216,1.663,3,6,9,4800.000,4200.000
31,-29,15.750,-14.250,1,5,5.324,2.289,5,6,11,2100.000,6100.000
31,-28,15.750,-13.750,5,7,5.889,2.289,10,6,15,6500.000,5100.000
31,-27,15.750,-13.250,3,3,3.450,-0.092,5,6,10,5400.000,11600.000
31,-26,15.750,-12.750,1,5,0.253,0.015,5,6,10,2100.000,2600.000
31,-25,15.750,-12.250,0,7,0.000,0.000,6,6,12,1800.000,1900.000
31,-24,15.750,-11.750,1,3,1.921,0.000,4,6,10,2100.000,1400.000
31,-23,15.750,-11.250,4,2,1.516,0.107,5,6,10,2700.000,2400.000
31,-22,15.750,-10.750,0,4,0.000,0.000,4,5,8,1200.000,800.000
31,-21,15.750,-10.250,2,0,3.426,0.000,2,4,5,2000.000,1200.000
31,-20,15.750,-9.750,0,1,0.000,0.000,1,6,6,1400.000,2000.000
31,-19,15.750,-9.250,0,4,0.000,0.000,4,5,9,3600.000,200.000
31,-18,15.750,-8.750,2,6,7.724,0.557,8,5,12,1800.000,300.000
31,-17,15.750,-8.250,3,4,9.334,-0.290,5,3,7,2200.000,2400.000
31,-16,15.750,-7.750,0,0,0.000,0.000,0,4,4,200.000,1000.000
31,-15,15.750,-7.250,3,1,10.843,-0.198,3,4,7,200.000,700.000
31,-14,15.750,-6.750,2,0,4.728,-0.114,2,1,3,100.000,0.000
31,-13,15.750,-6.250,2,0,11.985,1.534,2,3,5,200.000,400.000
31,-12,15.750,-5.750,3,0,8.228,2.228,3,3,6,500.000,100.000
31,-11,15.750,-5.250,2,0,4.711,0.000,2,4,6,800.000,200.000
31,-10,15.750,-4.750,3,3,3.892,0.015,6,6,12,3200.000,1500.000
31,-9,15.750,-4.250,3,2,4.011,0.000,5,5,10,600.000,1600.000
31,-8,15.750,-3.750,0,1,0.000,0.000,1,4,5,900.000,1600.000
31,-7,15.750,-3.250,0,4,0.000,0.000,4,3,6,100.000,800.000
31,-6,15.750,-2.750,0,1,0.000,0.000,1,4,5,1000.000,500.000
31,-5,15.750,-2.250,1,2,6.215,0.351,3,5,8,900.000,400.000
31,-4,15.750,-1.750,0,2,0.000,0.000,2,4,6,300.000,700.000
31,-3,15.750,-1.250,1,1,10.500,-0.275,1,5,6,700.000,700.000
31,-2,15.750,-0.750,0,1,0.000,0.000,1,5,6,200.000,1000.000
31,-1,15.750,-0.250,1,1,8.753,-0.015,2,5,7,800.000,1400.000
31,0,15.750,0.250,1,2,5.220,-0.122,3,5,7,2100.000,2300.000
31,1,15.750,0.750,2,2,3.786,-0.122,4,6,10,3300.000,2300.000
31,2,15.750,1.250,3,2,2.251,0.549,4,6,10,1000.000,1900.000
31,3,15.750,1.750,2,3,3.844,-1.221,4,6,10,1500.000,2300.000
31,4,15.750,2.250,1,0,7.233,-0.015,1,5,6,800.000,600.000
31,5,15.750,2.750,0,1,0.000,0.000,1,2,3,200.000,100.000
31,6,15.750,3.250,0,0,0.000,0.000,0,3,3,1100.000,0.000
31,9,15.750,4.750,4,3,5.846,0.893,6,3,9,1300.000,4000.000
31,10,15.750,5.250,1,3,6.389,-0.427,4,4,6,2600.000,4800.000
31,11,15.750,5.750,0,2,0.000,0.000,2,5,7,2100.000,2200.000
31,12,15.750,6.250,1,4,6.201,-1.938,5,6,11,3800.000,6700.000
31,13,15.750,6.750,0,1,0.000,0.000,1,6,7,1600.000,6700.000
31,14,15.750,7.250,0,0,0.000,0.000,0,6,6,3400.000,1300.000
31,15,15.750,7.750,5,3,2.881,-0.275,8,6,13,4200.000,4700.000
31,16,15.750,8.250,6,6,2.135,-0.015,11,6,17,6500.000,4600.000
31,17,15.750,8.750,4,9,2.379,-0.534,11,6,17,7200.000,5400.000
31,18,15.750,9.250,6,6,1.727,-0.175,11,6,17,5800.000,5200.000
31,19,15.750,9.750,5,3,4.045,0.000,8,6,13,7600.000,3300.000
31,20,15.750,10.250,5,0,6.244,0.031,5,5,9,2600.000,900.000
31,21,15.750,10.750,1,0,4.809,0.229,1,2,3,500.000,0.000
31,25,15.750,12.750,0,0,0.000,0.000,0,2,2,400.000,300.000
31,26,15.750,13.250,1,1,4.977,0.275,2,6,7,5900.000,2000.000
31,27,15.750,13.750,0,0,0.000,0.000,0,4,4,3400.000,500.000
31,28,15.750,14.250,2,3,3.301,-0.031,4,5,9,1800.000,500.000
31,29,15.750,14.750,1,1,0.234,0.198,1,4,5,600.000,1000.000
