# lot C-ter volet 1 — CT.1.1 — film 0a247154 (KOTH / solitude) — 7742 lectures ti=13
# t_ms = ms depuis le premier paquet du film ; t_frame = frame du rejeu (origine 9204 ms, pas 100 ms), -1 hors axe ; film_index = -1 en mode A ; chaine = le record porteur chaine (1) ; bande = stricte (1) ou comblee (0)
slot	mode	tag	film_index	t_ms	t_frame	valeur_brute	valeur_lue	chaine	bande
1624	B	5	24	1	-1	-	-	0	1
1599	B	0	2	1	-1	-	-	0	0
1599	B	10	30	1	-1	0	0	0	0
1599	B	0	2	1	-1	-	-	0	0
1599	B	10	30	1	-1	0	0	0	0
1556	B	12	7	1	-1	12	11	0	1
1556	B	2	26	1	-1	-	-	0	1
1566	B	1	8	1	-1	-	-	0	1
1566	B	0	30	1	-1	-	-	0	1
1624	B	5	24	1	-1	-	-	0	1
1596	B	6	25	1	-1	-	-	0	0
1624	B	5	24	1	-1	-	-	0	1
1567	B	12	7	1	-1	2	1	0	1
1561	B	12	7	1	-1	2	1	0	1
1602	B	11	2	1	-1	12	11	0	0
1617	B	9	16	9287	0	3867810816	0xE68A1C00	0	0
1574	B	13	29	30857	216	11	10	0	0
1601	B	15	25	31107	219	2	1	0	0
1601	B	15	25	31124	219	2	1	0	0
1601	B	15	25	31657	224	5	4	0	0
1601	B	15	25	31691	224	5	4	0	0
1598	B	8	23	32942	237	85459122	0x051800B2	0	0
1567	B	1	11	32959	237	-	-	0	1
1601	B	14	25	33042	238	13	12	0	0
1601	B	2	17	33543	243	-	-	0	0
1625	B	0	2	34594	253	-	-	0	1
1553	B	6	2	34627	254	-	-	0	1
1553	B	8	18	34627	254	2798087	0x002AB207	0	1
1617	B	6	2	34644	254	-	-	0	0
1617	B	8	18	34644	254	2798087	0x002AB207	0	0
1601	B	11	25	34811	256	3	2	0	0
1601	B	10	25	34828	256	1	1	0	0
1601	B	10	25	34844	256	1	1	0	0
1601	B	10	25	34861	256	0	0	0	0
1601	B	9	25	34877	256	3288866494	0xC4081EBE	0	0
1601	B	8	25	34894	256	1208491710	0x48081EBE	0	0
1601	B	7	25	34911	257	5113886	-39.03772	0	0
1601	B	7	25	34927	257	5769246	-31.22522	0	0
1601	B	6	25	34944	257	-	-	0	0
1601	B	6	25	34961	257	-	-	0	0
1601	B	3	25	34978	257	-	-	0	0
1601	B	2	25	34996	257	-	-	0	0
1601	B	1	25	35011	258	-	-	0	0
1601	B	1	25	35028	258	-	-	0	0
1601	B	0	25	35044	258	-	-	0	0
1601	B	15	24	35061	258	12	11	0	0
1601	B	15	24	35078	258	12	11	0	0
1601	B	15	24	35094	258	11	10	0	0
1601	B	15	24	35111	259	11	10	0	0
1601	B	7	24	35145	259	1050654	-87.47522	0	0
1601	B	2	24	35161	259	-	-	0	0
1601	B	3	24	35178	259	-	-	0	0
1601	B	3	24	35194	259	-	-	0	0
1601	B	4	24	35211	260	-	-	0	0
1601	B	4	24	35228	260	-	-	0	0
1601	B	4	24	35245	260	-	-	0	0
1566	B	0	12	35262	260	-	-	0	1
1566	B	0	14	35262	260	-	-	0	1
1601	B	4	24	35262	260	-	-	0	0
1601	B	4	24	35278	260	-	-	0	0
1601	B	4	24	35295	260	-	-	0	0
1601	B	5	24	35311	261	-	-	0	0
1601	B	7	24	35328	261	133150	-98.41272	1	0
1601	B	9	24	35345	261	2148015808	0x80081EC0	0	0
1601	B	13	24	35361	261	8	7	0	0
1601	B	1	25	35378	261	-	-	0	0
1601	B	5	25	35395	261	-	-	0	0
1601	B	5	25	35411	262	-	-	0	0
1592	B	13	26	35512	263	4	3	0	0
1558	A	9	-1	36279	270	-	-	0	1
1577	B	0	0	36429	272	-	-	0	0
1589	B	3	24	36780	275	-	-	0	0
1561	B	3	8	36813	276	-	-	0	1
1589	B	4	5	36981	277	-	-	0	0
1566	B	0	12	37865	286	-	-	0	1
1566	B	0	14	37865	286	-	-	0	1
1593	B	1	5	38732	295	-	-	0	0
1593	B	4	6	38732	295	-	-	0	0
1593	B	10	30	38732	295	0	0	0	0
1593	B	0	6	38732	295	-	-	0	0
1596	B	0	2	38748	295	-	-	0	0
1553	B	10	2	38899	296	0	0	0	1
1553	B	10	18	38899	296	0	0	0	1
1617	B	10	2	38915	297	0	0	0	0
1617	B	8	18	38915	297	2273799	0x0022B207	0	0
1601	B	13	1	39299	300	8	7	0	0
1601	B	10	20	39299	300	1	1	0	0
1559	B	13	7	39466	302	2	1	0	1
1586	B	1	25	39732	305	-	-	0	0
1554	B	6	18	39799	305	-	-	0	1
1586	B	6	2	40116	309	-	-	0	0
1586	B	6	18	40166	309	-	-	0	0
1619	B	11	16	40267	310	8	7	0	0
1559	B	7	1	40750	315	2662504	-68.26048	1	1
1559	B	7	1	40767	315	2670696	-68.16282	0	1
1559	B	7	1	40784	315	2678888	-68.06516	0	1
1623	B	7	5	40884	316	2711656	-67.67453	0	1
1601	B	15	25	41368	321	4	3	0	0
1598	B	3	5	41467	322	-	-	0	0
1557	B	10	8	41651	324	0	0	0	1
1557	B	4	28	41651	324	-	-	0	1
1556	B	5	25	41718	325	-	-	0	1
1563	B	9	24	41884	326	2608871682	0x9B803902	0	1
1566	B	8	28	41884	326	3799212680	0xE2736288	0	1
1623	B	0	2	41918	327	-	-	0	1
1623	A	4	-1	41918	327	0	0x00000000	1	1
1602	B	1	19	42118	329	-	-	0	0
1621	B	13	26	42235	330	8	7	0	1
1623	A	4	-1	42269	330	4294967295	0xFFFFFFFF	1	1
1617	B	7	20	42353	331	5752724	-31.42218	0	0
1619	B	12	30	42519	333	2	1	0	0
1553	B	10	18	43169	339	0	0	0	1
1617	B	8	18	43186	339	2273799	0x0022B207	0	0
1595	A	11	-1	43253	340	-	-	0	0
1586	B	0	18	43536	343	-	-	0	0
1586	B	0	22	43536	343	-	-	0	0
1576	A	2	-1	43753	345	0	0	0	0
1576	B	2	2	43753	345	-	-	0	0
1576	B	0	17	43753	345	-	-	0	0
1625	B	14	4	43803	345	9	8	0	1
1625	B	9	12	43803	345	2635088307	0x9D1041B3	0	1
1625	B	12	20	43803	345	1	0	0	1
1601	B	0	10	43887	346	-	-	0	0
1565	B	6	14	44137	349	-	-	0	1
1567	A	13	-1	44354	351	-	-	0	1
1567	B	15	3	44354	351	4	3	0	1
1557	A	3	-1	44704	355	8196353	-2.29185	1	1
1599	B	8	0	44971	357	220725386	0x0D28008A	0	0
1599	B	10	6	44971	357	1	1	0	0
1624	B	2	10	45055	358	-	-	0	1
1612	B	0	10	45088	358	-	-	0	0
1599	B	8	10	45321	361	422051978	0x1928008A	0	0
1560	B	11	14	45338	361	13	12	0	1
1559	B	10	9	45421	362	1	1	0	1
1559	B	7	31	45421	362	8483997	1.13714	0	1
1577	B	3	0	45721	365	-	-	0	0
1563	B	9	2	45788	365	3748416756	0xDF6C4CF4	0	1
1556	B	7	1	46739	375	12869634	53.41800	0	1
1589	B	0	2	47256	380	-	-	0	0
1562	B	2	14	47573	383	-	-	0	1
1623	A	4	-1	48174	389	1	0x00000001	1	1
1623	B	4	0	48641	394	-	-	0	1
1566	B	13	11	48641	394	10	9	0	1
1566	B	0	21	48641	394	-	-	0	1
1554	B	0	30	48691	394	-	-	0	1
1560	B	7	3	49175	399	8390705	0.02501	1	1
1560	B	7	5	49175	399	8390705	0.02501	1	1
1560	B	7	6	49175	399	8390705	0.02501	1	1
1560	B	7	7	49175	399	8390705	0.02501	1	1
1562	B	7	0	49175	399	8390705	0.02501	1	1
1562	B	7	1	49175	399	8390705	0.02501	1	1
1562	B	7	2	49175	399	8390705	0.02501	1	1
1562	B	7	4	49175	399	8390705	0.02501	1	1
1576	B	4	0	49993	407	-	-	0	0
1560	B	7	3	50176	409	8392802	0.05000	1	1
1560	B	7	5	50176	409	8392802	0.05000	1	1
1560	B	7	6	50176	409	8392802	0.05000	1	1
1560	B	7	7	50176	409	8392802	0.05000	1	1
1562	B	7	0	50176	409	8392802	0.05000	1	1
1562	B	7	1	50176	409	8392802	0.05000	1	1
1562	B	7	2	50176	409	8392802	0.05000	1	1
1562	B	7	4	50176	409	8392802	0.05000	1	1
1587	B	8	30	50259	410	488636586	0x1D2000AA	0	0
1614	B	10	28	50644	414	0	0	0	0
1560	B	7	3	51177	419	8394899	0.07500	1	1
1560	B	7	5	51177	419	8394899	0.07500	1	1
1560	B	7	6	51177	419	8394899	0.07500	1	1
1560	B	7	7	51177	419	8394899	0.07500	1	1
1562	B	7	0	51177	419	8394899	0.07500	1	1
1562	B	7	1	51177	419	8394899	0.07500	1	1
1562	B	7	2	51177	419	8394899	0.07500	1	1
1562	B	7	4	51177	419	8394899	0.07500	1	1
1602	B	4	2	51377	421	-	-	0	0
1553	B	0	2	51711	425	-	-	0	1
1553	B	0	22	51711	425	-	-	0	1
1617	B	0	2	51727	425	-	-	0	0
1617	B	0	22	51727	425	-	-	0	0
1618	B	0	2	51761	425	-	-	0	0
1618	B	0	7	51761	425	-	-	0	0
1618	B	0	2	51811	426	-	-	0	0
1618	B	0	7	51811	426	-	-	0	0
1560	B	7	3	52178	429	8396996	0.09999	1	1
1560	B	7	5	52178	429	8396996	0.09999	1	1
1560	B	7	6	52178	429	8396996	0.09999	1	1
1560	B	7	7	52178	429	8396996	0.09999	1	1
1562	B	7	0	52178	429	8396996	0.09999	1	1
1562	B	7	1	52178	429	8396996	0.09999	1	1
1562	B	7	2	52178	429	8396996	0.09999	1	1
1562	B	7	4	52178	429	8396996	0.09999	1	1
1623	A	4	-1	52195	429	4294967295	0xFFFFFFFF	1	1
1623	A	4	-1	52895	436	1	0x00000001	1	1
1623	A	4	-1	53213	440	4294967295	0xFFFFFFFF	1	1
1618	B	0	2	54013	448	-	-	0	0
1618	B	0	7	54013	448	-	-	0	0
1593	A	13	-1	54047	448	-	-	0	0
1576	B	4	0	54264	450	-	-	0	0
1576	B	4	8	54264	450	-	-	0	0
1617	B	9	16	54914	457	3867810816	0xE68A1C00	0	0
1559	B	1	9	55682	464	-	-	1	1
1617	B	9	16	55715	465	3867810816	0xE68A1C00	0	0
1616	B	14	21	55899	466	14	13	0	0
1553	B	0	2	55982	467	-	-	0	1
1553	B	0	18	55982	467	-	-	0	1
1553	B	0	30	55982	467	-	-	0	1
1617	B	0	2	55999	467	-	-	0	0
1617	B	0	18	55999	467	-	-	0	0
1617	B	10	22	55999	467	1	1	0	0
1561	B	7	5	56149	469	2002130	-76.13274	0	1
1622	B	15	15	56400	471	15	14	0	1
1622	B	9	29	56400	471	2748448776	0xA3D20008	0	1
1623	A	4	-1	56650	474	0	0x00000000	1	1
1587	B	11	23	56650	474	0	-1	0	0
1617	B	7	20	57017	478	5752724	-31.42218	0	0
1601	B	15	25	57300	480	3	2	0	0
1560	B	7	0	57651	484	8390705	0.02501	1	1
1560	B	7	1	57651	484	8390705	0.02501	1	1
1560	B	7	2	57651	484	8390705	0.02501	1	1
1560	B	7	4	57651	484	8390705	0.02501	1	1
1562	B	7	3	57651	484	8390705	0.02501	1	1
1562	B	7	5	57651	484	8390705	0.02501	1	1
1562	B	7	6	57651	484	8390705	0.02501	1	1
1562	B	7	7	57651	484	8390705	0.02501	1	1
1553	B	8	23	57667	484	2311162	0x002343FA	1	1
1601	B	15	25	57934	487	3	2	0	0
1556	B	6	0	58084	488	-	-	0	1
1560	B	6	0	58101	488	-	-	0	1
1564	B	6	0	58117	489	-	-	0	1
1576	B	6	0	58168	489	-	-	0	0
1592	B	6	0	58234	490	-	-	0	0
1596	B	6	0	58251	490	-	-	0	0
1612	B	6	0	58318	491	-	-	0	0
1616	B	6	0	58334	491	-	-	0	0
1624	B	6	0	58368	491	-	-	0	1
1576	B	5	0	58535	493	-	-	0	0
1576	B	4	8	58535	493	-	-	0	0
1576	B	3	16	58535	493	-	-	0	0
1576	B	4	24	58535	493	-	-	0	0
1577	B	4	24	58535	493	-	-	0	0
1560	B	7	0	58652	494	8392802	0.05000	1	1
1560	B	7	1	58652	494	8392802	0.05000	1	1
1560	B	7	2	58652	494	8392802	0.05000	1	1
1560	B	7	4	58652	494	8392802	0.05000	1	1
1562	B	7	3	58652	494	8392802	0.05000	1	1
1562	B	7	5	58652	494	8392802	0.05000	1	1
1562	B	7	6	58652	494	8392802	0.05000	1	1
1562	B	7	7	58652	494	8392802	0.05000	1	1
1566	B	0	12	59119	499	-	-	0	1
1566	B	0	14	59119	499	-	-	0	1
1558	B	8	4	59153	499	2348522044	0x8BFB9A3C	0	1
1593	B	3	4	59319	501	-	-	1	0
1593	B	13	6	59319	501	2	1	1	0
1617	B	0	2	59569	503	-	-	0	0
1617	B	0	7	59569	503	-	-	0	0
1560	B	7	0	59653	504	8394899	0.07500	1	1
1560	B	7	1	59653	504	8394899	0.07500	1	1
1560	B	7	2	59653	504	8394899	0.07500	1	1
1560	B	7	4	59653	504	8394899	0.07500	1	1
1562	B	7	3	59653	504	8394899	0.07500	1	1
1562	B	7	5	59653	504	8394899	0.07500	1	1
1562	B	7	6	59653	504	8394899	0.07500	1	1
1562	B	7	7	59653	504	8394899	0.07500	1	1
1623	A	4	-1	59920	507	4294967295	0xFFFFFFFF	1	1
1601	B	15	24	60037	508	8	7	0	0
1553	B	0	2	60253	510	-	-	0	1
1553	B	0	18	60253	510	-	-	0	1
1553	B	0	22	60253	510	-	-	0	1
1617	B	0	2	60270	510	-	-	0	0
1617	B	0	18	60270	510	-	-	0	0
1617	B	0	22	60270	510	-	-	0	0
1623	A	4	-1	61721	525	0	0x00000000	1	1
1612	B	7	2	62122	529	36	-99.99957	0	0
1592	B	7	7	62157	529	8388644	0.00043	0	0
1592	B	4	11	62157	529	-	-	0	0
1612	B	5	10	62589	533	-	-	0	0
1596	B	3	10	62622	534	-	-	0	0
1576	B	2	10	62655	534	-	-	0	0
1564	B	2	10	62672	534	-	-	0	1
1560	B	7	0	62723	535	8396996	0.09999	1	1
1560	B	7	1	62723	535	8396996	0.09999	1	1
1560	B	7	2	62723	535	8396996	0.09999	1	1
1560	B	7	4	62723	535	8396996	0.09999	1	1
1562	B	7	3	62723	535	8396996	0.09999	1	1
1562	B	7	5	62723	535	8396996	0.09999	1	1
1562	B	7	6	62723	535	8396996	0.09999	1	1
1562	B	7	7	62723	535	8396996	0.09999	1	1
1556	B	4	11	62755	535	-	-	0	1
1576	B	4	0	62806	536	-	-	0	0
1576	B	4	8	62806	536	-	-	0	0
1576	B	3	24	62806	536	-	-	0	0
1613	B	13	2	62839	536	4	3	0	0
1574	B	9	9	62872	536	893652112	0x35440C90	0	0
1574	B	0	25	62872	536	-	-	0	0
1590	B	2	18	62939	537	-	-	0	0
1590	B	7	25	63022	538	3471632	-58.61491	0	0
1586	A	4	-1	63656	544	2795653120	0xA6A24800	0	0
1560	B	7	0	63723	545	8399093	0.12500	1	1
1560	B	7	1	63723	545	8399093	0.12500	1	1
1560	B	7	2	63723	545	8399093	0.12500	1	1
1560	B	7	4	63723	545	8399093	0.12500	1	1
1562	B	7	3	63723	545	8399093	0.12500	1	1
1562	B	7	5	63723	545	8399093	0.12500	1	1
1562	B	7	6	63723	545	8399093	0.12500	1	1
1562	B	7	7	63723	545	8399093	0.12500	1	1
1593	B	15	4	63723	545	10	9	0	0
1601	B	0	24	63773	545	-	-	0	0
1601	B	0	24	63790	545	-	-	0	0
1601	B	0	24	63823	546	-	-	0	0
1599	B	13	2	63840	546	3	2	0	0
1601	B	0	24	63840	546	-	-	0	0
1601	B	0	24	63856	546	-	-	0	0
1601	B	0	24	63873	546	-	-	0	0
1601	B	0	24	63890	546	-	-	0	0
1601	B	0	24	63906	547	-	-	0	0
1601	B	0	24	63923	547	-	-	0	0
1601	B	0	24	63940	547	-	-	0	0
1601	B	0	24	63956	547	-	-	0	0
1553	B	0	2	64190	549	-	-	0	1
1553	B	0	2	64524	553	-	-	0	1
1553	B	12	14	64524	553	8	7	0	1
1553	B	0	18	64524	553	-	-	0	1
1553	B	0	30	64524	553	-	-	0	1
1617	B	0	18	64541	553	-	-	0	0
1560	B	7	0	64724	555	8401191	0.15001	1	1
1560	B	7	1	64724	555	8401191	0.15001	1	1
1560	B	7	2	64724	555	8401191	0.15001	1	1
1560	B	7	4	64724	555	8401191	0.15001	1	1
1562	B	7	3	64724	555	8401191	0.15001	1	1
1562	B	7	5	64724	555	8401191	0.15001	1	1
1562	B	7	6	64724	555	8401191	0.15001	1	1
1562	B	7	7	64724	555	8401191	0.15001	1	1
1560	B	7	0	65725	565	8403288	0.17500	1	1
1560	B	7	1	65725	565	8403288	0.17500	1	1
1560	B	7	2	65725	565	8403288	0.17500	1	1
1560	B	7	4	65725	565	8403288	0.17500	1	1
1562	B	7	3	65725	565	8403288	0.17500	1	1
1562	B	7	5	65725	565	8403288	0.17500	1	1
1562	B	7	6	65725	565	8403288	0.17500	1	1
1562	B	7	7	65725	565	8403288	0.17500	1	1
1560	B	7	0	66726	575	8405385	0.20001	1	1
1560	B	7	1	66726	575	8405385	0.20001	1	1
1560	B	7	2	66726	575	8405385	0.20001	1	1
1560	B	7	4	66726	575	8405385	0.20001	1	1
1562	B	7	3	66726	575	8405385	0.20001	1	1
1562	B	7	5	66726	575	8405385	0.20001	1	1
1562	B	7	6	66726	575	8405385	0.20001	1	1
1562	B	7	7	66726	575	8405385	0.20001	1	1
1576	B	4	0	67076	578	-	-	0	0
1576	B	4	8	67076	578	-	-	0	0
1576	B	3	24	67076	578	-	-	0	0
1559	B	6	26	67193	579	-	-	0	1
1560	B	7	0	67727	585	8407482	0.22500	1	1
1560	B	7	1	67727	585	8407482	0.22500	1	1
1560	B	7	2	67727	585	8407482	0.22500	1	1
1560	B	7	4	67727	585	8407482	0.22500	1	1
1562	B	7	3	67727	585	8407482	0.22500	1	1
1562	B	7	5	67727	585	8407482	0.22500	1	1
1562	B	7	6	67727	585	8407482	0.22500	1	1
1562	B	7	7	67727	585	8407482	0.22500	1	1
1556	B	0	15	67844	586	-	-	0	1
1598	B	6	4	68661	594	-	-	0	0
1560	B	7	0	68729	595	8409579	0.25001	1	1
1560	B	7	1	68729	595	8409579	0.25001	1	1
1560	B	7	2	68729	595	8409579	0.25001	1	1
1560	B	7	4	68729	595	8409579	0.25001	1	1
1562	B	7	3	68729	595	8409579	0.25001	1	1
1562	B	7	5	68729	595	8409579	0.25001	1	1
1562	B	7	6	68729	595	8409579	0.25001	1	1
1562	B	7	7	68729	595	8409579	0.25001	1	1
1625	B	0	2	68762	595	-	-	0	1
1553	B	0	2	68795	595	-	-	0	1
1553	B	0	30	68795	595	-	-	0	1
1553	B	0	18	68795	595	-	-	0	1
1553	B	0	30	68795	595	-	-	0	1
1617	B	0	2	68812	596	-	-	0	0
1617	B	0	30	68812	596	-	-	0	0
1617	B	0	18	68812	596	-	-	0	0
1617	B	0	30	68812	596	-	-	0	0
1556	B	6	31	68895	596	-	-	0	1
1560	B	7	0	69729	605	8411677	0.27502	1	1
1560	B	7	1	69729	605	8411677	0.27502	1	1
1560	B	7	2	69729	605	8411677	0.27502	1	1
1560	B	7	4	69729	605	8411677	0.27502	1	1
1562	B	7	3	69729	605	8411677	0.27502	1	1
1562	B	7	5	69729	605	8411677	0.27502	1	1
1562	B	7	6	69729	605	8411677	0.27502	1	1
1562	B	7	7	69729	605	8411677	0.27502	1	1
1593	A	13	-1	69979	607	-	-	0	0
1593	B	1	3	69979	607	-	-	0	0
1623	A	4	-1	70097	608	4294967295	0xFFFFFFFF	1	1
1567	A	9	-1	70630	614	-	-	0	1
1554	B	4	24	71197	619	-	-	0	1
1554	B	6	29	71197	619	-	-	0	1
1576	B	5	0	71348	621	-	-	0	0
1576	B	4	8	71348	621	-	-	0	0
1576	B	4	24	71348	621	-	-	0	0
1617	B	9	16	72399	631	3867810816	0xE68A1C00	0	0
1563	A	2	-1	72432	632	0	0	0	1
1563	B	4	11	72432	632	-	-	0	1
1563	B	1	31	72432	632	-	-	0	1
1567	B	13	27	72515	633	3	2	0	1
1614	B	0	21	72616	634	-	-	0	0
1589	B	15	1	72966	637	15	14	0	0
1553	B	10	2	73066	638	0	0	0	1
1553	B	4	6	73066	638	-	-	0	1
1617	B	10	2	73083	638	0	0	0	0
1617	B	4	6	73083	638	-	-	0	0
1589	B	6	21	73386	641	-	-	0	0
1623	A	4	-1	73834	646	1	0x00000001	1	1
1560	B	3	5	74001	647	-	-	0	1
1566	B	2	26	74284	650	-	-	0	1
1553	B	13	22	74452	652	7	6	0	1
1553	B	13	22	74452	652	11	10	0	1
1560	A	15	-1	74468	652	-	-	0	1
1560	B	1	22	74468	652	-	-	0	1
1560	A	12	-1	74468	652	-	-	0	1
1560	B	1	22	74468	652	-	-	0	1
1624	A	15	-1	74468	652	-	-	0	1
1624	B	8	22	74468	652	27787266	0x01A80002	0	1
1560	B	7	3	74835	656	8399093	0.12500	1	1
1560	B	7	5	74835	656	8399093	0.12500	1	1
1560	B	7	6	74835	656	8399093	0.12500	1	1
1560	B	7	7	74835	656	8399093	0.12500	1	1
1562	B	7	0	74835	656	8399093	0.12500	1	1
1562	B	7	1	74835	656	8399093	0.12500	1	1
1562	B	7	2	74835	656	8399093	0.12500	1	1
1562	B	7	4	74835	656	8399093	0.12500	1	1
1623	A	4	-1	75219	660	4294967295	0xFFFFFFFF	1	1
1619	B	4	0	75368	661	-	-	0	0
1621	B	4	0	75452	662	-	-	0	1
1595	B	5	0	75485	662	-	-	0	0
1593	B	5	0	75502	662	-	-	0	0
1593	B	5	0	75585	663	-	-	0	0
1595	B	6	0	75602	663	-	-	0	0
1576	B	5	0	75619	664	-	-	0	0
1576	B	5	8	75619	664	-	-	0	0
1595	B	6	0	75619	664	-	-	0	0
1616	B	5	28	75722	665	-	-	0	0
1601	B	15	25	75752	665	0	-1	0	0
1557	B	10	1	75936	667	1	1	0	1
1557	B	10	9	75952	667	1	1	0	1
1601	B	14	25	76086	668	0	-1	0	0
1601	B	13	25	76119	669	3	2	0	0
1601	B	13	25	76136	669	3	2	0	0
1601	B	13	25	76169	669	3	2	0	0
1601	B	5	18	76186	669	-	-	0	0
1601	B	13	25	76186	669	3	2	0	0
1601	B	13	25	76202	669	3	2	0	0
1601	B	13	25	76219	670	3	2	0	0
1595	B	10	3	76236	670	1	1	0	0
1595	B	3	19	76236	670	-	-	0	0
1601	B	11	25	76236	670	11	10	0	0
1601	B	11	25	76253	670	11	10	0	0
1601	B	11	25	76269	670	11	10	0	0
1601	B	10	25	76286	670	1	1	0	0
1601	B	10	25	76303	670	1	1	0	0
1601	B	10	25	76319	671	1	1	0	0
1623	A	4	-1	76653	674	1	0x00000001	1	1
1596	B	2	2	77070	678	-	-	0	0
1596	B	15	6	77070	678	10	9	0	0
1553	B	0	2	77337	681	-	-	0	1
1553	B	0	30	77337	681	-	-	0	1
1553	B	0	18	77337	681	-	-	0	1
1553	B	2	22	77337	681	-	-	0	1
1617	B	0	2	77354	681	-	-	0	0
1617	B	0	30	77354	681	-	-	0	0
1617	B	0	18	77354	681	-	-	0	0
1617	B	2	22	77354	681	-	-	0	0
1623	A	4	-1	77538	683	0	0x00000000	1	1
1555	B	2	25	77637	684	-	-	0	1
1576	B	6	7	77904	686	-	-	0	0
1616	B	6	8	77971	687	-	-	1	0
1624	B	4	7	77987	687	-	-	0	1
1623	A	4	-1	78206	690	4294967295	0xFFFFFFFF	1	1
1623	A	4	-1	78438	692	0	0x00000000	1	1
1559	B	7	4	78938	697	15943744	90.06424	0	1
1560	B	7	0	79439	702	8413774	0.30000	1	1
1560	B	7	1	79439	702	8413774	0.30000	1	1
1560	B	7	2	79439	702	8413774	0.30000	1	1
1560	B	7	4	79439	702	8413774	0.30000	1	1
1562	B	7	3	79439	702	8413774	0.30000	1	1
1562	B	7	5	79439	702	8413774	0.30000	1	1
1562	B	7	6	79439	702	8413774	0.30000	1	1
1562	B	7	7	79439	702	8413774	0.30000	1	1
1560	B	15	12	79639	704	6	5	0	1
1560	B	1	28	79639	704	-	-	0	1
1592	B	13	5	79689	704	14	13	0	0
1592	B	1	31	79689	704	-	-	0	0
1623	B	0	2	79873	706	-	-	0	1
1623	A	4	-1	79873	706	4294967295	0xFFFFFFFF	1	1
1576	B	7	0	79889	706	4949	-99.94099	0	0
1595	B	13	21	80306	711	5	4	0	0
1564	B	7	4	80473	712	9957799	18.70622	0	1
1564	B	0	30	80473	712	-	-	0	1
1564	B	7	4	80490	712	10056247	19.87982	0	1
1564	B	4	28	80490	712	-	-	0	1
1560	B	8	4	80506	713	452757408	0x1AFC87A0	0	1
1560	B	8	26	80506	713	117241888	0x06FCF820	0	1
1556	B	8	4	80523	713	2630322176	0x9CC78800	0	1
1556	B	8	24	80523	713	117241888	0x06FCF820	0	1
1596	B	14	6	80590	713	5	4	0	0
1596	B	2	22	80590	713	-	-	0	0
1601	B	3	25	80907	717	-	-	0	0
1601	B	3	25	80923	717	-	-	0	0
1623	A	4	-1	80991	717	1	0x00000001	1	1
1601	B	0	25	81441	722	-	-	0	0
1553	B	0	2	81607	724	-	-	0	1
1553	B	0	30	81607	724	-	-	0	1
1553	B	0	18	81607	724	-	-	0	1
1553	B	0	30	81607	724	-	-	0	1
1617	B	0	2	81624	724	-	-	0	0
1617	B	0	30	81624	724	-	-	0	0
1617	B	0	18	81624	724	-	-	0	0
1617	B	0	30	81624	724	-	-	0	0
1601	B	0	25	81624	724	-	-	0	0
1553	B	15	26	81741	725	2	1	0	1
1601	B	0	25	81857	726	-	-	0	0
1554	B	1	24	81875	726	-	-	0	1
1560	B	7	3	81991	727	8401191	0.15001	1	1
1560	B	7	5	81991	727	8401191	0.15001	1	1
1560	B	7	6	81991	727	8401191	0.15001	1	1
1560	B	7	7	81991	727	8401191	0.15001	1	1
1562	B	7	0	81991	727	8401191	0.15001	1	1
1562	B	7	1	81991	727	8401191	0.15001	1	1
1562	B	7	2	81991	727	8401191	0.15001	1	1
1562	B	7	4	81991	727	8401191	0.15001	1	1
1623	A	4	-1	82058	728	4294967295	0xFFFFFFFF	1	1
1623	A	4	-1	82075	728	0	0x00000000	1	1
1612	B	0	30	82177	729	-	-	0	0
1564	B	2	14	82275	730	-	-	0	1
1576	B	4	25	82525	733	-	-	0	0
1612	B	6	21	82842	736	-	-	1	0
1560	B	7	0	83077	738	8415870	0.32499	1	1
1560	B	7	1	83077	738	8415870	0.32499	1	1
1560	B	7	2	83077	738	8415870	0.32499	1	1
1560	B	7	4	83077	738	8415870	0.32499	1	1
1562	B	7	3	83077	738	8415870	0.32499	1	1
1562	B	7	5	83077	738	8415870	0.32499	1	1
1562	B	7	6	83077	738	8415870	0.32499	1	1
1562	B	7	7	83077	738	8415870	0.32499	1	1
1623	A	4	-1	83077	738	4294967295	0xFFFFFFFF	1	1
1601	B	4	25	83276	740	-	-	0	0
1576	B	4	0	84160	749	-	-	0	0
1576	B	4	8	84160	749	-	-	0	0
1576	B	0	0	84160	749	-	-	0	0
1576	B	0	14	84160	749	-	-	0	0
1623	A	4	-1	84160	749	0	0x00000000	1	1
1623	B	0	2	84578	753	-	-	0	1
1623	A	4	-1	84578	753	4294967295	0xFFFFFFFF	1	1
1623	A	4	-1	84945	757	0	0x00000000	1	1
1625	B	4	14	85511	763	-	-	0	1
1553	B	0	2	85879	766	-	-	0	1
1553	B	0	30	85879	766	-	-	0	1
1553	B	0	18	85879	766	-	-	0	1
1553	B	0	30	85879	766	-	-	0	1
1617	B	0	2	85895	766	-	-	0	0
1617	B	0	30	85895	766	-	-	0	0
1617	B	0	18	85895	766	-	-	0	0
1617	B	0	30	85895	766	-	-	0	0
1560	B	7	0	85945	767	8417968	0.35000	1	1
1560	B	7	1	85945	767	8417968	0.35000	1	1
1560	B	7	2	85945	767	8417968	0.35000	1	1
1560	B	7	4	85945	767	8417968	0.35000	1	1
1562	B	7	3	85945	767	8417968	0.35000	1	1
1562	B	7	5	85945	767	8417968	0.35000	1	1
