# lot C-ter volet 1 — CT.1.1 — film 606d9844 (KOTH / chasm) — 3059 lectures ti=13
# t_ms = ms depuis le premier paquet du film ; t_frame = frame du rejeu (origine 6890 ms, pas 100 ms), -1 hors axe ; film_index = -1 en mode A ; chaine = le record porteur chaine (1) ; bande = stricte (1) ou comblee (0)
slot	mode	tag	film_index	t_ms	t_frame	valeur_brute	valeur_lue	chaine	bande
1420	B	7	3	227512	2206	8458114	0.82858	1	1
1420	B	7	5	227512	2206	8458114	0.82858	1	1
1420	B	7	7	227512	2206	8458114	0.82858	1	1
1422	B	7	2	227512	2206	8458114	0.82858	1	1
1422	B	7	4	227512	2206	8458114	0.82858	1	1
1422	B	7	6	227512	2206	8458114	0.82858	1	1
1422	B	7	8	227512	2206	8458114	0.82858	1	1
1420	B	7	1	228513	2216	8460510	0.85714	1	1
1420	B	7	3	228513	2216	8460510	0.85714	1	1
1420	B	7	5	228513	2216	8460510	0.85714	1	1
1420	B	7	7	228513	2216	8460510	0.85714	1	1
1422	B	7	2	228513	2216	8460510	0.85714	1	1
1422	B	7	4	228513	2216	8460510	0.85714	1	1
1422	B	7	6	228513	2216	8460510	0.85714	1	1
1422	B	7	8	228513	2216	8460510	0.85714	1	1
1424	B	5	27	228530	2216	-	-	0	1
1424	B	10	16	228546	2216	0	0	1	1
1420	B	7	1	229514	2226	8462907	0.88573	1	1
1420	B	7	3	229514	2226	8462907	0.88573	1	1
1420	B	7	5	229514	2226	8462907	0.88573	1	1
1420	B	7	7	229514	2226	8462907	0.88573	1	1
1422	B	7	2	229514	2226	8462907	0.88573	1	1
1422	B	7	4	229514	2226	8462907	0.88573	1	1
1422	B	7	6	229514	2226	8462907	0.88573	1	1
1422	B	7	8	229514	2226	8462907	0.88573	1	1
1419	B	5	15	230065	2231	-	-	0	1
1419	B	1	31	230065	2231	-	-	0	1
1416	B	4	6	230114	2232	-	-	0	1
1420	B	7	1	230515	2236	8465303	0.91429	1	1
1420	B	7	3	230515	2236	8465303	0.91429	1	1
1420	B	7	5	230515	2236	8465303	0.91429	1	1
1420	B	7	7	230515	2236	8465303	0.91429	1	1
1422	B	7	2	230515	2236	8465303	0.91429	1	1
1422	B	7	4	230515	2236	8465303	0.91429	1	1
1422	B	7	6	230515	2236	8465303	0.91429	1	1
1422	B	7	8	230515	2236	8465303	0.91429	1	1
1463	B	8	8	230898	2240	2798087	0x002AB207	0	0
1467	B	6	8	230965	2240	-	-	0	0
1420	B	7	1	231516	2246	8467700	0.94285	1	1
1420	B	7	3	231516	2246	8467700	0.94285	1	1
1420	B	7	5	231516	2246	8467700	0.94285	1	1
1420	B	7	7	231516	2246	8467700	0.94285	1	1
1422	B	7	2	231516	2246	8467700	0.94285	1	1
1422	B	7	4	231516	2246	8467700	0.94285	1	1
1422	B	7	6	231516	2246	8467700	0.94285	1	1
1422	B	7	8	231516	2246	8467700	0.94285	1	1
1468	B	1	27	232299	2254	-	-	0	0
1420	B	7	1	232517	2256	8470097	0.97144	1	1
1420	B	7	3	232517	2256	8470097	0.97144	1	1
1420	B	7	5	232517	2256	8470097	0.97144	1	1
1420	B	7	7	232517	2256	8470097	0.97144	1	1
1422	B	7	2	232517	2256	8470097	0.97144	1	1
1422	B	7	4	232517	2256	8470097	0.97144	1	1
1422	B	7	6	232517	2256	8470097	0.97144	1	1
1422	B	7	8	232517	2256	8470097	0.97144	1	1
1419	B	1	3	233067	2261	-	-	0	1
1419	B	2	14	233067	2261	-	-	0	1
1419	B	10	14	233084	2261	0	0	0	1
1419	B	12	26	233084	2261	14	13	0	1
1419	B	1	30	233100	2262	-	-	0	1
1467	B	12	10	233251	2263	1	0	0	0
1467	B	4	20	233251	2263	-	-	0	0
1413	B	8	1	233518	2266	3	0x00000003	1	1
1413	B	8	3	233518	2266	3	0x00000003	1	1
1413	B	8	5	233518	2266	3	0x00000003	1	1
1413	B	8	7	233518	2266	3	0x00000003	1	1
1414	B	8	2	233518	2266	3	0x00000003	0	1
1414	B	8	4	233518	2266	3	0x00000003	0	1
1414	B	8	6	233518	2266	3	0x00000003	0	1
1414	B	8	8	233518	2266	3	0x00000003	0	1
1425	A	5	-1	233537	2266	1615899607	0x6050ABD7	1	1
1426	A	5	-1	233537	2266	858245082	0x3327C7DA	1	1
1427	A	5	-1	233537	2266	4076464935	0xF2F9EB27	1	1
1421	B	8	8	234469	2275	2798087	0x002AB207	0	1
1466	B	7	5	234620	2277	15593874	85.89346	0	0
1466	B	9	28	234620	2277	169967624	0x0A218008	0	0
1466	B	4	29	234620	2277	-	-	0	0
1437	B	10	8	234736	2278	0	0	0	0
1439	B	10	8	234770	2278	0	0	0	0
1441	B	10	8	234803	2279	0	0	0	0
1426	B	1	15	234936	2280	-	-	0	1
1426	B	5	29	235053	2281	-	-	0	1
1458	B	8	6	235086	2281	2798087	0x002AB207	0	0
1471	B	10	8	235303	2284	0	0	0	0
1474	B	8	8	235353	2284	11186695	0x00AAB207	0	0
1468	B	5	6	235370	2284	-	-	0	0
1492	B	8	6	235653	2287	2798087	0x002AB207	0	0
1468	B	2	3	235971	2290	-	-	0	0
1460	B	3	19	235987	2290	-	-	0	0
1426	B	0	27	236271	2293	-	-	1	1
1443	B	0	25	236788	2298	-	-	0	0
1439	B	1	4	237205	2303	-	-	0	0
1439	B	4	17	237205	2303	-	-	0	0
1438	B	2	2	237222	2303	-	-	0	0
1438	B	3	1	237238	2303	-	-	0	0
1418	B	12	3	237555	2306	8	7	0	1
1494	B	4	0	237874	2309	-	-	0	0
1494	B	4	0	237874	2309	-	-	0	0
1415	B	10	14	238456	2315	0	0	0	1
1413	B	4	3	238606	2317	-	-	0	1
1413	B	10	18	238606	2317	1	1	0	1
1414	B	4	3	238623	2317	-	-	0	1
1414	B	10	18	238623	2317	1	1	0	1
1467	B	11	16	238623	2317	7	6	0	0
1417	B	4	3	238673	2317	-	-	0	1
1417	B	10	18	238673	2317	1	1	0	1
1418	B	4	3	238689	2317	-	-	0	1
1418	B	10	18	238689	2317	1	1	0	1
1420	B	6	6	238723	2318	-	-	0	1
1422	B	6	6	238757	2318	-	-	0	1
1425	B	4	3	238807	2319	-	-	0	1
1425	B	10	18	238807	2319	1	1	0	1
1426	B	4	3	238823	2319	-	-	0	1
1426	B	10	18	238823	2319	1	1	0	1
1497	B	3	13	238956	2320	-	-	0	1
1480	B	4	3	239307	2324	-	-	0	0
1500	B	10	26	239641	2327	1	1	0	1
1494	B	4	0	239725	2328	-	-	0	0
1438	B	5	4	239991	2331	-	-	0	0
1438	B	1	6	239991	2331	-	-	0	0
1416	B	2	3	240008	2331	-	-	0	1
1416	B	11	5	240008	2331	9	8	0	1
1472	B	13	5	240891	2340	15	14	0	0
1472	B	1	7	240891	2340	-	-	0	0
1494	B	4	0	241083	2341	-	-	0	0
1494	B	4	0	241083	2341	-	-	0	0
1494	B	4	0	241083	2341	-	-	0	0
1494	B	4	0	241083	2341	-	-	0	0
1494	B	4	0	241083	2341	-	-	0	0
1494	B	4	0	241083	2341	-	-	0	0
1494	B	4	0	241083	2341	-	-	0	0
1416	B	4	4	241092	-1	-	-	0	1
1416	B	4	28	241092	-1	-	-	0	1
1490	B	8	13	241142	-1	679478332	0x2880043C	0	0
1437	B	10	18	241392	-1	0	0	0	0
1500	B	14	0	241542	-1	12	11	0	1
1422	B	4	28	242009	-1	-	-	0	1
1468	B	4	6	242026	-1	-	-	0	0
1442	B	13	22	242026	-1	5	4	0	0
1443	B	3	5	242125	-1	-	-	0	0
1441	B	3	31	242225	-1	-	-	0	0
1479	B	13	31	242342	-1	6	5	0	0
1470	B	13	6	242543	-1	3	2	0	0
1470	B	13	15	242543	-1	4	3	0	0
1470	B	10	17	242543	-1	0	0	0	0
1467	B	1	2	242642	-1	-	-	0	0
1442	B	0	18	242793	-1	-	-	0	0
1500	B	0	0	242826	-1	-	-	0	1
1500	B	0	0	242842	-1	-	-	0	1
1474	B	4	0	242842	-1	-	-	0	0
1500	B	0	0	242859	-1	-	-	0	1
1500	B	0	0	242876	-1	-	-	0	1
1490	B	13	18	242876	-1	4	3	0	0
1490	B	8	23	242876	-1	2164254	0x0021061E	0	0
1415	B	4	2	242926	-1	-	-	0	1
1478	B	3	18	242993	-1	-	-	0	0
1489	B	6	19	243143	-1	-	-	0	0
1413	B	4	28	243410	-1	-	-	0	1
1467	B	5	31	243443	-1	-	-	0	0
1491	B	5	30	243510	-1	-	-	0	0
1491	B	6	31	243510	-1	-	-	0	0
1415	B	3	27	243560	-1	-	-	0	1
1499	B	5	29	243560	-1	-	-	0	1
1495	B	0	13	244577	-1	-	-	0	0
1495	B	0	16	244577	-1	-	-	0	0
1490	B	7	1	244577	-1	16466572	96.29683	0	0
1422	B	13	7	244927	-1	15	14	0	1
1422	B	13	21	244927	-1	2	1	0	1
1421	B	8	26	245261	-1	2167401929	0x812FEDC9	0	1
1413	B	0	8	245295	-1	-	-	0	1
1413	B	4	28	245295	-1	-	-	0	1
1501	B	11	23	245812	-1	15	14	0	1
