# lot C-ter volet 1 — CT.1.1 — film 8076f97f (KOTH / shogun) — 8957 lectures ti=13
# t_ms = ms depuis le premier paquet du film ; t_frame = frame du rejeu (origine 15045 ms, pas 100 ms), -1 hors axe ; film_index = -1 en mode A ; chaine = le record porteur chaine (1) ; bande = stricte (1) ou comblee (0)
slot	mode	tag	film_index	t_ms	t_frame	valeur_brute	valeur_lue	chaine	bande
1530	A	6	-1	44771	297	2916763	0x002C819B	0	0
1531	B	6	18	44788	297	-	-	0	0
1532	B	6	18	44815	297	-	-	0	0
1533	B	6	18	44821	297	-	-	0	0
1534	B	6	18	44838	297	-	-	0	0
1535	B	6	18	44854	298	-	-	0	0
1537	B	15	25	44905	298	5	4	0	0
1459	B	3	30	45139	300	-	-	0	1
1459	B	9	26	45522	304	2190515590	0x82909D86	0	1
1481	B	1	16	45639	305	-	-	0	0
1513	B	1	16	45655	306	-	-	0	0
1543	B	9	9	45689	306	3644856308	0xD94017F4	1	1
1497	B	8	6	45972	309	85459122	0x051800B2	0	0
1497	B	1	6	46006	309	-	-	0	0
1497	B	4	30	46006	309	-	-	0	0
1468	B	9	10	46773	317	3552083627	0xD3B87EAB	0	1
1468	B	9	14	46773	317	570836992	0x22064800	0	1
1468	B	2	23	46773	317	-	-	0	1
1468	B	10	4	46807	317	0	0	0	1
1468	B	2	30	46807	317	-	-	0	1
1537	B	12	25	46890	318	8	7	0	0
1537	B	12	25	46907	318	8	7	0	0
1498	B	2	14	46974	319	-	-	0	0
1468	B	13	3	47040	319	1	0	0	1
1468	B	8	21	47040	319	608225472	0x2440C8C0	0	1
1468	B	5	23	47040	319	-	-	0	1
1468	B	13	7	47108	320	3	2	0	1
1468	B	8	22	47108	320	1681967424	0x6440C940	0	1
1468	B	13	10	47174	321	3	2	0	1
1468	B	8	14	47174	321	2755709184	0xA440C900	0	1
1468	B	0	23	47174	321	-	-	0	1
1468	B	13	11	47209	321	3	2	0	1
1468	B	3	23	47209	321	-	-	0	1
1468	B	2	30	47558	325	-	-	0	1
1468	B	12	5	47591	325	9	8	0	1
1468	B	4	23	47591	325	-	-	0	1
1468	A	12	-1	47724	326	-	-	0	1
1468	B	9	3	47724	326	2785031528	0xA6003568	0	1
1468	B	8	23	47724	326	421527722	0x192000AA	0	1
1461	B	9	30	47791	327	741938067	0x2C391393	0	1
1468	B	0	3	47808	327	-	-	0	1
1468	B	4	24	47808	327	-	-	0	1
1468	B	4	8	47824	327	-	-	0	1
1468	B	8	15	47824	327	3053565480	0xB601B628	0	1
1468	B	8	23	47824	327	421527722	0x192000AA	0	1
1459	B	6	18	47858	328	-	-	0	1
1468	B	6	1	47924	328	-	-	0	1
1468	B	13	22	47924	328	13	12	0	1
1468	B	1	23	47924	328	-	-	0	1
1469	A	8	-1	48024	329	-	-	0	1
1497	B	8	6	48108	330	219676850	0x0D1800B2	0	0
1497	B	3	6	48141	330	-	-	0	0
1497	B	4	30	48141	330	-	-	0	0
1468	B	4	12	48141	330	-	-	0	1
1518	B	8	17	48208	331	3609268258	0xD7211022	0	0
1468	B	12	13	48458	334	6	5	0	1
1468	B	8	5	48475	334	1735790851	0x67761103	0	1
1468	B	2	12	48475	334	-	-	0	1
1468	B	4	1	48675	336	-	-	0	1
1468	B	7	11	48675	336	7640992	-8.91227	0	1
1468	B	0	6	48692	336	-	-	0	1
1468	B	7	22	48692	336	7642080	-8.89930	0	1
1468	B	12	11	48708	336	7	6	0	1
1468	B	0	17	48725	336	-	-	0	1
1468	B	0	31	48758	337	-	-	0	1
1517	A	8	-1	48826	337	-	-	0	0
1517	B	0	18	48826	337	-	-	0	0
1478	B	6	14	48842	337	-	-	0	0
1478	B	6	21	48842	337	-	-	0	0
1482	B	0	4	48876	338	-	-	0	0
1482	B	0	12	48892	338	-	-	0	0
1536	B	6	26	48943	338	-	-	0	0
1482	B	0	17	48943	338	-	-	0	0
1468	B	12	20	49026	339	6	5	0	1
1468	B	12	20	49042	339	6	5	0	1
1468	B	12	9	49109	340	6	5	0	1
1468	B	11	13	49109	340	12	11	0	1
1468	B	4	3	49126	340	-	-	0	1
1468	B	6	30	49126	340	-	-	0	1
1478	B	12	30	49243	341	9	8	0	0
1478	B	12	30	49259	342	3	2	0	0
1478	B	10	29	49327	342	0	0	1	0
1478	B	10	29	49343	342	0	0	1	0
1482	B	7	24	49376	343	13221634	57.61417	0	0
1482	B	10	29	49393	343	0	0	0	0
1534	A	12	-1	49511	344	-	-	0	0
1506	B	9	28	49560	345	3652974232	0xD9BBF698	0	0
1518	B	15	31	49610	345	14	13	0	0
1518	B	15	24	49693	346	13	12	0	0
1518	B	11	26	49709	346	0	-1	0	0
1514	B	13	27	49726	346	2	1	0	0
1511	B	8	18	49827	347	421527722	0x192000AA	0	0
1478	B	1	4	49843	347	-	-	0	0
1537	B	8	25	49894	348	34324286	0x020BBF3E	0	0
1468	B	10	6	49910	348	0	0	0	1
1481	B	1	16	49910	348	-	-	0	0
1468	B	0	2	49926	348	-	-	0	1
1513	B	1	16	49926	348	-	-	0	0
1502	B	2	0	50311	352	-	-	0	0
1537	B	15	24	50428	353	15	14	0	0
1460	B	2	30	50828	357	-	-	0	1
1537	B	12	25	50862	358	7	6	0	0
1536	B	15	31	51128	360	9	8	0	0
1543	B	4	28	51195	361	-	-	0	1
1478	B	7	1	51329	362	10596950	26.32549	0	0
1462	B	2	2	51329	362	-	-	0	1
1478	B	3	7	51345	362	-	-	0	0
1478	B	15	8	51362	363	1	0	0	0
1478	B	3	11	51379	363	-	-	0	0
1478	B	15	12	51395	363	0	-1	0	0
1468	B	15	24	51896	368	9	8	0	1
1464	B	7	25	51912	368	12700758	51.40483	0	1
1460	B	5	24	51928	368	-	-	0	1
1458	B	8	25	51945	369	162551296	0x09B05600	0	1
1456	B	1	30	51962	369	-	-	0	1
1537	B	0	24	52012	369	-	-	0	0
1537	B	0	24	52029	369	-	-	0	0
1536	B	1	3	52078	370	-	-	0	0
1458	A	8	-1	52112	370	-	-	0	1
1461	A	10	-1	52162	371	-	-	0	1
1461	B	0	2	52162	371	-	-	0	1
1464	A	8	-1	52212	371	-	-	0	1
1542	B	0	10	52212	371	-	-	0	1
1532	B	15	17	52362	373	6	5	0	0
1540	B	15	21	52379	373	6	5	0	1
1532	B	0	17	52396	373	-	-	0	0
1478	A	8	-1	52446	374	-	-	0	0
1501	A	8	-1	52829	377	-	-	0	0
1501	B	0	2	52829	377	-	-	0	0
1505	A	10	-1	52897	378	-	-	0	0
1517	B	8	18	53097	380	465060454	0x1BB84266	0	0
1519	A	8	-1	53130	380	-	-	0	0
1536	B	1	3	53263	382	-	-	0	0
1534	A	8	-1	53380	383	-	-	0	0
1539	B	0	5	53564	385	-	-	0	1
1468	B	4	7	53730	386	-	-	0	1
1468	B	6	30	53730	386	-	-	0	1
1536	B	8	9	53947	389	4415304	0x00435F48	0	0
1536	B	9	10	53947	389	531917830	0x1FB46C06	0	0
1536	B	14	13	53947	389	10	9	0	0
1483	B	2	12	54665	396	-	-	0	0
1537	B	8	0	54682	396	3841899403	0xE4FEBB8B	0	0
1537	B	14	6	54765	397	4	3	0	0
1542	A	4	-1	55049	400	1	0x00000001	1	1
1543	A	3	-1	55049	400	8395598	0.08333	1	1
1543	A	3	-1	55149	401	8403987	0.18334	1	1
1543	A	3	-1	55249	402	8412375	0.28334	1	1
1543	A	3	-1	55349	403	8420764	0.38333	1	1
1537	B	2	0	55416	403	-	-	0	0
1537	B	10	16	55416	403	1	1	0	0
1543	A	3	-1	55449	404	8429152	0.48332	1	1
1543	A	3	-1	55549	405	8437541	0.58334	1	1
1543	A	3	-1	55650	406	8445930	0.68333	1	1
1543	A	3	-1	55750	407	8454318	0.78333	1	1
1483	B	9	10	55767	407	2194716409	0x82D0B6F9	0	0
1483	B	7	24	55767	407	14683344	75.03909	0	0
1543	A	3	-1	55851	408	8462707	0.88334	1	1
1541	A	4	-1	55951	409	1	0x00000001	1	1
1543	A	3	-1	55951	409	8471095	0.98334	1	1
1542	A	4	-1	56050	410	4294967295	0xFFFFFFFF	1	1
1543	A	3	-1	56050	410	8388607	-0.00001	1	1
1511	B	10	4	56301	412	0	0	0	0
1455	A	8	-1	56334	412	-	-	0	1
1465	A	8	-1	56501	414	-	-	0	1
1510	B	13	5	56518	414	0	-1	0	0
1467	A	8	-1	56534	414	-	-	0	1
1477	A	8	-1	56701	416	-	-	0	0
1536	A	8	-1	56817	417	-	-	0	0
1462	B	7	0	56951	419	8391005	0.02859	1	1
1462	B	7	1	56951	419	8391005	0.02859	1	1
1462	B	7	5	56951	419	8391005	0.02859	1	1
1462	B	7	6	56951	419	8391005	0.02859	1	1
1464	B	7	2	56951	419	8391005	0.02859	1	1
1464	B	7	3	56951	419	8391005	0.02859	1	1
1464	B	7	4	56951	419	8391005	0.02859	1	1
1464	B	7	9	56951	419	8391005	0.02859	1	1
1510	B	12	25	56951	419	10	9	0	0
1537	B	15	24	56984	419	15	14	0	0
1537	B	15	24	57001	419	15	14	0	0
1537	B	13	24	57068	420	15	14	0	0
1457	B	2	25	57085	420	-	-	0	1
1537	B	13	24	57085	420	7	6	0	0
1536	A	0	-1	57301	422	-	-	0	0
1459	B	8	0	57618	425	2927036422	0xAE770806	0	1
1519	B	6	0	57918	428	-	-	0	0
1519	B	4	5	57918	428	-	-	0	0
1519	B	10	6	57918	428	0	0	0	0
1519	B	0	30	57918	428	-	-	0	0
1462	B	7	0	57952	429	8393401	0.05715	1	1
1462	B	7	1	57952	429	8393401	0.05715	1	1
1462	B	7	5	57952	429	8393401	0.05715	1	1
1462	B	7	6	57952	429	8393401	0.05715	1	1
1464	B	7	2	57952	429	8393401	0.05715	1	1
1464	B	7	3	57952	429	8393401	0.05715	1	1
1464	B	7	4	57952	429	8393401	0.05715	1	1
1464	B	7	9	57952	429	8393401	0.05715	1	1
1537	B	0	4	58635	435	-	-	0	0
1459	B	10	2	58735	436	0	0	0	1
1462	B	7	0	58953	439	8395798	0.08571	1	1
1462	B	7	1	58953	439	8395798	0.08571	1	1
1462	B	7	5	58953	439	8395798	0.08571	1	1
1462	B	7	6	58953	439	8395798	0.08571	1	1
1464	B	7	2	58953	439	8395798	0.08571	1	1
1464	B	7	3	58953	439	8395798	0.08571	1	1
1464	B	7	4	58953	439	8395798	0.08571	1	1
1464	B	7	9	58953	439	8395798	0.08571	1	1
1468	A	2	-1	59152	441	1	1	1	1
1468	B	3	3	59187	441	-	-	0	1
1468	B	0	2	59203	441	-	-	0	1
1468	B	5	0	59219	441	-	-	0	1
1468	B	9	2	59236	441	3786475239	0xE1B106E7	0	1
1468	B	14	0	59253	442	5	4	0	1
1468	B	5	4	59270	442	-	-	0	1
1468	B	0	2	59286	442	-	-	1	1
1468	B	9	2	59303	442	3786344631	0xE1AF08B7	0	1
1542	A	0	-1	59353	443	-	-	0	1
1468	B	3	4	59523	444	-	-	0	1
1460	B	2	0	59653	446	-	-	0	1
1460	B	2	6	59653	446	-	-	0	1
1460	B	0	7	59653	446	-	-	0	1
1460	B	0	10	59653	446	-	-	0	1
1460	B	1	20	59653	446	-	-	0	1
1460	B	2	0	59687	446	-	-	0	1
1460	B	2	6	59687	446	-	-	0	1
1460	B	0	7	59687	446	-	-	0	1
1460	B	0	10	59687	446	-	-	0	1
1460	B	1	20	59687	446	-	-	0	1
1460	B	2	0	59703	446	-	-	0	1
1460	B	2	6	59703	446	-	-	0	1
1460	B	0	7	59703	446	-	-	0	1
1460	B	0	10	59703	446	-	-	0	1
1460	B	1	20	59703	446	-	-	0	1
1460	B	2	0	59737	446	-	-	0	1
1460	B	2	6	59737	446	-	-	0	1
1460	B	0	7	59737	446	-	-	0	1
1460	B	0	10	59737	446	-	-	0	1
1460	B	1	20	59737	446	-	-	0	1
1537	B	7	3	59804	447	12745222	51.93489	0	0
1537	B	2	4	59804	447	-	-	0	0
1468	B	14	4	59871	448	10	9	0	1
1468	B	8	13	59887	448	1902318839	0x716314F7	0	1
1468	B	2	22	59904	448	-	-	0	1
1468	B	14	31	59921	448	7	6	0	1
1462	B	7	0	59954	449	8398195	0.11430	1	1
1462	B	7	1	59954	449	8398195	0.11430	1	1
1462	B	7	5	59954	449	8398195	0.11430	1	1
1462	B	7	6	59954	449	8398195	0.11430	1	1
1464	B	7	2	59954	449	8398195	0.11430	1	1
1464	B	7	3	59954	449	8398195	0.11430	1	1
1464	B	7	4	59954	449	8398195	0.11430	1	1
1464	B	7	9	59954	449	8398195	0.11430	1	1
1539	A	8	-1	59971	449	-	-	0	1
1539	B	9	4	59971	449	1141018624	0x44029000	0	1
1468	B	12	2	59971	449	6	5	0	1
1468	B	3	20	59971	449	-	-	0	1
1468	B	8	9	59998	449	1732625921	0x6745C601	0	1
1468	B	4	19	60005	449	-	-	0	1
1532	B	0	4	60237	451	-	-	0	0
1462	B	7	0	60955	459	8400592	0.14286	1	1
1462	B	7	1	60955	459	8400592	0.14286	1	1
1462	B	7	5	60955	459	8400592	0.14286	1	1
1462	B	7	6	60955	459	8400592	0.14286	1	1
1464	B	7	2	60955	459	8400592	0.14286	1	1
1464	B	7	3	60955	459	8400592	0.14286	1	1
1464	B	7	4	60955	459	8400592	0.14286	1	1
1464	B	7	9	60955	459	8400592	0.14286	1	1
1455	B	14	1	61305	462	15	14	0	1
1455	B	7	15	61305	462	6252887	-25.45977	0	1
1464	A	0	-1	61705	466	-	-	0	1
1464	B	2	22	61705	466	-	-	0	1
1462	B	7	0	61956	469	8402988	0.17142	1	1
1462	B	7	1	61956	469	8402988	0.17142	1	1
1462	B	7	5	61956	469	8402988	0.17142	1	1
1462	B	7	6	61956	469	8402988	0.17142	1	1
1464	B	7	2	61956	469	8402988	0.17142	1	1
1464	B	7	3	61956	469	8402988	0.17142	1	1
1464	B	7	4	61956	469	8402988	0.17142	1	1
1464	B	7	9	61956	469	8402988	0.17142	1	1
1536	B	3	5	61956	469	-	-	0	0
1468	B	12	2	61989	469	1	0	0	1
1468	B	13	20	61989	469	4	3	0	1
1468	B	12	5	62223	471	4	3	0	1
1468	B	1	23	62223	471	-	-	0	1
1468	B	3	23	62390	473	-	-	0	1
1468	B	15	27	62390	473	2	1	0	1
1468	B	0	10	62423	473	-	-	0	1
1468	B	9	14	62423	473	543701646	0x20683A8E	0	1
1468	B	2	23	62423	473	-	-	0	1
1468	B	8	3	62507	474	830898985	0x31868329	0	1
1468	B	0	21	62507	474	-	-	0	1
1468	B	10	22	62507	474	0	0	0	1
1468	B	5	4	62523	474	-	-	0	1
1468	B	15	30	62523	474	1	0	0	1
1468	B	8	9	62607	475	298438915	0x11C9D103	0	1
1468	B	4	19	62674	476	-	-	0	1
1468	B	0	24	62690	476	-	-	0	1
1468	B	4	28	62806	477	-	-	0	1
1462	B	7	0	62956	479	8405385	0.20001	1	1
1462	B	7	1	62956	479	8405385	0.20001	1	1
1462	B	7	5	62956	479	8405385	0.20001	1	1
1462	B	7	6	62956	479	8405385	0.20001	1	1
1464	B	7	2	62956	479	8405385	0.20001	1	1
1464	B	7	3	62956	479	8405385	0.20001	1	1
1464	B	7	4	62956	479	8405385	0.20001	1	1
1464	B	7	9	62956	479	8405385	0.20001	1	1
1536	B	3	17	62956	479	-	-	0	0
1542	B	8	20	63156	481	3811541887	0xE32F837F	0	1
1468	B	8	25	63890	488	1750929667	0x685D1103	0	1
1468	B	0	8	63923	488	-	-	0	1
1468	B	4	1	63940	488	-	-	0	1
1468	B	6	11	63940	488	-	-	0	1
1462	B	7	0	63957	489	8407781	0.22857	1	1
1462	B	7	1	63957	489	8407781	0.22857	1	1
1462	B	7	5	63957	489	8407781	0.22857	1	1
1462	B	7	6	63957	489	8407781	0.22857	1	1
1464	B	7	2	63957	489	8407781	0.22857	1	1
1464	B	7	3	63957	489	8407781	0.22857	1	1
1464	B	7	4	63957	489	8407781	0.22857	1	1
1464	B	7	9	63957	489	8407781	0.22857	1	1
1536	B	3	29	63957	489	-	-	0	0
1468	B	12	3	64007	489	2	1	0	1
1462	B	1	6	64024	489	-	-	0	1
1468	B	12	4	64041	489	2	1	0	1
1468	B	12	24	64157	491	1	0	1	1
1482	B	9	22	64157	491	3103491140	0xB8FB8444	0	0
1468	B	12	27	64191	491	1	0	1	1
1478	B	7	22	64191	491	12641670	50.70045	0	0
1468	B	15	20	64257	492	14	13	0	1
1468	B	2	22	64274	492	-	-	0	1
1468	B	14	0	64392	493	5	4	0	1
1468	B	12	3	64408	493	4	3	0	1
1468	B	7	5	64425	493	13681938	63.10141	0	1
1468	B	10	10	64442	493	1	1	0	1
1468	B	8	17	64458	494	3228504936	0xC06F1368	0	1
1468	B	8	0	64492	494	71641604	0x04452A04	0	1
1468	A	0	-1	64544	494	-	-	0	1
1468	B	4	29	64544	494	-	-	0	1
1468	B	15	20	64592	495	14	13	0	1
1468	B	14	4	64611	495	10	9	0	1
1468	B	6	26	64792	497	-	-	0	1
1517	B	13	15	64942	498	2	1	0	0
1462	B	7	0	64958	499	8410178	0.25713	1	1
1462	B	7	1	64958	499	8410178	0.25713	1	1
1462	B	7	5	64958	499	8410178	0.25713	1	1
1462	B	7	6	64958	499	8410178	0.25713	1	1
1464	B	7	2	64958	499	8410178	0.25713	1	1
1464	B	7	3	64958	499	8410178	0.25713	1	1
1464	B	7	4	64958	499	8410178	0.25713	1	1
1464	B	7	9	64958	499	8410178	0.25713	1	1
1459	A	9	-1	65495	504	-	-	0	1
1459	B	13	30	65509	504	12	11	0	1
1459	B	1	31	65526	504	-	-	0	1
1459	B	12	31	65543	504	12	11	0	1
1459	A	1	-1	65559	505	5	4	0	1
1503	B	10	11	65876	508	0	0	0	0
1519	B	9	18	65943	508	4230655387	0xFC2AAD9B	0	0
1462	B	7	0	65959	509	8412575	0.28572	1	1
1462	B	7	1	65959	509	8412575	0.28572	1	1
1462	B	7	5	65959	509	8412575	0.28572	1	1
1462	B	7	6	65959	509	8412575	0.28572	1	1
1464	B	7	2	65959	509	8412575	0.28572	1	1
1464	B	7	3	65959	509	8412575	0.28572	1	1
1464	B	7	4	65959	509	8412575	0.28572	1	1
1464	B	7	9	65959	509	8412575	0.28572	1	1
1505	B	1	28	66293	512	-	-	0	0
1462	B	7	0	66960	519	8414972	0.31429	1	1
1462	B	7	1	66960	519	8414972	0.31429	1	1
1462	B	7	5	66960	519	8414972	0.31429	1	1
1462	B	7	6	66960	519	8414972	0.31429	1	1
1464	B	7	2	66960	519	8414972	0.31429	1	1
1464	B	7	3	66960	519	8414972	0.31429	1	1
1464	B	7	4	66960	519	8414972	0.31429	1	1
1464	B	7	9	66960	519	8414972	0.31429	1	1
1536	B	5	1	66960	519	-	-	0	0
1536	B	14	10	66960	519	9	8	0	0
1468	B	8	7	67461	524	1003655424	0x3BD29100	0	1
1468	B	10	31	67461	524	0	0	0	1
1468	B	8	7	67477	524	802345216	0x2FD2D100	0	1
1468	B	10	31	67477	524	0	0	0	1
1468	B	8	7	67494	524	911413504	0x36531100	0	1
1468	B	10	31	67494	524	0	0	0	1
1468	B	8	7	67511	524	1012093184	0x3C535100	0	1
1468	B	10	31	67511	524	0	0	0	1
1468	B	8	7	67527	524	1104384256	0x41D39100	0	1
1468	B	10	31	67527	524	0	0	0	1
1468	B	12	6	67544	524	4	3	0	1
1468	B	4	5	67561	525	-	-	0	1
1468	B	5	31	67628	525	-	-	0	1
1468	B	6	20	67644	525	-	-	0	1
1468	B	10	14	67661	526	1	1	0	1
1468	B	5	8	67677	526	-	-	0	1
1468	B	12	0	67778	527	6	5	0	1
1468	B	11	1	67778	527	5	4	0	1
1468	B	0	8	67794	527	-	-	0	1
1468	B	0	17	67811	527	-	-	0	1
1468	B	8	23	67828	527	1775767808	0x69D81100	0	1
1462	B	7	0	67961	529	8417369	0.34287	1	1
1462	B	7	1	67961	529	8417369	0.34287	1	1
1462	B	7	5	67961	529	8417369	0.34287	1	1
1462	B	7	6	67961	529	8417369	0.34287	1	1
1464	B	7	2	67961	529	8417369	0.34287	1	1
1464	B	7	3	67961	529	8417369	0.34287	1	1
1464	B	7	4	67961	529	8417369	0.34287	1	1
1464	B	7	9	67961	529	8417369	0.34287	1	1
1468	B	12	27	67994	529	5	4	0	1
1468	B	4	12	68028	529	-	-	0	1
1468	B	0	8	68047	530	-	-	0	1
1468	B	8	14	68061	530	1474007296	0x57DB9100	0	1
1468	B	10	24	68061	530	0	0	0	1
1468	B	14	21	68195	531	15	14	0	1
1468	B	4	28	68195	531	-	-	0	1
1462	B	7	0	68962	539	8419765	0.37143	1	1
1462	B	7	1	68962	539	8419765	0.37143	1	1
1462	B	7	5	68962	539	8419765	0.37143	1	1
1462	B	7	6	68962	539	8419765	0.37143	1	1
1464	B	7	2	68962	539	8419765	0.37143	1	1
1464	B	7	3	68962	539	8419765	0.37143	1	1
1464	B	7	4	68962	539	8419765	0.37143	1	1
1464	B	7	9	68962	539	8419765	0.37143	1	1
1517	B	2	14	69112	540	-	-	0	0
1517	B	1	20	69112	540	-	-	0	0
1543	B	0	26	69279	542	-	-	0	1
1477	B	6	0	69513	544	-	-	0	0
1477	B	0	18	69513	544	-	-	0	0
1478	A	4	-1	69529	544	52457223	0x03206F07	0	0
1468	B	12	20	69597	545	2	1	0	1
1461	B	9	1	69646	546	2839875716	0xA9451084	1	1
1468	B	9	21	69680	546	282820424	0x10DB7F48	0	1
1519	B	2	31	69713	546	-	-	0	0
1468	B	12	0	69746	547	5	4	0	1
1468	B	8	1	69746	547	4107337891	0xF4D100A3	0	1
1468	B	12	2	69763	547	5	4	0	1
1468	B	14	20	69763	547	5	4	0	1
1498	B	7	10	69763	547	7614114	-9.23268	0	0
1468	B	12	9	69796	547	6	5	0	1
1468	B	1	13	69796	547	-	-	0	1
1468	B	4	14	69813	547	-	-	0	1
1468	A	12	-1	69897	548	-	-	0	1
1468	B	8	3	69897	548	1846590344	0x6E10BB88	0	1
1468	B	8	23	69897	548	555745450	0x212000AA	0	1
1468	B	7	28	69913	548	5347194	-36.25647	0	1
1468	B	4	23	69930	548	-	-	0	1
1519	B	13	24	69930	548	15	14	0	0
1468	B	1	18	69947	549	-	-	0	1
1468	B	15	12	69964	549	4	3	0	1
1462	B	7	0	69964	549	8422162	0.39999	1	1
1462	B	7	1	69964	549	8422162	0.39999	1	1
1462	B	7	5	69964	549	8422162	0.39999	1	1
1462	B	7	6	69964	549	8422162	0.39999	1	1
1464	B	7	2	69964	549	8422162	0.39999	1	1
1464	B	7	3	69964	549	8422162	0.39999	1	1
1464	B	7	4	69964	549	8422162	0.39999	1	1
1464	B	7	9	69964	549	8422162	0.39999	1	1
1468	B	5	8	69980	549	-	-	0	1
1468	B	14	8	69997	549	15	14	0	1
1506	B	8	0	69997	549	2798086	0x002AB206	0	0
1506	B	7	18	69997	549	9370679	11.70721	0	0
1468	B	8	9	70047	550	563182552	0x21917BD8	0	1
1509	B	13	18	70047	550	0	-1	0	0
1510	B	13	18	70064	550	0	-1	0	0
1478	B	3	10	70330	552	-	-	0	0
1482	B	3	10	70347	553	-	-	0	0
1539	B	0	29	70414	553	-	-	0	1
1498	B	12	14	70430	553	14	13	0	0
1502	B	6	15	70447	554	-	-	0	0
1533	B	6	0	70447	554	-	-	0	0
1533	B	0	18	70447	554	-	-	0	0
1497	B	10	30	70480	554	0	0	0	0
1459	A	4	-1	70597	555	1647637379	0x6234F383	0	1
1462	B	7	0	70964	559	8424559	0.42858	1	1
1462	B	7	1	70964	559	8424559	0.42858	1	1
1462	B	7	5	70964	559	8424559	0.42858	1	1
1462	B	7	6	70964	559	8424559	0.42858	1	1
1464	B	7	2	70964	559	8424559	0.42858	1	1
1464	B	7	3	70964	559	8424559	0.42858	1	1
1464	B	7	4	70964	559	8424559	0.42858	1	1
1464	B	7	9	70964	559	8424559	0.42858	1	1
1468	A	1	-1	70981	559	10	9	0	1
1468	B	8	3	70981	559	72892141	0x04583EED	0	1
1468	B	0	23	70981	559	-	-	0	1
1468	B	1	1	71098	560	-	-	0	1
1468	B	10	22	71098	560	1	1	0	1
1468	B	0	23	71098	560	-	-	0	1
1468	B	0	31	71098	560	-	-	0	1
1468	B	12	30	71398	563	1	0	0	1
1468	B	14	31	71415	563	7	6	0	1
1468	B	12	30	71632	565	1	0	0	1
1468	B	0	29	71648	566	-	-	0	1
1468	B	11	26	71665	566	12	11	0	1
