# lot C-ter volet 1 — CT.1.1 — film 0a247154 — resume par (slot, mode, tag), calcule sur les lectures CHAINEES ; non_chainees = lectures ecartees ; bande = 1 stricte
slot	bande	mode	tag	emissions	avec_valeur	non_chainees	distinctes	changements	joueurs	t_ms_premiere	t_ms_derniere	frame_premiere	frame_derniere	valeurs_top4
1592	0	B	3	0	0	4	0	0	0	0	0	-1	-1	
1592	0	B	4	0	0	12	0	0	0	0	0	-1	-1	
1592	0	B	5	0	0	3	0	0	0	0	0	-1	-1	
1592	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1592	0	B	7	0	0	5	0	0	0	0	0	-1	-1	
1592	0	B	8	0	0	7	0	0	0	0	0	-1	-1	
1592	0	B	9	0	0	4	0	0	0	0	0	-1	-1	
1592	0	B	10	1	1	2	1	0	1	119979	119979	1107	1107	0x00000000 x1
1592	0	B	11	0	0	3	0	0	0	0	0	-1	-1	
1592	0	B	12	0	0	7	0	0	0	0	0	-1	-1	
1592	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1592	0	B	14	0	0	4	0	0	0	0	0	-1	-1	
1592	0	B	15	0	0	5	0	0	0	0	0	-1	-1	
1593	0	A	7	0	0	1	0	0	0	0	0	-1	-1	
1593	0	A	9	0	0	1	0	0	0	0	0	-1	-1	
1593	0	A	10	0	0	1	0	0	0	0	0	-1	-1	
1593	0	A	13	0	0	3	0	0	0	0	0	-1	-1	
1593	0	B	0	0	0	11	0	0	0	0	0	-1	-1	
1593	0	B	1	0	0	5	0	0	0	0	0	-1	-1	
1593	0	B	2	0	0	5	0	0	0	0	0	-1	-1	
1593	0	B	3	1	0	1	0	0	1	59319	59319	501	501	
1593	0	B	4	0	0	13	0	0	0	0	0	-1	-1	
1593	0	B	5	0	0	3	0	0	0	0	0	-1	-1	
1593	0	B	6	0	0	2	0	0	0	0	0	-1	-1	
1593	0	B	7	0	0	7	0	0	0	0	0	-1	-1	
1593	0	B	8	0	0	1	0	0	0	0	0	-1	-1	
1593	0	B	9	0	0	4	0	0	0	0	0	-1	-1	
1593	0	B	10	0	0	7	0	0	0	0	0	-1	-1	
1593	0	B	13	1	1	0	1	0	1	59319	59319	501	501	0x00000002 x1
1593	0	B	15	0	0	2	0	0	0	0	0	-1	-1	
1595	0	A	0	0	0	1	0	0	0	0	0	-1	-1	
1595	0	A	1	0	0	1	0	0	0	0	0	-1	-1	
1595	0	A	4	0	0	1	0	0	0	0	0	-1	-1	
1595	0	A	5	0	0	1	0	0	0	0	0	-1	-1	
1595	0	A	11	0	0	1	0	0	0	0	0	-1	-1	
1595	0	B	0	0	0	5	0	0	0	0	0	-1	-1	
1595	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1595	0	B	2	0	0	2	0	0	0	0	0	-1	-1	
1595	0	B	3	0	0	4	0	0	0	0	0	-1	-1	
1595	0	B	4	0	0	2	0	0	0	0	0	-1	-1	
1595	0	B	5	0	0	5	0	0	0	0	0	-1	-1	
1595	0	B	6	0	0	7	0	0	0	0	0	-1	-1	
1595	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1595	0	B	8	0	0	3	0	0	0	0	0	-1	-1	
1595	0	B	9	0	0	2	0	0	0	0	0	-1	-1	
1595	0	B	10	1	1	7	1	0	1	518298	518298	5090	5090	0x00000000 x1
1595	0	B	11	0	0	5	0	0	0	0	0	-1	-1	
1595	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1595	0	B	14	0	0	2	0	0	0	0	0	-1	-1	
1596	0	A	0	0	0	1	0	0	0	0	0	-1	-1	
1596	0	A	5	0	0	1	0	0	0	0	0	-1	-1	
1596	0	A	6	1	1	0	1	0	1	279207	279207	2700	2700	0x58E02BB8 x1
1596	0	A	7	0	0	1	0	0	0	0	0	-1	-1	
1596	0	A	15	0	0	1	0	0	0	0	0	-1	-1	
1596	0	B	0	0	0	37	0	0	0	0	0	-1	-1	
1596	0	B	1	0	0	8	0	0	0	0	0	-1	-1	
1596	0	B	2	1	0	2	0	0	1	393187	393187	3839	3839	
1596	0	B	3	0	0	5	0	0	0	0	0	-1	-1	
1596	0	B	4	1	0	11	0	0	1	678276	678276	6690	6690	
1596	0	B	5	0	0	6	0	0	0	0	0	-1	-1	
1596	0	B	6	0	0	15	0	0	0	0	0	-1	-1	
1596	0	B	7	0	0	7	0	0	0	0	0	-1	-1	
1596	0	B	8	1	1	13	1	0	1	485949	485949	4767	4767	0x00041472 x1
1596	0	B	9	0	0	5	0	0	0	0	0	-1	-1	
1596	0	B	10	0	0	9	0	0	0	0	0	-1	-1	
1596	0	B	11	0	0	6	0	0	0	0	0	-1	-1	
1596	0	B	12	0	0	9	0	0	0	0	0	-1	-1	
1596	0	B	13	0	0	7	0	0	0	0	0	-1	-1	
1596	0	B	14	0	0	4	0	0	0	0	0	-1	-1	
1596	0	B	15	0	0	6	0	0	0	0	0	-1	-1	
1598	0	B	0	1	0	5	0	0	1	327021	327021	3178	3178	
1598	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1598	0	B	2	1	0	3	0	0	1	327021	327021	3178	3178	
1598	0	B	3	0	0	4	0	0	0	0	0	-1	-1	
1598	0	B	4	0	0	2	0	0	0	0	0	-1	-1	
1598	0	B	5	0	0	1	0	0	0	0	0	-1	-1	
1598	0	B	6	0	0	2	0	0	0	0	0	-1	-1	
1598	0	B	8	0	0	4	0	0	0	0	0	-1	-1	
1598	0	B	9	0	0	7	0	0	0	0	0	-1	-1	
1598	0	B	10	0	0	3	0	0	0	0	0	-1	-1	
1598	0	B	11	0	0	3	0	0	0	0	0	-1	-1	
1598	0	B	12	0	0	2	0	0	0	0	0	-1	-1	
1598	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1598	0	B	14	0	0	3	0	0	0	0	0	-1	-1	
1598	0	B	15	0	0	2	0	0	0	0	0	-1	-1	
1599	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1599	0	A	9	0	0	1	0	0	0	0	0	-1	-1	
1599	0	A	10	0	0	2	0	0	0	0	0	-1	-1	
1599	0	B	0	0	0	15	0	0	0	0	0	-1	-1	
1599	0	B	1	0	0	3	0	0	0	0	0	-1	-1	
1599	0	B	2	0	0	3	0	0	0	0	0	-1	-1	
1599	0	B	4	1	0	8	0	0	1	733200	733200	7239	7239	
1599	0	B	5	0	0	1	0	0	0	0	0	-1	-1	
1599	0	B	6	0	0	2	0	0	0	0	0	-1	-1	
1599	0	B	7	0	0	2	0	0	0	0	0	-1	-1	
1599	0	B	8	0	0	9	0	0	0	0	0	-1	-1	
1599	0	B	9	0	0	9	0	0	0	0	0	-1	-1	
1599	0	B	10	0	0	13	0	0	0	0	0	-1	-1	
1599	0	B	11	0	0	1	0	0	0	0	0	-1	-1	
1599	0	B	12	0	0	5	0	0	0	0	0	-1	-1	
1599	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1599	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1599	0	B	15	0	0	1	0	0	0	0	0	-1	-1	
1601	0	A	0	0	0	1	0	0	0	0	0	-1	-1	
1601	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1601	0	A	11	0	0	1	0	0	0	0	0	-1	-1	
1601	0	B	0	1	0	85	0	0	1	279040	279040	2698	2698	
1601	0	B	1	0	0	23	0	0	0	0	0	-1	-1	
1601	0	B	2	0	0	25	0	0	0	0	0	-1	-1	
1601	0	B	3	0	0	41	0	0	0	0	0	-1	-1	
1601	0	B	4	0	0	22	0	0	0	0	0	-1	-1	
1601	0	B	5	0	0	17	0	0	0	0	0	-1	-1	
1601	0	B	6	0	0	19	0	0	0	0	0	-1	-1	
1601	0	B	7	1	1	32	1	0	1	35328	35328	261	261	0x0002081E x1
1601	0	B	8	0	0	11	0	0	0	0	0	-1	-1	
1601	0	B	9	0	0	15	0	0	0	0	0	-1	-1	
1601	0	B	10	0	0	30	0	0	0	0	0	-1	-1	
1601	0	B	11	0	0	29	0	0	0	0	0	-1	-1	
1601	0	B	12	0	0	17	0	0	0	0	0	-1	-1	
1601	0	B	13	0	0	36	0	0	0	0	0	-1	-1	
1601	0	B	14	0	0	57	0	0	0	0	0	-1	-1	
1601	0	B	15	0	0	107	0	0	0	0	0	-1	-1	
1602	0	A	1	0	0	1	0	0	0	0	0	-1	-1	
1602	0	B	0	0	0	5	0	0	0	0	0	-1	-1	
1602	0	B	1	0	0	3	0	0	0	0	0	-1	-1	
1602	0	B	2	0	0	4	0	0	0	0	0	-1	-1	
1602	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1602	0	B	4	0	0	7	0	0	0	0	0	-1	-1	
1602	0	B	5	0	0	4	0	0	0	0	0	-1	-1	
1602	0	B	6	0	0	1	0	0	0	0	0	-1	-1	
1602	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1602	0	B	9	0	0	9	0	0	0	0	0	-1	-1	
1602	0	B	10	0	0	6	0	0	0	0	0	-1	-1	
1602	0	B	11	0	0	3	0	0	0	0	0	-1	-1	
1602	0	B	13	0	0	3	0	0	0	0	0	-1	-1	
1602	0	B	14	0	0	5	0	0	0	0	0	-1	-1	
1612	0	A	0	0	0	1	0	0	0	0	0	-1	-1	
1612	0	A	2	0	0	1	0	0	0	0	0	-1	-1	
1612	0	A	9	0	0	1	0	0	0	0	0	-1	-1	
1612	0	B	0	0	0	15	0	0	0	0	0	-1	-1	
1612	0	B	1	0	0	5	0	0	0	0	0	-1	-1	
1612	0	B	2	0	0	2	0	0	0	0	0	-1	-1	
1612	0	B	4	1	0	3	0	0	1	728362	728362	7191	7191	
1612	0	B	5	0	0	2	0	0	0	0	0	-1	-1	
1612	0	B	6	1	0	2	0	0	1	82842	82842	736	736	
1612	0	B	7	0	0	2	0	0	0	0	0	-1	-1	
1612	0	B	9	0	0	4	0	0	0	0	0	-1	-1	
1612	0	B	10	1	1	1	1	0	1	177471	177471	1682	1682	0x00000000 x1
1612	0	B	11	0	0	9	0	0	0	0	0	-1	-1	
1612	0	B	12	0	0	1	0	0	0	0	0	-1	-1	
1612	0	B	13	0	0	1	0	0	0	0	0	-1	-1	
1612	0	B	14	0	0	2	0	0	0	0	0	-1	-1	
1612	0	B	15	0	0	1	0	0	0	0	0	-1	-1	
1613	0	A	5	0	0	1	0	0	0	0	0	-1	-1	
1613	0	B	0	0	0	3	0	0	0	0	0	-1	-1	
1613	0	B	1	0	0	1	0	0	0	0	0	-1	-1	
1613	0	B	2	0	0	3	0	0	0	0	0	-1	-1	
1613	0	B	3	0	0	3	0	0	0	0	0	-1	-1	
1613	0	B	4	0	0	2	0	0	0	0	0	-1	-1	
1613	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1613	0	B	8	0	0	5	0	0	0	0	0	-1	-1	
1613	0	B	10	0	0	1	0	0	0	0	0	-1	-1	
1613	0	B	11	0	0	1	0	0	0	0	0	-1	-1	
1613	0	B	12	0	0	3	0	0	0	0	0	-1	-1	
1613	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1613	0	B	14	0	0	2	0	0	0	0	0	-1	-1	
1614	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1614	0	B	0	1	0	8	0	0	1	212273	212273	2030	2030	
1614	0	B	1	0	0	1	0	0	0	0	0	-1	-1	
1614	0	B	4	0	0	2	0	0	0	0	0	-1	-1	
1614	0	B	6	1	0	2	0	0	1	212273	212273	2030	2030	
1614	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1614	0	B	8	0	0	8	0	0	0	0	0	-1	-1	
1614	0	B	9	0	0	1	0	0	0	0	0	-1	-1	
1614	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1614	0	B	11	0	0	2	0	0	0	0	0	-1	-1	
1614	0	B	12	0	0	2	0	0	0	0	0	-1	-1	
1614	0	B	13	0	0	1	0	0	0	0	0	-1	-1	
1614	0	B	14	0	0	6	0	0	0	0	0	-1	-1	
1614	0	B	15	0	0	2	0	0	0	0	0	-1	-1	
1615	0	B	0	0	0	1	0	0	0	0	0	-1	-1	
1615	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1615	0	B	2	0	0	3	0	0	0	0	0	-1	-1	
1615	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1615	0	B	4	0	0	1	0	0	0	0	0	-1	-1	
1615	0	B	5	0	0	10	0	0	0	0	0	-1	-1	
1615	0	B	7	0	0	2	0	0	0	0	0	-1	-1	
1615	0	B	8	1	1	2	1	0	1	343888	343888	3346	3346	0x0003746F x1
1615	0	B	9	0	0	2	0	0	0	0	0	-1	-1	
1615	0	B	10	0	0	1	0	0	0	0	0	-1	-1	
1615	0	B	11	0	0	2	0	0	0	0	0	-1	-1	
1615	0	B	13	1	1	0	1	0	1	371266	371266	3620	3620	0x00000006 x1
1615	0	B	14	0	0	2	0	0	0	0	0	-1	-1	
1615	0	B	15	0	0	3	0	0	0	0	0	-1	-1	
1616	0	A	3	0	0	3	0	0	0	0	0	-1	-1	
1616	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1616	0	B	0	0	0	6	0	0	0	0	0	-1	-1	
1616	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1616	0	B	2	0	0	4	0	0	0	0	0	-1	-1	
1616	0	B	3	0	0	2	0	0	0	0	0	-1	-1	
1616	0	B	4	2	0	4	0	0	2	128454	625189	1192	6159	
1616	0	B	5	0	0	36	0	0	0	0	0	-1	-1	
1616	0	B	6	1	0	3	0	0	1	77971	77971	687	687	
1616	0	B	7	0	0	3	0	0	0	0	0	-1	-1	
1616	0	B	8	0	0	4	0	0	0	0	0	-1	-1	
1616	0	B	9	0	0	1	0	0	0	0	0	-1	-1	
1616	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1616	0	B	11	0	0	2	0	0	0	0	0	-1	-1	
1616	0	B	12	0	0	4	0	0	0	0	0	-1	-1	
1616	0	B	13	1	1	1	1	0	1	128454	128454	1192	1192	0x00000005 x1
1616	0	B	14	0	0	2	0	0	0	0	0	-1	-1	
1616	0	B	15	0	0	4	0	0	0	0	0	-1	-1	
1617	0	A	13	0	0	1	0	0	0	0	0	-1	-1	
1617	0	B	0	0	0	229	0	0	0	0	0	-1	-1	
1617	0	B	1	0	0	3	0	0	0	0	0	-1	-1	
1617	0	B	2	0	0	4	0	0	0	0	0	-1	-1	
1617	0	B	3	0	0	7	0	0	0	0	0	-1	-1	
1617	0	B	4	1	0	7	0	0	1	183760	183760	1745	1745	
1617	0	B	5	0	0	3	0	0	0	0	0	-1	-1	
1617	0	B	6	0	0	4	0	0	0	0	0	-1	-1	
1617	0	B	7	0	0	8	0	0	0	0	0	-1	-1	
1617	0	B	8	0	0	12	0	0	0	0	0	-1	-1	
1617	0	B	9	0	0	50	0	0	0	0	0	-1	-1	
1617	0	B	10	0	0	8	0	0	0	0	0	-1	-1	
1617	0	B	11	0	0	1	0	0	0	0	0	-1	-1	
1617	0	B	12	0	0	2	0	0	0	0	0	-1	-1	
1617	0	B	13	0	0	3	0	0	0	0	0	-1	-1	
1617	0	B	14	0	0	5	0	0	0	0	0	-1	-1	
1617	0	B	15	0	0	1	0	0	0	0	0	-1	-1	
1618	0	A	0	0	0	1	0	0	0	0	0	-1	-1	
1618	0	B	0	0	0	133	0	0	0	0	0	-1	-1	
1618	0	B	1	0	0	5	0	0	0	0	0	-1	-1	
1618	0	B	2	0	0	2	0	0	0	0	0	-1	-1	
1618	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1618	0	B	4	1	0	7	0	0	1	716166	716166	7069	7069	
1618	0	B	5	0	0	2	0	0	0	0	0	-1	-1	
1618	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1618	0	B	8	1	1	28	1	0	1	716166	716166	7069	7069	0x00AAB207 x1
1618	0	B	9	0	0	1	0	0	0	0	0	-1	-1	
1618	0	B	10	0	0	1	0	0	0	0	0	-1	-1	
1618	0	B	13	0	0	1	0	0	0	0	0	-1	-1	
1619	0	A	4	0	0	1	0	0	0	0	0	-1	-1	
1619	0	A	12	0	0	1	0	0	0	0	0	-1	-1	
1619	0	B	0	0	0	4	0	0	0	0	0	-1	-1	
1619	0	B	1	2	0	0	0	0	2	593858	684415	5846	6752	
1619	0	B	2	1	0	1	0	0	1	593858	593858	5846	5846	
1619	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1619	0	B	4	2	0	8	0	0	2	88614	716233	794	7070	
1619	0	B	6	0	0	2	0	0	0	0	0	-1	-1	
1619	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1619	0	B	8	3	3	25	3	0	3	88614	716233	794	7070	0x002AB207 x1 0x9D92000A x1 0x00AAB207 x1
1619	0	B	11	0	0	4	0	0	0	0	0	-1	-1	
1619	0	B	12	0	0	2	0	0	0	0	0	-1	-1	
1619	0	B	13	2	2	1	2	0	2	371249	684415	3620	6752	0x00000006 x1 0x00000004 x1
1619	0	B	14	1	1	0	1	0	1	593858	593858	5846	5846	0x0000000B x1
1619	0	B	15	0	0	1	0	0	0	0	0	-1	-1	
1621	1	B	0	0	0	13	0	0	0	0	0	-1	-1	
1621	1	B	1	0	0	2	0	0	0	0	0	-1	-1	
1621	1	B	2	0	0	4	0	0	0	0	0	-1	-1	
1621	1	B	4	1	0	6	0	0	1	97690	97690	884	884	
1621	1	B	5	0	0	1	0	0	0	0	0	-1	-1	
1621	1	B	6	0	0	2	0	0	0	0	0	-1	-1	
1621	1	B	7	0	0	1	0	0	0	0	0	-1	-1	
1621	1	B	8	1	1	3	1	0	1	97690	97690	884	884	0x0022B207 x1
1621	1	B	11	0	0	2	0	0	0	0	0	-1	-1	
1621	1	B	12	0	0	2	0	0	0	0	0	-1	-1	
1621	1	B	13	0	0	2	0	0	0	0	0	-1	-1	
1621	1	B	15	0	0	1	0	0	0	0	0	-1	-1	
1622	1	A	5	5	5	0	5	4	1	201062	635200	1918	6259	0x78F81557 x1 0x8727C0FF x1 0x28B76E9D x1 0xCF284119 x1 ...
1622	1	B	0	0	0	2	0	0	0	0	0	-1	-1	
1622	1	B	1	0	0	5	0	0	0	0	0	-1	-1	
1622	1	B	4	0	0	3	0	0	0	0	0	-1	-1	
1622	1	B	6	0	0	1	0	0	0	0	0	-1	-1	
1622	1	B	7	0	0	1	0	0	0	0	0	-1	-1	
1622	1	B	8	0	0	7	0	0	0	0	0	-1	-1	
1622	1	B	9	0	0	1	0	0	0	0	0	-1	-1	
1622	1	B	11	0	0	1	0	0	0	0	0	-1	-1	
1622	1	B	12	0	0	1	0	0	0	0	0	-1	-1	
1622	1	B	13	0	0	1	0	0	0	0	0	-1	-1	
1622	1	B	15	0	0	1	0	0	0	0	0	-1	-1	
1623	1	A	4	213	213	0	3	212	1	41918	773378	327	7641	0xFFFFFFFF x99 0x00000000 x58 0x00000001 x56
1623	1	B	0	0	0	10	0	0	0	0	0	-1	-1	
1623	1	B	1	0	0	2	0	0	0	0	0	-1	-1	
1623	1	B	2	0	0	2	0	0	0	0	0	-1	-1	
1623	1	B	3	0	0	2	0	0	0	0	0	-1	-1	
1623	1	B	4	0	0	8	0	0	0	0	0	-1	-1	
1623	1	B	5	0	0	1	0	0	0	0	0	-1	-1	
1623	1	B	6	0	0	1	0	0	0	0	0	-1	-1	
1623	1	B	7	0	0	4	0	0	0	0	0	-1	-1	
1623	1	B	8	0	0	1	0	0	0	0	0	-1	-1	
1623	1	B	9	0	0	5	0	0	0	0	0	-1	-1	
1623	1	B	10	0	0	8	0	0	0	0	0	-1	-1	
1623	1	B	11	0	0	5	0	0	0	0	0	-1	-1	
1623	1	B	13	1	1	1	1	0	1	371232	371232	3620	3620	0x00000002 x1
1623	1	B	14	0	0	2	0	0	0	0	0	-1	-1	
1624	1	A	2	0	0	1	0	0	0	0	0	-1	-1	
1624	1	A	4	0	0	1	0	0	0	0	0	-1	-1	
1624	1	A	14	0	0	1	0	0	0	0	0	-1	-1	
1624	1	A	15	0	0	1	0	0	0	0	0	-1	-1	
1624	1	B	0	0	0	3	0	0	0	0	0	-1	-1	
1624	1	B	1	0	0	3	0	0	0	0	0	-1	-1	
1624	1	B	2	0	0	1	0	0	0	0	0	-1	-1	
1624	1	B	3	0	0	1	0	0	0	0	0	-1	-1	
1624	1	B	4	1	0	10	0	0	1	696577	696577	6873	6873	
1624	1	B	5	0	0	5	0	0	0	0	0	-1	-1	
1624	1	B	6	0	0	3	0	0	0	0	0	-1	-1	
1624	1	B	7	0	0	2	0	0	0	0	0	-1	-1	
1624	1	B	8	0	0	8	0	0	0	0	0	-1	-1	
1624	1	B	10	0	0	3	0	0	0	0	0	-1	-1	
1624	1	B	11	0	0	2	0	0	0	0	0	-1	-1	
1624	1	B	12	0	0	1	0	0	0	0	0	-1	-1	
1624	1	B	13	0	0	1	0	0	0	0	0	-1	-1	
1624	1	B	14	1	1	2	1	0	1	140416	140416	1312	1312	0x00000001 x1
1624	1	B	15	0	0	4	0	0	0	0	0	-1	-1	
1625	1	A	0	0	0	1	0	0	0	0	0	-1	-1	
1625	1	A	4	0	0	1	0	0	0	0	0	-1	-1	
1625	1	B	0	0	0	10	0	0	0	0	0	-1	-1	
1625	1	B	1	0	0	1	0	0	0	0	0	-1	-1	
1625	1	B	2	0	0	2	0	0	0	0	0	-1	-1	
1625	1	B	4	0	0	7	0	0	0	0	0	-1	-1	
1625	1	B	6	0	0	5	0	0	0	0	0	-1	-1	
1625	1	B	8	0	0	2	0	0	0	0	0	-1	-1	
1625	1	B	9	0	0	1	0	0	0	0	0	-1	-1	
1625	1	B	10	0	0	2	0	0	0	0	0	-1	-1	
1625	1	B	11	0	0	2	0	0	0	0	0	-1	-1	
1625	1	B	12	0	0	2	0	0	0	0	0	-1	-1	
1625	1	B	13	1	1	2	1	0	1	371216	371216	3620	3620	0x00000000 x1
1625	1	B	14	0	0	2	0	0	0	0	0	-1	-1	
