# lot C-ter volet 1 — CT.1.1 — film 8076f97f — resume par (slot, mode, tag), calcule sur les lectures CHAINEES ; non_chainees = lectures ecartees ; bande = 1 stricte
slot	bande	mode	tag	emissions	avec_valeur	non_chainees	distinctes	changements	joueurs	t_ms_premiere	t_ms_derniere	frame_premiere	frame_derniere	valeurs_top4
1515	0	B	5	0	0	2	0	0	0	0	0	-1	-1	
1515	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1515	0	B	8	0	0	3	0	0	0	0	0	-1	-1	
1515	0	B	9	0	0	2	0	0	0	0	0	-1	-1	
1515	0	B	10	0	0	4	0	0	0	0	0	-1	-1	
1515	0	B	12	0	0	1	0	0	0	0	0	-1	-1	
1517	0	A	6	0	0	1	0	0	0	0	0	-1	-1	
1517	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1517	0	B	0	0	0	7	0	0	0	0	0	-1	-1	
1517	0	B	1	0	0	4	0	0	0	0	0	-1	-1	
1517	0	B	2	0	0	1	0	0	0	0	0	-1	-1	
1517	0	B	3	0	0	3	0	0	0	0	0	-1	-1	
1517	0	B	4	0	0	5	0	0	0	0	0	-1	-1	
1517	0	B	5	0	0	3	0	0	0	0	0	-1	-1	
1517	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1517	0	B	8	0	0	5	0	0	0	0	0	-1	-1	
1517	0	B	10	0	0	4	0	0	0	0	0	-1	-1	
1517	0	B	13	0	0	4	0	0	0	0	0	-1	-1	
1518	0	A	0	0	0	3	0	0	0	0	0	-1	-1	
1518	0	A	2	0	0	7	0	0	0	0	0	-1	-1	
1518	0	A	5	3	3	2	1	0	1	353803	354637	3387	3395	0x00115564 x3
1518	0	A	11	1	0	3	0	0	1	302284	302284	2872	2872	
1518	0	B	0	5	0	76	0	0	5	187196	354637	1721	3395	
1518	0	B	1	1	0	21	0	0	1	262805	262805	2477	2477	
1518	0	B	2	1	0	23	0	0	1	301617	301617	2865	2865	
1518	0	B	3	0	0	40	0	0	0	0	0	-1	-1	
1518	0	B	4	2	0	73	0	0	2	301717	304720	2866	2896	
1518	0	B	5	0	0	33	0	0	0	0	0	-1	-1	
1518	0	B	6	0	0	55	0	0	0	0	0	-1	-1	
1518	0	B	7	1	1	42	1	0	1	304720	304720	2896	2896	0x00000004 x1
1518	0	B	8	1	1	62	1	0	1	303035	303035	2879	2879	0x66C17DEA x1
1518	0	B	9	0	0	39	0	0	0	0	0	-1	-1	
1518	0	B	10	1	1	22	1	0	1	303035	303035	2879	2879	0x00000001 x1
1518	0	B	11	0	0	34	0	0	0	0	0	-1	-1	
1518	0	B	12	0	0	64	0	0	0	0	0	-1	-1	
1518	0	B	13	2	2	19	1	0	2	291870	291901	2768	2768	0x00000007 x2
1518	0	B	14	0	0	42	0	0	0	0	0	-1	-1	
1518	0	B	15	0	0	19	0	0	0	0	0	-1	-1	
1519	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1519	0	B	0	1	0	4	0	0	1	262755	262755	2477	2477	
1519	0	B	1	1	0	1	0	0	1	262755	262755	2477	2477	
1519	0	B	2	0	0	1	0	0	0	0	0	-1	-1	
1519	0	B	3	1	0	0	0	0	1	305854	305854	2908	2908	
1519	0	B	4	0	0	3	0	0	0	0	0	-1	-1	
1519	0	B	6	0	0	6	0	0	0	0	0	-1	-1	
1519	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1519	0	B	8	0	0	1	0	0	0	0	0	-1	-1	
1519	0	B	9	0	0	1	0	0	0	0	0	-1	-1	
1519	0	B	10	0	0	3	0	0	0	0	0	-1	-1	
1519	0	B	12	0	0	2	0	0	0	0	0	-1	-1	
1519	0	B	13	0	0	1	0	0	0	0	0	-1	-1	
1519	0	B	14	0	0	3	0	0	0	0	0	-1	-1	
1530	0	A	3	0	0	3	0	0	0	0	0	-1	-1	
1530	0	A	6	0	0	1	0	0	0	0	0	-1	-1	
1530	0	A	9	0	0	1	0	0	0	0	0	-1	-1	
1530	0	B	0	1	0	14	0	0	1	91502	91502	764	764	
1530	0	B	1	1	0	3	0	0	1	91502	91502	764	764	
1530	0	B	2	0	0	4	0	0	0	0	0	-1	-1	
1530	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1530	0	B	4	0	0	3	0	0	0	0	0	-1	-1	
1530	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1530	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1530	0	B	8	0	0	5	0	0	0	0	0	-1	-1	
1530	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1530	0	B	11	0	0	3	0	0	0	0	0	-1	-1	
1530	0	B	12	0	0	6	0	0	0	0	0	-1	-1	
1530	0	B	13	0	0	1	0	0	0	0	0	-1	-1	
1530	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1530	0	B	15	0	0	3	0	0	0	0	0	-1	-1	
1531	0	B	0	0	0	5	0	0	0	0	0	-1	-1	
1531	0	B	2	0	0	3	0	0	0	0	0	-1	-1	
1531	0	B	4	0	0	1	0	0	0	0	0	-1	-1	
1531	0	B	5	0	0	1	0	0	0	0	0	-1	-1	
1531	0	B	6	1	0	5	0	0	1	241683	241683	2266	2266	
1531	0	B	8	0	0	5	0	0	0	0	0	-1	-1	
1531	0	B	10	0	0	3	0	0	0	0	0	-1	-1	
1531	0	B	12	0	0	1	0	0	0	0	0	-1	-1	
1531	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1531	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1532	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1532	0	A	11	0	0	1	0	0	0	0	0	-1	-1	
1532	0	B	0	2	0	8	0	0	2	141319	307390	1262	2923	
1532	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1532	0	B	2	0	0	6	0	0	0	0	0	-1	-1	
1532	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1532	0	B	4	1	0	3	0	0	1	307390	307390	2923	2923	
1532	0	B	5	0	0	1	0	0	0	0	0	-1	-1	
1532	0	B	6	1	0	6	0	0	1	141319	141319	1262	1262	
1532	0	B	8	0	0	7	0	0	0	0	0	-1	-1	
1532	0	B	9	0	0	2	0	0	0	0	0	-1	-1	
1532	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1532	0	B	11	0	0	3	0	0	0	0	0	-1	-1	
1532	0	B	13	0	0	1	0	0	0	0	0	-1	-1	
1532	0	B	15	0	0	7	0	0	0	0	0	-1	-1	
1533	0	B	0	0	0	2	0	0	0	0	0	-1	-1	
1533	0	B	2	0	0	1	0	0	0	0	0	-1	-1	
1533	0	B	4	0	0	1	0	0	0	0	0	-1	-1	
1533	0	B	6	0	0	20	0	0	0	0	0	-1	-1	
1533	0	B	8	0	0	2	0	0	0	0	0	-1	-1	
1533	0	B	10	0	0	4	0	0	0	0	0	-1	-1	
1533	0	B	12	0	0	3	0	0	0	0	0	-1	-1	
1533	0	B	14	0	0	2	0	0	0	0	0	-1	-1	
1534	0	A	2	0	0	1	0	0	0	0	0	-1	-1	
1534	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1534	0	A	12	0	0	1	0	0	0	0	0	-1	-1	
1534	0	B	0	0	0	6	0	0	0	0	0	-1	-1	
1534	0	B	5	0	0	4	0	0	0	0	0	-1	-1	
1534	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1534	0	B	8	0	0	4	0	0	0	0	0	-1	-1	
1534	0	B	9	0	0	1	0	0	0	0	0	-1	-1	
1534	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1534	0	B	11	0	0	1	0	0	0	0	0	-1	-1	
1534	0	B	12	0	0	5	0	0	0	0	0	-1	-1	
1534	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1534	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1534	0	B	15	0	0	2	0	0	0	0	0	-1	-1	
1535	0	A	4	0	0	1	0	0	0	0	0	-1	-1	
1535	0	A	11	0	0	1	0	0	0	0	0	-1	-1	
1535	0	B	0	0	0	10	0	0	0	0	0	-1	-1	
1535	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1535	0	B	2	0	0	2	0	0	0	0	0	-1	-1	
1535	0	B	3	0	0	8	0	0	0	0	0	-1	-1	
1535	0	B	4	0	0	8	0	0	0	0	0	-1	-1	
1535	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1535	0	B	7	0	0	2	0	0	0	0	0	-1	-1	
1535	0	B	8	0	0	2	0	0	0	0	0	-1	-1	
1535	0	B	11	0	0	1	0	0	0	0	0	-1	-1	
1535	0	B	12	0	0	4	0	0	0	0	0	-1	-1	
1535	0	B	13	0	0	3	0	0	0	0	0	-1	-1	
1535	0	B	14	0	0	3	0	0	0	0	0	-1	-1	
1536	0	A	0	0	0	1	0	0	0	0	0	-1	-1	
1536	0	A	3	0	0	1	0	0	0	0	0	-1	-1	
1536	0	A	4	0	0	6	0	0	0	0	0	-1	-1	
1536	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1536	0	B	0	22	0	65	0	0	3	102582	128173	875	1131	
1536	0	B	1	0	0	26	0	0	0	0	0	-1	-1	
1536	0	B	2	22	0	726	0	0	2	102582	128173	875	1131	
1536	0	B	3	1	0	8	0	0	1	235493	235493	2204	2204	
1536	0	B	4	0	0	30	0	0	0	0	0	-1	-1	
1536	0	B	5	0	0	29	0	0	0	0	0	-1	-1	
1536	0	B	6	1	0	13	0	0	1	214289	214289	1992	1992	
1536	0	B	7	1	1	36	1	0	1	214289	214289	1992	1992	0x0071D935 x1
1536	0	B	8	0	0	33	0	0	0	0	0	-1	-1	
1536	0	B	9	0	0	7	0	0	0	0	0	-1	-1	
1536	0	B	10	0	0	12	0	0	0	0	0	-1	-1	
1536	0	B	11	0	0	35	0	0	0	0	0	-1	-1	
1536	0	B	12	1	1	39	1	0	1	160736	160736	1456	1456	0x00000007 x1
1536	0	B	13	0	0	12	0	0	0	0	0	-1	-1	
1536	0	B	14	0	0	30	0	0	0	0	0	-1	-1	
1536	0	B	15	0	0	8	0	0	0	0	0	-1	-1	
1537	0	A	0	0	0	1	0	0	0	0	0	-1	-1	
1537	0	A	5	0	0	1	0	0	0	0	0	-1	-1	
1537	0	B	0	0	0	44	0	0	0	0	0	-1	-1	
1537	0	B	1	0	0	3	0	0	0	0	0	-1	-1	
1537	0	B	2	0	0	9	0	0	0	0	0	-1	-1	
1537	0	B	3	0	0	11	0	0	0	0	0	-1	-1	
1537	0	B	4	0	0	6	0	0	0	0	0	-1	-1	
1537	0	B	5	0	0	1	0	0	0	0	0	-1	-1	
1537	0	B	6	0	0	7	0	0	0	0	0	-1	-1	
1537	0	B	7	0	0	7	0	0	0	0	0	-1	-1	
1537	0	B	8	0	0	10	0	0	0	0	0	-1	-1	
1537	0	B	9	0	0	2	0	0	0	0	0	-1	-1	
1537	0	B	10	0	0	3	0	0	0	0	0	-1	-1	
1537	0	B	11	1	1	5	1	0	1	336802	336802	3217	3217	0x00000006 x1
1537	0	B	12	1	1	13	1	0	1	191768	191768	1767	1767	0x0000000D x1
1537	0	B	13	0	0	5	0	0	0	0	0	-1	-1	
1537	0	B	14	0	0	18	0	0	0	0	0	-1	-1	
1537	0	B	15	0	0	55	0	0	0	0	0	-1	-1	
1539	1	A	8	0	0	1	0	0	0	0	0	-1	-1	
1539	1	A	9	0	0	1	0	0	0	0	0	-1	-1	
1539	1	A	11	0	0	1	0	0	0	0	0	-1	-1	
1539	1	B	0	0	0	8	0	0	0	0	0	-1	-1	
1539	1	B	1	0	0	8	0	0	0	0	0	-1	-1	
1539	1	B	2	0	0	1	0	0	0	0	0	-1	-1	
1539	1	B	3	0	0	7	0	0	0	0	0	-1	-1	
1539	1	B	4	0	0	1	0	0	0	0	0	-1	-1	
1539	1	B	5	0	0	5	0	0	0	0	0	-1	-1	
1539	1	B	6	0	0	5	0	0	0	0	0	-1	-1	
1539	1	B	7	0	0	5	0	0	0	0	0	-1	-1	
1539	1	B	8	0	0	2	0	0	0	0	0	-1	-1	
1539	1	B	9	0	0	4	0	0	0	0	0	-1	-1	
1539	1	B	10	0	0	2	0	0	0	0	0	-1	-1	
1539	1	B	11	0	0	2	0	0	0	0	0	-1	-1	
1539	1	B	13	0	0	1	0	0	0	0	0	-1	-1	
1539	1	B	14	0	0	3	0	0	0	0	0	-1	-1	
1539	1	B	15	0	0	4	0	0	0	0	0	-1	-1	
1540	1	A	4	0	0	1	0	0	0	0	0	-1	-1	
1540	1	A	5	2	2	0	2	1	1	184560	265459	1695	2504	0x78F81557 x1 0x8727C0FF x1
1540	1	B	0	1	0	5	0	0	1	128591	128591	1135	1135	
1540	1	B	1	0	0	5	0	0	0	0	0	-1	-1	
1540	1	B	3	0	0	2	0	0	0	0	0	-1	-1	
1540	1	B	4	0	0	5	0	0	0	0	0	-1	-1	
1540	1	B	5	0	0	4	0	0	0	0	0	-1	-1	
1540	1	B	7	0	0	1	0	0	0	0	0	-1	-1	
1540	1	B	8	0	0	1	0	0	0	0	0	-1	-1	
1540	1	B	9	0	0	3	0	0	0	0	0	-1	-1	
1540	1	B	10	0	0	3	0	0	0	0	0	-1	-1	
1540	1	B	11	0	0	2	0	0	0	0	0	-1	-1	
1540	1	B	12	0	0	4	0	0	0	0	0	-1	-1	
1540	1	B	13	1	1	2	1	0	1	128591	128591	1135	1135	0x00000007 x1
1540	1	B	14	0	0	2	0	0	0	0	0	-1	-1	
1540	1	B	15	0	0	3	0	0	0	0	0	-1	-1	
1541	1	A	4	35	35	0	3	34	1	55951	332248	409	3172	0xFFFFFFFF x17 0x00000001 x9 0x00000000 x9
1541	1	B	0	0	0	9	0	0	0	0	0	-1	-1	
1541	1	B	1	0	0	2	0	0	0	0	0	-1	-1	
1541	1	B	2	0	0	2	0	0	0	0	0	-1	-1	
1541	1	B	3	0	0	4	0	0	0	0	0	-1	-1	
1541	1	B	4	0	0	6	0	0	0	0	0	-1	-1	
1541	1	B	5	0	0	1	0	0	0	0	0	-1	-1	
1541	1	B	6	1	0	1	0	0	1	244420	244420	2293	2293	
1541	1	B	7	0	0	1	0	0	0	0	0	-1	-1	
1541	1	B	9	0	0	3	0	0	0	0	0	-1	-1	
1541	1	B	10	0	0	3	0	0	0	0	0	-1	-1	
1541	1	B	11	0	0	1	0	0	0	0	0	-1	-1	
1541	1	B	12	0	0	40	0	0	0	0	0	-1	-1	
1541	1	B	14	0	0	2	0	0	0	0	0	-1	-1	
1541	1	B	15	0	0	3	0	0	0	0	0	-1	-1	
1542	1	A	0	0	0	1	0	0	0	0	0	-1	-1	
1542	1	A	4	37	37	0	3	36	1	55049	332347	400	3173	0xFFFFFFFF x18 0x00000001 x10 0x00000000 x9
1542	1	B	0	0	0	15	0	0	0	0	0	-1	-1	
1542	1	B	1	0	0	1	0	0	0	0	0	-1	-1	
1542	1	B	2	0	0	2	0	0	0	0	0	-1	-1	
1542	1	B	4	0	0	2	0	0	0	0	0	-1	-1	
1542	1	B	5	0	0	1	0	0	0	0	0	-1	-1	
1542	1	B	6	0	0	6	0	0	0	0	0	-1	-1	
1542	1	B	7	0	0	3	0	0	0	0	0	-1	-1	
1542	1	B	8	0	0	4	0	0	0	0	0	-1	-1	
1542	1	B	9	0	0	4	0	0	0	0	0	-1	-1	
1542	1	B	10	0	0	3	0	0	0	0	0	-1	-1	
1542	1	B	11	0	0	1	0	0	0	0	0	-1	-1	
1542	1	B	12	0	0	4	0	0	0	0	0	-1	-1	
1542	1	B	13	0	0	1	0	0	0	0	0	-1	-1	
1542	1	B	14	0	0	5	0	0	0	0	0	-1	-1	
1542	1	B	15	0	0	4	0	0	0	0	0	-1	-1	
1543	1	A	3	1197	1197	1	165	1196	1	55049	332347	400	3173	0x007FFFFF x35 0x00812173 x24 0x0080DFEA x24 0x008100AE x23 ...
1543	1	A	12	0	0	1	0	0	0	0	0	-1	-1	
1543	1	B	0	0	0	3	0	0	0	0	0	-1	-1	
1543	1	B	1	0	0	2	0	0	0	0	0	-1	-1	
1543	1	B	2	0	0	1	0	0	0	0	0	-1	-1	
1543	1	B	3	0	0	3	0	0	0	0	0	-1	-1	
1543	1	B	4	0	0	5	0	0	0	0	0	-1	-1	
1543	1	B	5	0	0	5	0	0	0	0	0	-1	-1	
1543	1	B	6	0	0	3	0	0	0	0	0	-1	-1	
1543	1	B	7	0	0	1	0	0	0	0	0	-1	-1	
1543	1	B	8	0	0	1	0	0	0	0	0	-1	-1	
1543	1	B	9	1	1	1	1	0	1	45689	45689	306	306	0xD94017F4 x1
1543	1	B	10	0	0	1	0	0	0	0	0	-1	-1	
1543	1	B	11	0	0	4	0	0	0	0	0	-1	-1	
1543	1	B	12	0	0	2	0	0	0	0	0	-1	-1	
1543	1	B	13	0	0	4	0	0	0	0	0	-1	-1	
1543	1	B	14	0	0	4	0	0	0	0	0	-1	-1	
1543	1	B	15	0	0	2	0	0	0	0	0	-1	-1	
