ti	i	composant	niveau	statut	annonces	pct_records_ti	plancher_bruit	exces_sur_plancher	temoin_vide	temoin_inconnu	temoin_occupe
47	48	(hors grammaire)	-	hors_grammaire	32	0.30	37.5	0.9	574	2237	1632
47	49	(hors grammaire)	-	hors_grammaire	32	0.30	37.5	0.9	249	1609	1297
47	50	(hors grammaire)	-	hors_grammaire	30	0.28	37.5	0.8	287	4490	972
47	51	(hors grammaire)	-	hors_grammaire	37	0.35	37.5	1.0	360	1882	1161
47	52	(hors grammaire)	-	hors_grammaire	88	0.82	37.5	2.3	646	2267	1234
47	53	(hors grammaire)	-	hors_grammaire	106	0.99	37.5	2.8	350	2034	1601
47	54	(hors grammaire)	-	hors_grammaire	34	0.32	37.5	0.9	249	1260	2549
47	55	(hors grammaire)	-	hors_grammaire	48	0.45	37.5	1.3	1982	2323	1834
47	56	(hors grammaire)	-	hors_grammaire	22	0.21	37.5	0.6	477	1627	1622
47	57	(hors grammaire)	-	hors_grammaire	44	0.41	37.5	1.2	1456	1960	2857
47	58	(hors grammaire)	-	hors_grammaire	49	0.46	37.5	1.3	767	2322	1470
47	59	(hors grammaire)	-	hors_grammaire	31	0.29	37.5	0.8	1242	1941	3149
47	60	(hors grammaire)	-	hors_grammaire	26	0.24	37.5	0.7	1811	3344	1435
47	61	(hors grammaire)	-	hors_grammaire	15	0.14	37.5	0.4	762	1651	1177
47	62	(hors grammaire)	-	hors_grammaire	14	0.13	37.5	0.4	375	1658	944
47	63	(hors grammaire)	-	hors_grammaire	90	0.84	37.5	2.4	235	1258	1712
4	0	high-frequency	0	porte	44695	99.54	2.5	17878.0	1454	3752	251772
4	1	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	1383	1985	220160
4	2	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	813	1978	29988
4	4	(hors grammaire)	-	hors_grammaire	19	0.04	2.5	7.6	1438	5469	3789
4	5	(hors grammaire)	-	hors_grammaire	13	0.03	2.5	5.2	470	1424	53716
4	6	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	870	2643	1232
4	7	(hors grammaire)	-	hors_grammaire	4	0.01	2.5	1.6	252	2456	1146
4	8	(hors grammaire)	-	hors_grammaire	4	0.01	2.5	1.6	1621	2752	1897
4	9	(hors grammaire)	-	hors_grammaire	4	0.01	2.5	1.6	687	1397	1408
4	10	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	408	1687	1034
4	12	(hors grammaire)	-	hors_grammaire	7	0.02	2.5	2.8	351	1611	1500
4	13	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	1511	1185	1128
4	14	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	340	1154	1010
4	15	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	230	900	1063
4	16	(hors grammaire)	-	hors_grammaire	4	0.01	2.5	1.6	454	2056	2757
4	17	(hors grammaire)	-	hors_grammaire	16	0.04	2.5	6.4	319	1587	2512
4	18	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	328	3517	1267
4	19	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	213	1303	1044
4	20	(hors grammaire)	-	hors_grammaire	6	0.01	2.5	2.4	647	2015	1480
4	21	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	200	942	155301
4	23	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	196	1133	908
4	24	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	324	1544	1225
4	25	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	298	1076	273976
4	26	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	942	1487	1443
4	27	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	1268	1492	1753
4	28	(hors grammaire)	-	hors_grammaire	5	0.01	2.5	2.0	250	1244	2605
4	30	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	278	1015	2788
4	31	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	213	1058	1293
4	32	(hors grammaire)	-	hors_grammaire	4	0.01	2.5	1.6	640	1791	2102
4	33	(hors grammaire)	-	hors_grammaire	5	0.01	2.5	2.0	253	1750	2336
4	34	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	399	1214	1252
4	35	(hors grammaire)	-	hors_grammaire	4	0.01	2.5	1.6	216	1082	1105
4	36	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	661	2605	1419
4	39	(hors grammaire)	-	hors_grammaire	4	0.01	2.5	1.6	183	1269	1082
4	40	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	505	2046	1568
4	41	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	235	1097	1005
4	42	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	452	1060	1743
4	43	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	575	1258	1134
4	44	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	311	1453	1114
4	45	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	634	1383	1024
4	46	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	149	1178	883
4	48	(hors grammaire)	-	hors_grammaire	4	0.01	2.5	1.6	574	2237	1632
4	50	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	287	4490	972
4	51	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	360	1882	1161
4	52	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	646	2267	1234
4	53	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	350	2034	1601
4	54	(hors grammaire)	-	hors_grammaire	11	0.02	2.5	4.4	249	1260	2549
4	55	(hors grammaire)	-	hors_grammaire	7	0.02	2.5	2.8	1982	2323	1834
4	56	(hors grammaire)	-	hors_grammaire	4	0.01	2.5	1.6	477	1627	1622
4	57	(hors grammaire)	-	hors_grammaire	7	0.02	2.5	2.8	1456	1960	2857
4	58	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	767	2322	1470
4	59	(hors grammaire)	-	hors_grammaire	2	0.00	2.5	0.8	1242	1941	3149
4	60	(hors grammaire)	-	hors_grammaire	102	0.23	2.5	40.8	1811	3344	1435
4	62	(hors grammaire)	-	hors_grammaire	3	0.01	2.5	1.2	375	1658	944
4	63	(hors grammaire)	-	hors_grammaire	1	0.00	2.5	0.4	235	1258	1712
