ti	i	composant	statut	annonces_fenetre	annonces_hors	secondes_fenetre	secondes_hors	densite_fenetre	densite_hors	rapport	rapport_serre_1s
47	19	(hors grammaire)	hors_grammaire	16	9	215.7	271.1	0.074	0.033	2.23x	0.79x
47	20	(hors grammaire)	hors_grammaire	21	25	215.7	271.1	0.097	0.092	1.06x	0.87x
47	21	(hors grammaire)	hors_grammaire	6	8	215.7	271.1	0.028	0.030	0.94x	0.00x
47	22	(hors grammaire)	hors_grammaire	8	8	215.7	271.1	0.037	0.030	1.26x	1.89x
47	23	(hors grammaire)	hors_grammaire	9	5	215.7	271.1	0.042	0.018	2.26x	2.31x
47	24	(hors grammaire)	hors_grammaire	5	6	215.7	271.1	0.023	0.022	1.05x	1.56x
47	25	(hors grammaire)	hors_grammaire	3	5	215.7	271.1	0.014	0.018	0.75x	0.59x
47	26	(hors grammaire)	hors_grammaire	10	22	215.7	271.1	0.046	0.081	0.57x	0.43x
47	27	(hors grammaire)	hors_grammaire	12	6	215.7	271.1	0.056	0.022	2.51x	1.19x
47	28	(hors grammaire)	hors_grammaire	3	2	215.7	271.1	0.014	0.007	1.89x	6.22x
47	29	(hors grammaire)	hors_grammaire	2	22	215.7	271.1	0.009	0.081	0.11x	0.00x
47	30	(hors grammaire)	hors_grammaire	8	6	215.7	271.1	0.037	0.022	1.68x	1.66x
47	31	(hors grammaire)	hors_grammaire	36	11	215.7	271.1	0.167	0.041	4.11x	5.14x
47	32	(hors grammaire)	hors_grammaire	6	7	215.7	271.1	0.028	0.026	1.08x	0.35x
47	33	(hors grammaire)	hors_grammaire	7	1	215.7	271.1	0.032	0.004	8.80x	2.49x
47	34	(hors grammaire)	hors_grammaire	13	20	215.7	271.1	0.060	0.074	0.82x	0.92x
47	35	(hors grammaire)	hors_grammaire	10	3	215.7	271.1	0.046	0.011	4.19x	1.24x
47	36	(hors grammaire)	hors_grammaire	21	42	215.7	271.1	0.097	0.155	0.63x	0.52x
47	37	(hors grammaire)	hors_grammaire	5	10	215.7	271.1	0.023	0.037	0.63x	0.30x
47	38	(hors grammaire)	hors_grammaire	7	14	215.7	271.1	0.032	0.052	0.63x	1.30x
47	39	(hors grammaire)	hors_grammaire	30	8	215.7	271.1	0.139	0.030	4.71x	5.71x
47	40	(hors grammaire)	hors_grammaire	5	8	215.7	271.1	0.023	0.030	0.79x	1.24x
47	41	(hors grammaire)	hors_grammaire	3	5	215.7	271.1	0.014	0.018	0.75x	1.38x
47	42	(hors grammaire)	hors_grammaire	4	15	215.7	271.1	0.019	0.055	0.34x	1.11x
47	43	(hors grammaire)	hors_grammaire	6	13	215.7	271.1	0.028	0.048	0.58x	0.49x
47	44	(hors grammaire)	hors_grammaire	7	9	215.7	271.1	0.032	0.033	0.98x	0.59x
47	45	(hors grammaire)	hors_grammaire	4	8	215.7	271.1	0.019	0.030	0.63x	0.00x
47	46	(hors grammaire)	hors_grammaire	6	8	215.7	271.1	0.028	0.030	0.94x	0.32x
47	47	(hors grammaire)	hors_grammaire	45	41	215.7	271.1	0.209	0.151	1.38x	0.88x
47	48	(hors grammaire)	hors_grammaire	41	16	215.7	271.1	0.190	0.059	3.22x	3.24x
47	49	(hors grammaire)	hors_grammaire	5	4	215.7	271.1	0.023	0.015	1.57x	1.19x
47	50	(hors grammaire)	hors_grammaire	5	5	215.7	271.1	0.023	0.018	1.26x	0.46x
47	51	(hors grammaire)	hors_grammaire	13	11	215.7	271.1	0.060	0.041	1.49x	0.59x
47	52	(hors grammaire)	hors_grammaire	21	29	215.7	271.1	0.097	0.107	0.91x	0.57x
47	53	(hors grammaire)	hors_grammaire	5	3	215.7	271.1	0.023	0.011	2.09x	1.38x
47	54	(hors grammaire)	hors_grammaire	2	3	215.7	271.1	0.009	0.011	0.84x	1.04x
47	55	(hors grammaire)	hors_grammaire	4	6	215.7	271.1	0.019	0.022	0.84x	1.04x
47	56	(hors grammaire)	hors_grammaire	14	10	215.7	271.1	0.065	0.037	1.76x	1.71x
47	57	(hors grammaire)	hors_grammaire	7	11	215.7	271.1	0.032	0.041	0.80x	0.83x
47	58	(hors grammaire)	hors_grammaire	7	10	215.7	271.1	0.032	0.037	0.88x	0.55x
47	59	(hors grammaire)	hors_grammaire	6	19	215.7	271.1	0.028	0.070	0.40x	0.57x
47	60	(hors grammaire)	hors_grammaire	5	26	215.7	271.1	0.023	0.096	0.24x	0.29x
47	61	(hors grammaire)	hors_grammaire	4	4	215.7	271.1	0.019	0.015	1.26x	0.59x
47	62	(hors grammaire)	hors_grammaire	5	2	215.7	271.1	0.023	0.007	3.14x	1.66x
47	63	(hors grammaire)	hors_grammaire	8	1	215.7	271.1	0.037	0.004	10.06x	5.19x
4	0	high-frequency	porte	12724	15865	215.7	271.1	58.992	58.518	1.01x	1.01x
4	2	(hors grammaire)	hors_grammaire	1	2	215.7	271.1	0.005	0.007	0.63x	0.00x
4	3	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	4	(hors grammaire)	hors_grammaire	0	3	215.7	271.1	0.000	0.011	0.00x	0.00x
4	6	(hors grammaire)	hors_grammaire	1	1	215.7	271.1	0.005	0.004	1.26x	4.15x
4	7	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	hors-fenetre-nul
4	8	(hors grammaire)	hors_grammaire	2	1	215.7	271.1	0.009	0.004	2.51x	8.30x
4	10	(hors grammaire)	hors_grammaire	1	2	215.7	271.1	0.005	0.007	0.63x	2.07x
4	12	(hors grammaire)	hors_grammaire	0	2	215.7	271.1	0.000	0.007	0.00x	0.00x
4	13	(hors grammaire)	hors_grammaire	2	0	215.7	271.1	0.009	0.000	hors-fenetre-nul	hors-fenetre-nul
4	14	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	hors-fenetre-nul
4	15	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	16	(hors grammaire)	hors_grammaire	1	2	215.7	271.1	0.005	0.007	0.63x	0.00x
4	17	(hors grammaire)	hors_grammaire	3	5	215.7	271.1	0.014	0.018	0.75x	1.38x
4	18	(hors grammaire)	hors_grammaire	1	1	215.7	271.1	0.005	0.004	1.26x	0.00x
4	19	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	0.00x
4	23	(hors grammaire)	hors_grammaire	1	1	215.7	271.1	0.005	0.004	1.26x	0.00x
4	24	(hors grammaire)	hors_grammaire	3	1	215.7	271.1	0.014	0.004	3.77x	0.00x
4	25	(hors grammaire)	hors_grammaire	2	2	215.7	271.1	0.009	0.007	1.26x	1.38x
4	26	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	29	(hors grammaire)	hors_grammaire	0	2	215.7	271.1	0.000	0.007	0.00x	0.00x
4	30	(hors grammaire)	hors_grammaire	1	1	215.7	271.1	0.005	0.004	1.26x	0.00x
4	31	(hors grammaire)	hors_grammaire	0	2	215.7	271.1	0.000	0.007	0.00x	0.00x
4	32	(hors grammaire)	hors_grammaire	1	2	215.7	271.1	0.005	0.007	0.63x	0.00x
4	34	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	35	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	0.00x
4	36	(hors grammaire)	hors_grammaire	2	2	215.7	271.1	0.009	0.007	1.26x	1.38x
4	38	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	39	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	42	(hors grammaire)	hors_grammaire	0	2	215.7	271.1	0.000	0.007	0.00x	0.00x
4	43	(hors grammaire)	hors_grammaire	2	1	215.7	271.1	0.009	0.004	2.51x	2.07x
4	44	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	0.00x
4	45	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	46	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	0.00x
4	47	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	0.00x
4	48	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	50	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	hors-fenetre-nul
4	52	(hors grammaire)	hors_grammaire	1	3	215.7	271.1	0.005	0.011	0.42x	1.38x
4	53	(hors grammaire)	hors_grammaire	2	1	215.7	271.1	0.009	0.004	2.51x	0.00x
4	54	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	56	(hors grammaire)	hors_grammaire	2	1	215.7	271.1	0.009	0.004	2.51x	0.00x
4	57	(hors grammaire)	hors_grammaire	1	1	215.7	271.1	0.005	0.004	1.26x	4.15x
4	58	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	0.00x
4	60	(hors grammaire)	hors_grammaire	0	1	215.7	271.1	0.000	0.004	0.00x	0.00x
4	61	(hors grammaire)	hors_grammaire	1	0	215.7	271.1	0.005	0.000	hors-fenetre-nul	hors-fenetre-nul
