ti	i	composant	niveau	statut	annonces	pct_records_ti	plancher_bruit	exces_sur_plancher	temoin_vide	temoin_inconnu	temoin_occupe
10	62	(hors grammaire)	-	hors_grammaire	148	0.90	168.5	0.9	375	829	334
10	63	(hors grammaire)	-	hors_grammaire	121	0.74	168.5	0.7	239	637	230
12	0	managed-navpoint-sub-type-component	0	porte	1160	12.33	150.0	7.7	1238	3330	234791
12	1	managed-navpoint-flags-component	1	non_porte	1573	16.72	150.0	10.5	857	938	209112
12	2	managed-navpoint-visibility-distance-filters-component	1	non_porte	229	2.43	150.0	1.5	593	1001	602
12	3	managed-navpoint-visible-offscreen-filters-component	3	non_porte	161	1.71	150.0	1.1	380	533	275
12	4	managed-navpoint-can-be-occluded-filters-component	2	non_porte	313	3.33	150.0	2.1	1363	1847	2511
12	5	managed-navpoint-visibility-filter-component	2	non_porte	129	1.37	150.0	0.9	1255	963	94044
12	6	managed-navpoint-docking-filter-component	2	non_porte	308	3.27	150.0	2.1	643	633	429
12	7	managed-navpoint-docking-order-component	2	non_porte	113	1.20	150.0	0.8	744	1212	494
12	8	managed-navpoint-docking-group-name-component	1	non_porte	215	2.28	150.0	1.4	878	956	507
12	9	managed-navpoint-formatted-text-component	1	non_porte	144	1.53	150.0	1.0	492	1006	865
12	10	managed-navpoint-timers-component	1	non_porte	173	1.84	150.0	1.2	682	740	327
12	11	managed-navpoint-manual-timer-initial-duration-component	1	non_porte	104	1.11	150.0	0.7	200	374	1886
12	12	managed-navpoint-manual-timer-current-duration-component	1	non_porte	88	0.94	150.0	0.6	473	511	348
12	13	managed-navpoint-top-progress	1	non_porte	249	2.65	150.0	1.7	1038	545	447
12	14	managed-navpoint-radial-progress	1	non_porte	376	4.00	150.0	2.5	174	409	204
12	15	managed-navpoint-bottom-progress	1	non_porte	195	2.07	150.0	1.3	261	322	369
12	16	managed-navpoint-override-flags	1	non_porte	152	1.62	150.0	1.0	4175	972	485
12	17	managed-navpoint-object-marker	1	non_porte	85	0.90	150.0	0.6	258	1150	423
12	18	managed-navpoint-position-offset	1	non_porte	92	0.98	150.0	0.6	681	501	339
12	19	managed-navpoint-visual-states-component	1	non_porte	282	3.00	150.0	1.9	142	374	203
12	20	managed-navpoint-visual-state-groups-component-0	2	non_porte	307	3.26	150.0	2.0	296	695	2018
12	21	managed-navpoint-visual-state-groups-component-1	1	non_porte	121	1.29	150.0	0.8	274	557	178677
12	22	managed-navpoint-visual-state-groups-component-2	1	non_porte	254	2.70	150.0	1.7	244	319	541
12	23	managed-navpoint-visual-state-groups-component-3	1	non_porte	66	0.70	150.0	0.4	85	388	160
12	24	managed-navpoint-visual-state-groups-component-4	1	non_porte	94	1.00	150.0	0.6	126	510	221
12	25	managed-navpoint-visual-state-groups-component-5	1	non_porte	84	0.89	150.0	0.6	252	505	236622
12	26	managed-navpoint-visual-state-groups-component-6	1	non_porte	205	2.18	150.0	1.4	706	706	553
12	27	managed-navpoint-visual-state-groups-component-7	1	non_porte	497	5.28	150.0	3.3	1418	917	782
12	28	(hors grammaire)	-	hors_grammaire	172	1.83	150.0	1.1	352	858	2586
12	29	(hors grammaire)	-	hors_grammaire	205	2.18	150.0	1.4	951	820	228
12	30	(hors grammaire)	-	hors_grammaire	92	0.98	150.0	0.6	261	724	2310
12	31	(hors grammaire)	-	hors_grammaire	132	1.40	150.0	0.9	238	539	523
12	32	(hors grammaire)	-	hors_grammaire	147	1.56	150.0	1.0	818	3150	468
12	33	(hors grammaire)	-	hors_grammaire	102	1.08	150.0	0.7	284	1569	518
12	34	(hors grammaire)	-	hors_grammaire	90	0.96	150.0	0.6	330	399	267
12	35	(hors grammaire)	-	hors_grammaire	113	1.20	150.0	0.8	201	346	387
12	36	(hors grammaire)	-	hors_grammaire	268	2.85	150.0	1.8	527	3035	321
12	37	(hors grammaire)	-	hors_grammaire	69	0.73	150.0	0.5	256	530	296
12	38	(hors grammaire)	-	hors_grammaire	87	0.92	150.0	0.6	336	370	524
12	39	(hors grammaire)	-	hors_grammaire	152	1.62	150.0	1.0	692	365	301
12	40	(hors grammaire)	-	hors_grammaire	235	2.50	150.0	1.6	302	832	450
12	41	(hors grammaire)	-	hors_grammaire	133	1.41	150.0	0.9	290	622	382
12	42	(hors grammaire)	-	hors_grammaire	126	1.34	150.0	0.8	528	525	443
12	43	(hors grammaire)	-	hors_grammaire	104	1.11	150.0	0.7	442	499	230
12	44	(hors grammaire)	-	hors_grammaire	94	1.00	150.0	0.6	244	458	373
12	45	(hors grammaire)	-	hors_grammaire	121	1.29	150.0	0.8	2186	573	310
12	46	(hors grammaire)	-	hors_grammaire	195	2.07	150.0	1.3	214	1111	233
12	47	(hors grammaire)	-	hors_grammaire	154	1.64	150.0	1.0	441	590	621
12	48	(hors grammaire)	-	hors_grammaire	148	1.57	150.0	1.0	948	954	406
12	49	(hors grammaire)	-	hors_grammaire	42	0.45	150.0	0.3	247	688	222
12	50	(hors grammaire)	-	hors_grammaire	96	1.02	150.0	0.6	254	499	274
12	51	(hors grammaire)	-	hors_grammaire	101	1.07	150.0	0.7	205	477	233
12	52	(hors grammaire)	-	hors_grammaire	236	2.51	150.0	1.6	315	914	369
12	53	(hors grammaire)	-	hors_grammaire	76	0.81	150.0	0.5	219	1021	528
12	54	(hors grammaire)	-	hors_grammaire	125	1.33	150.0	0.8	282	600	3323
12	55	(hors grammaire)	-	hors_grammaire	204	2.17	150.0	1.4	1601	1898	1076
12	56	(hors grammaire)	-	hors_grammaire	85	0.90	150.0	0.6	281	1172	551
12	57	(hors grammaire)	-	hors_grammaire	157	1.67	150.0	1.0	1055	1456	2644
12	58	(hors grammaire)	-	hors_grammaire	293	3.11	150.0	2.0	1018	1177	929
12	59	(hors grammaire)	-	hors_grammaire	602	6.40	150.0	4.0	1905	1283	2948
12	60	(hors grammaire)	-	hors_grammaire	408	4.34	150.0	2.7	1652	4111	842
12	61	(hors grammaire)	-	hors_grammaire	234	2.49	150.0	1.6	1368	962	400
12	62	(hors grammaire)	-	hors_grammaire	179	1.90	150.0	1.2	375	829	334
12	63	(hors grammaire)	-	hors_grammaire	95	1.01	150.0	0.6	239	637	230
11	0	managed-objective-timers-component	0	non_porte	8	6.30	2.0	4.0	1238	3330	234791
11	1	managed-objective-color-component	1	non_porte	1	0.79	2.0	0.5	857	938	209112
11	2	managed-objective-formatted-text-component	1	non_porte	5	3.94	2.0	2.5	593	1001	602
11	3	managed-objective-object-reference-component	1	non_porte	3	2.36	2.0	1.5	380	533	275
11	4	managed-objective-interaction-filter-component	1	non_porte	3	2.36	2.0	1.5	1363	1847	2511
11	5	managed-objective-type-component	2	non_porte	4	3.15	2.0	2.0	1255	963	94044
11	6	managed-objective-enabled-component	1	non_porte	23	18.11	2.0	11.5	643	633	429
11	7	managed-objective-priority-component	1	non_porte	1	0.79	2.0	0.5	744	1212	494
11	8	managed-objective-message-type-component	1	non_porte	10	7.87	2.0	5.0	878	956	507
11	9	managed-objective-secondary-formatted-text-component	1	non_porte	7	5.51	2.0	3.5	492	1006	865
11	10	managed-objective-is-new-and-unseen-component	1	non_porte	4	3.15	2.0	2.0	682	740	327
11	11	managed-objective-is-only-one-item-unlocked-component	1	non_porte	2	1.57	2.0	1.0	200	374	1886
11	12	managed-objective-progress-component	1	non_porte	4	3.15	2.0	2.0	473	511	348
11	13	managed-objective-required-progress-component	1	non_porte	2	1.57	2.0	1.0	1038	545	447
11	14	managed-objective-state-component	1	non_porte	2	1.57	2.0	1.0	174	409	204
11	15	managed-objective-parent-objective-component	1	non_porte	2	1.57	2.0	1.0	261	322	369
11	16	managed-objective-sub-objective-entities-component	1	non_porte	1	0.79	2.0	0.5	4175	972	485
11	17	managed-objective-sub-objective-entities-component	1	non_porte	1	0.79	2.0	0.5	258	1150	423
11	18	managed-objective-sub-objective-entities-component	1	non_porte	5	3.94	2.0	2.5	681	501	339
11	19	managed-objective-sub-objective-entities-component	1	non_porte	1	0.79	2.0	0.5	142	374	203
11	20	managed-objective-sub-objective-entities-component	1	non_porte	3	2.36	2.0	1.5	296	695	2018
11	23	managed-objective-sub-objective-entities-component	1	non_porte	2	1.57	2.0	1.0	85	388	160
11	25	managed-objective-sub-objective-entities-component	1	non_porte	2	1.57	2.0	1.0	252	505	236622
11	26	managed-objective-sub-objective-entities-component	1	non_porte	2	1.57	2.0	1.0	706	706	553
11	27	managed-objective-sub-objective-entities-component	1	non_porte	1	0.79	2.0	0.5	1418	917	782
11	28	managed-objective-sub-objective-entities-component	1	non_porte	2	1.57	2.0	1.0	352	858	2586
11	29	managed-objective-sub-objective-entities-component	1	non_porte	1	0.79	2.0	0.5	951	820	228
11	31	managed-objective-sub-objective-entities-component	1	non_porte	3	2.36	2.0	1.5	238	539	523
11	32	managed-objective-outro-phase-duration-component	1	non_porte	2	1.57	2.0	1.0	818	3150	468
11	33	managed-objective-forced-update-component	1	non_porte	5	3.94	2.0	2.5	284	1569	518
11	34	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	330	399	267
11	35	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	201	346	387
