ti	i	composant	statut	annonces_fenetre	annonces_hors	secondes_fenetre	secondes_hors	densite_fenetre	densite_hors	rapport	rapport_serre_1s
4	19	(hors grammaire)	hors_grammaire	0	1	251.8	321.5	0.000	0.003	0.00x	0.00x
4	20	(hors grammaire)	hors_grammaire	4	0	251.8	321.5	0.016	0.000	hors-fenetre-nul	4.96x
4	24	(hors grammaire)	hors_grammaire	0	5	251.8	321.5	0.000	0.016	0.00x	0.00x
4	25	(hors grammaire)	hors_grammaire	1	1	251.8	321.5	0.004	0.003	1.28x	0.00x
4	27	(hors grammaire)	hors_grammaire	1	1	251.8	321.5	0.004	0.003	1.28x	0.00x
4	28	(hors grammaire)	hors_grammaire	6	3	251.8	321.5	0.024	0.009	2.55x	2.48x
4	30	(hors grammaire)	hors_grammaire	2	2	251.8	321.5	0.008	0.006	1.28x	0.00x
4	31	(hors grammaire)	hors_grammaire	0	1	251.8	321.5	0.000	0.003	0.00x	0.00x
4	32	(hors grammaire)	hors_grammaire	4	1	251.8	321.5	0.016	0.003	5.11x	3.31x
4	33	(hors grammaire)	hors_grammaire	5	13	251.8	321.5	0.020	0.040	0.49x	0.62x
4	34	(hors grammaire)	hors_grammaire	3	0	251.8	321.5	0.012	0.000	hors-fenetre-nul	0.00x
4	36	(hors grammaire)	hors_grammaire	10	5	251.8	321.5	0.040	0.016	2.55x	4.34x
4	37	(hors grammaire)	hors_grammaire	0	1	251.8	321.5	0.000	0.003	0.00x	0.00x
4	39	(hors grammaire)	hors_grammaire	1	0	251.8	321.5	0.004	0.000	hors-fenetre-nul	0.00x
4	40	(hors grammaire)	hors_grammaire	12	6	251.8	321.5	0.048	0.019	2.55x	3.16x
4	43	(hors grammaire)	hors_grammaire	1	1	251.8	321.5	0.004	0.003	1.28x	4.96x
4	44	(hors grammaire)	hors_grammaire	19	4	251.8	321.5	0.075	0.012	6.06x	4.55x
4	45	(hors grammaire)	hors_grammaire	0	1	251.8	321.5	0.000	0.003	0.00x	0.00x
4	46	(hors grammaire)	hors_grammaire	0	2	251.8	321.5	0.000	0.006	0.00x	0.00x
4	48	(hors grammaire)	hors_grammaire	29	35	251.8	321.5	0.115	0.109	1.06x	0.51x
4	49	(hors grammaire)	hors_grammaire	1	0	251.8	321.5	0.004	0.000	hors-fenetre-nul	hors-fenetre-nul
4	52	(hors grammaire)	hors_grammaire	14	7	251.8	321.5	0.056	0.022	2.55x	0.52x
4	53	(hors grammaire)	hors_grammaire	1	2	251.8	321.5	0.004	0.006	0.64x	2.48x
4	55	(hors grammaire)	hors_grammaire	8	10	251.8	321.5	0.032	0.031	1.02x	3.97x
4	56	(hors grammaire)	hors_grammaire	5	15	251.8	321.5	0.020	0.047	0.43x	0.88x
4	57	(hors grammaire)	hors_grammaire	0	1	251.8	321.5	0.000	0.003	0.00x	0.00x
4	58	(hors grammaire)	hors_grammaire	1	0	251.8	321.5	0.004	0.000	hors-fenetre-nul	0.00x
4	60	(hors grammaire)	hors_grammaire	42	34	251.8	321.5	0.167	0.106	1.58x	1.32x
4	61	(hors grammaire)	hors_grammaire	2	0	251.8	321.5	0.008	0.000	hors-fenetre-nul	0.00x
