ti	i	composant	niveau	statut	annonces	pct_records_ti	plancher_bruit	exces_sur_plancher	temoin_vide	temoin_inconnu	temoin_occupe
11	15	managed-objective-parent-objective-component	1	non_porte	8	1.18	9.0	0.9	70	224	279
11	16	managed-objective-sub-objective-entities-component	1	non_porte	17	2.51	9.0	1.9	310	611	795
11	17	managed-objective-sub-objective-entities-component	1	non_porte	5	0.74	9.0	0.6	274	554	430
11	18	managed-objective-sub-objective-entities-component	1	non_porte	11	1.62	9.0	1.2	232	312	6056
11	19	managed-objective-sub-objective-entities-component	1	non_porte	10	1.48	9.0	1.1	245	206	269
11	20	managed-objective-sub-objective-entities-component	1	non_porte	28	4.14	9.0	3.1	284	479	676
11	21	managed-objective-sub-objective-entities-component	1	non_porte	10	1.48	9.0	1.1	217	299	76225
11	22	managed-objective-sub-objective-entities-component	1	non_porte	6	0.89	9.0	0.7	267	141	330
11	23	managed-objective-sub-objective-entities-component	1	non_porte	10	1.48	9.0	1.1	128	244	351
11	24	managed-objective-sub-objective-entities-component	1	non_porte	5	0.74	9.0	0.6	187	319	312
11	25	managed-objective-sub-objective-entities-component	1	non_porte	22	3.25	9.0	2.4	139	345	144240
11	26	managed-objective-sub-objective-entities-component	1	non_porte	17	2.51	9.0	1.9	329	398	586
11	27	managed-objective-sub-objective-entities-component	1	non_porte	6	0.89	9.0	0.7	621	382	454
11	28	managed-objective-sub-objective-entities-component	1	non_porte	5	0.74	9.0	0.6	86	311	1267
11	29	managed-objective-sub-objective-entities-component	1	non_porte	6	0.89	9.0	0.7	3474	331	178
11	31	managed-objective-sub-objective-entities-component	1	non_porte	31	4.58	9.0	3.4	115	326	324
11	32	managed-objective-outro-phase-duration-component	1	non_porte	3	0.44	9.0	0.3	472	504	459
11	34	(hors grammaire)	-	hors_grammaire	23	3.40	9.0	2.6	250	362	482
11	35	(hors grammaire)	-	hors_grammaire	5	0.74	9.0	0.6	178	201	247
11	36	(hors grammaire)	-	hors_grammaire	37	5.47	9.0	4.1	340	403	387
11	37	(hors grammaire)	-	hors_grammaire	6	0.89	9.0	0.7	219	364	186
11	38	(hors grammaire)	-	hors_grammaire	5	0.74	9.0	0.6	210	265	191
11	39	(hors grammaire)	-	hors_grammaire	31	4.58	9.0	3.4	174	358	173
11	40	(hors grammaire)	-	hors_grammaire	4	0.59	9.0	0.4	274	692	300
11	41	(hors grammaire)	-	hors_grammaire	5	0.74	9.0	0.6	141	645	320
11	42	(hors grammaire)	-	hors_grammaire	5	0.74	9.0	0.6	184	278	574
11	43	(hors grammaire)	-	hors_grammaire	3	0.44	9.0	0.3	347	504	690
11	44	(hors grammaire)	-	hors_grammaire	6	0.89	9.0	0.7	162	272	210
11	45	(hors grammaire)	-	hors_grammaire	3	0.44	9.0	0.3	1622	243	255
11	46	(hors grammaire)	-	hors_grammaire	4	0.59	9.0	0.4	134	215	185
11	47	(hors grammaire)	-	hors_grammaire	3	0.44	9.0	0.3	832	312	338
11	48	(hors grammaire)	-	hors_grammaire	31	4.58	9.0	3.4	268	420	323
11	49	(hors grammaire)	-	hors_grammaire	5	0.74	9.0	0.6	152	347	341
11	50	(hors grammaire)	-	hors_grammaire	18	2.66	9.0	2.0	188	221	205
11	51	(hors grammaire)	-	hors_grammaire	9	1.33	9.0	1.0	145	198	159
11	52	(hors grammaire)	-	hors_grammaire	29	4.28	9.0	3.2	264	324	292
11	53	(hors grammaire)	-	hors_grammaire	9	1.33	9.0	1.0	279	460	421
11	54	(hors grammaire)	-	hors_grammaire	3	0.44	9.0	0.3	212	237	1849
11	55	(hors grammaire)	-	hors_grammaire	14	2.07	9.0	1.6	402	786	1022
11	56	(hors grammaire)	-	hors_grammaire	16	2.36	9.0	1.8	203	453	377
11	57	(hors grammaire)	-	hors_grammaire	13	1.92	9.0	1.4	174	741	1915
11	58	(hors grammaire)	-	hors_grammaire	23	3.40	9.0	2.6	422	441	531
11	59	(hors grammaire)	-	hors_grammaire	9	1.33	9.0	1.0	494	404	1608
11	60	(hors grammaire)	-	hors_grammaire	13	1.92	9.0	1.4	264	2452	1019
11	61	(hors grammaire)	-	hors_grammaire	4	0.59	9.0	0.4	897	312	227
11	62	(hors grammaire)	-	hors_grammaire	4	0.59	9.0	0.4	133	304	286
11	63	(hors grammaire)	-	hors_grammaire	6	0.89	9.0	0.7	215	272	158
13	0	managed-object-property-name-component	0	porte	237	8.30	34.5	6.9	654	1150	141370
13	1	managed-object-property-component	1	non_porte	614	21.51	34.5	17.8	322	572	115464
13	2	managed-object-player-masked-property-component	1	non_porte	60	2.10	34.5	1.7	330	456	1094
13	3	managed-object-player-masked-property-component	1	non_porte	70	2.45	34.5	2.0	149	426	354
13	4	managed-object-player-masked-property-component	1	non_porte	93	3.26	34.5	2.7	565	683	1707
13	5	managed-object-player-masked-property-component	1	non_porte	44	1.54	34.5	1.3	179	417	41773
13	6	managed-object-player-masked-property-component	1	non_porte	31	1.09	34.5	0.9	460	214	353
13	7	managed-object-player-masked-property-component	1	non_porte	46	1.61	34.5	1.3	126	377	265
13	8	managed-object-player-masked-property-component	1	non_porte	86	3.01	34.5	2.5	466	890	887
13	9	managed-object-player-masked-property-component	1	non_porte	41	1.44	34.5	1.2	144	580	720
13	10	managed-object-player-masked-property-component	1	non_porte	33	1.16	34.5	1.0	227	411	458
13	11	managed-object-player-masked-property-component	1	non_porte	34	1.19	34.5	1.0	194	278	229
13	12	managed-object-player-masked-property-component	1	non_porte	117	4.10	34.5	3.4	131	381	199
13	13	managed-object-player-masked-property-component	1	non_porte	35	1.23	34.5	1.0	1574	349	441
13	14	managed-object-player-masked-property-component	1	non_porte	55	1.93	34.5	1.6	113	199	372
13	15	managed-object-player-masked-property-component	1	non_porte	40	1.40	34.5	1.2	70	224	279
13	16	managed-object-player-masked-property-component	1	non_porte	41	1.44	34.5	1.2	310	611	795
13	17	managed-object-player-masked-property-component	1	non_porte	48	1.68	34.5	1.4	274	554	430
13	18	managed-object-player-masked-property-component	1	non_porte	29	1.02	34.5	0.8	232	312	6056
13	19	managed-object-player-masked-property-component	1	non_porte	75	2.63	34.5	2.2	245	206	269
13	20	managed-object-player-masked-property-component	1	non_porte	69	2.42	34.5	2.0	284	479	676
13	21	managed-object-player-masked-property-component	1	non_porte	69	2.42	34.5	2.0	217	299	76225
13	22	managed-object-player-masked-property-component	1	non_porte	27	0.95	34.5	0.8	267	141	330
13	23	managed-object-player-masked-property-component	1	non_porte	24	0.84	34.5	0.7	128	244	351
