ti	i	composant	statut	annonces_fenetre	annonces_hors	secondes_fenetre	secondes_hors	densite_fenetre	densite_hors	rapport	rapport_serre_1s
47	24	(hors grammaire)	hors_grammaire	23	15	218.2	547.4	0.105	0.027	3.85x	3.15x
47	25	(hors grammaire)	hors_grammaire	23	26	218.2	547.4	0.105	0.047	2.22x	0.33x
47	26	(hors grammaire)	hors_grammaire	42	25	218.2	547.4	0.193	0.046	4.22x	1.86x
47	27	(hors grammaire)	hors_grammaire	12	20	218.2	547.4	0.055	0.037	1.51x	1.79x
47	28	(hors grammaire)	hors_grammaire	5	19	218.2	547.4	0.023	0.035	0.66x	0.34x
47	29	(hors grammaire)	hors_grammaire	5	11	218.2	547.4	0.023	0.020	1.14x	1.11x
47	30	(hors grammaire)	hors_grammaire	11	25	218.2	547.4	0.050	0.046	1.10x	0.97x
47	31	(hors grammaire)	hors_grammaire	4	11	218.2	547.4	0.018	0.020	0.91x	1.19x
47	32	(hors grammaire)	hors_grammaire	17	29	218.2	547.4	0.078	0.053	1.47x	1.16x
47	33	(hors grammaire)	hors_grammaire	14	26	218.2	547.4	0.064	0.047	1.35x	0.63x
47	34	(hors grammaire)	hors_grammaire	13	16	218.2	547.4	0.060	0.029	2.04x	1.61x
47	35	(hors grammaire)	hors_grammaire	14	22	218.2	547.4	0.064	0.040	1.60x	2.58x
47	36	(hors grammaire)	hors_grammaire	28	94	218.2	547.4	0.128	0.172	0.75x	0.84x
47	37	(hors grammaire)	hors_grammaire	18	16	218.2	547.4	0.083	0.029	2.82x	1.66x
47	38	(hors grammaire)	hors_grammaire	5	11	218.2	547.4	0.023	0.020	1.14x	0.00x
47	39	(hors grammaire)	hors_grammaire	3	7	218.2	547.4	0.014	0.013	1.08x	1.93x
47	40	(hors grammaire)	hors_grammaire	9	22	218.2	547.4	0.041	0.040	1.03x	1.49x
47	41	(hors grammaire)	hors_grammaire	12	25	218.2	547.4	0.055	0.046	1.20x	1.50x
47	42	(hors grammaire)	hors_grammaire	7	13	218.2	547.4	0.032	0.024	1.35x	1.37x
47	43	(hors grammaire)	hors_grammaire	70	53	218.2	547.4	0.321	0.097	3.31x	1.41x
47	44	(hors grammaire)	hors_grammaire	4	7	218.2	547.4	0.018	0.013	1.43x	0.00x
47	45	(hors grammaire)	hors_grammaire	7	10	218.2	547.4	0.032	0.018	1.76x	3.22x
47	46	(hors grammaire)	hors_grammaire	6	10	218.2	547.4	0.028	0.018	1.51x	1.11x
47	47	(hors grammaire)	hors_grammaire	9	17	218.2	547.4	0.041	0.031	1.33x	1.01x
47	48	(hors grammaire)	hors_grammaire	12	20	218.2	547.4	0.055	0.037	1.51x	0.25x
47	49	(hors grammaire)	hors_grammaire	11	21	218.2	547.4	0.050	0.038	1.31x	0.52x
47	50	(hors grammaire)	hors_grammaire	6	24	218.2	547.4	0.028	0.044	0.63x	0.00x
47	51	(hors grammaire)	hors_grammaire	8	29	218.2	547.4	0.037	0.053	0.69x	0.94x
47	52	(hors grammaire)	hors_grammaire	33	55	218.2	547.4	0.151	0.100	1.51x	0.88x
47	53	(hors grammaire)	hors_grammaire	11	95	218.2	547.4	0.050	0.174	0.29x	0.07x
47	54	(hors grammaire)	hors_grammaire	6	28	218.2	547.4	0.028	0.051	0.54x	0.48x
47	55	(hors grammaire)	hors_grammaire	9	39	218.2	547.4	0.041	0.071	0.58x	0.52x
47	56	(hors grammaire)	hors_grammaire	4	18	218.2	547.4	0.018	0.033	0.56x	0.77x
47	57	(hors grammaire)	hors_grammaire	16	28	218.2	547.4	0.073	0.051	1.43x	1.46x
47	58	(hors grammaire)	hors_grammaire	24	25	218.2	547.4	0.110	0.046	2.41x	1.29x
47	59	(hors grammaire)	hors_grammaire	7	24	218.2	547.4	0.032	0.044	0.73x	0.26x
47	60	(hors grammaire)	hors_grammaire	7	19	218.2	547.4	0.032	0.035	0.92x	0.64x
47	61	(hors grammaire)	hors_grammaire	4	11	218.2	547.4	0.018	0.020	0.91x	1.93x
47	62	(hors grammaire)	hors_grammaire	4	10	218.2	547.4	0.018	0.018	1.00x	0.60x
47	63	(hors grammaire)	hors_grammaire	25	65	218.2	547.4	0.115	0.119	0.97x	0.86x
4	0	high-frequency	porte	12847	31848	218.2	547.4	58.890	58.176	1.01x	1.01x
4	1	(hors grammaire)	hors_grammaire	1	2	218.2	547.4	0.005	0.004	1.25x	3.87x
4	2	(hors grammaire)	hors_grammaire	2	1	218.2	547.4	0.009	0.002	5.02x	15.47x
4	4	(hors grammaire)	hors_grammaire	2	17	218.2	547.4	0.009	0.031	0.30x	0.91x
4	5	(hors grammaire)	hors_grammaire	1	12	218.2	547.4	0.005	0.022	0.21x	0.64x
4	6	(hors grammaire)	hors_grammaire	0	3	218.2	547.4	0.000	0.005	0.00x	0.00x
4	7	(hors grammaire)	hors_grammaire	2	2	218.2	547.4	0.009	0.004	2.51x	7.74x
4	8	(hors grammaire)	hors_grammaire	2	2	218.2	547.4	0.009	0.004	2.51x	7.74x
4	9	(hors grammaire)	hors_grammaire	2	2	218.2	547.4	0.009	0.004	2.51x	2.58x
4	10	(hors grammaire)	hors_grammaire	0	1	218.2	547.4	0.000	0.002	0.00x	0.00x
4	12	(hors grammaire)	hors_grammaire	4	3	218.2	547.4	0.018	0.005	3.35x	0.00x
4	13	(hors grammaire)	hors_grammaire	1	0	218.2	547.4	0.005	0.000	hors-fenetre-nul	0.00x
4	14	(hors grammaire)	hors_grammaire	0	2	218.2	547.4	0.000	0.004	0.00x	0.00x
4	15	(hors grammaire)	hors_grammaire	0	2	218.2	547.4	0.000	0.004	0.00x	0.00x
4	16	(hors grammaire)	hors_grammaire	0	4	218.2	547.4	0.000	0.007	0.00x	0.00x
4	17	(hors grammaire)	hors_grammaire	6	10	218.2	547.4	0.028	0.018	1.51x	1.79x
4	18	(hors grammaire)	hors_grammaire	2	0	218.2	547.4	0.009	0.000	hors-fenetre-nul	0.00x
4	19	(hors grammaire)	hors_grammaire	1	2	218.2	547.4	0.005	0.004	1.25x	0.00x
4	20	(hors grammaire)	hors_grammaire	3	3	218.2	547.4	0.014	0.005	2.51x	1.55x
4	21	(hors grammaire)	hors_grammaire	0	1	218.2	547.4	0.000	0.002	0.00x	0.00x
4	23	(hors grammaire)	hors_grammaire	0	1	218.2	547.4	0.000	0.002	0.00x	0.00x
4	24	(hors grammaire)	hors_grammaire	0	1	218.2	547.4	0.000	0.002	0.00x	0.00x
4	25	(hors grammaire)	hors_grammaire	0	1	218.2	547.4	0.000	0.002	0.00x	0.00x
4	26	(hors grammaire)	hors_grammaire	1	2	218.2	547.4	0.005	0.004	1.25x	3.87x
4	27	(hors grammaire)	hors_grammaire	0	2	218.2	547.4	0.000	0.004	0.00x	0.00x
4	28	(hors grammaire)	hors_grammaire	2	3	218.2	547.4	0.009	0.005	1.67x	1.93x
4	30	(hors grammaire)	hors_grammaire	1	1	218.2	547.4	0.005	0.002	2.51x	7.74x
4	31	(hors grammaire)	hors_grammaire	2	0	218.2	547.4	0.009	0.000	hors-fenetre-nul	hors-fenetre-nul
4	32	(hors grammaire)	hors_grammaire	0	4	218.2	547.4	0.000	0.007	0.00x	0.00x
4	33	(hors grammaire)	hors_grammaire	1	4	218.2	547.4	0.005	0.007	0.63x	0.00x
4	34	(hors grammaire)	hors_grammaire	0	1	218.2	547.4	0.000	0.002	0.00x	0.00x
4	35	(hors grammaire)	hors_grammaire	1	3	218.2	547.4	0.005	0.005	0.84x	2.58x
4	36	(hors grammaire)	hors_grammaire	2	1	218.2	547.4	0.009	0.002	5.02x	15.47x
4	39	(hors grammaire)	hors_grammaire	3	1	218.2	547.4	0.014	0.002	7.53x	2.58x
4	40	(hors grammaire)	hors_grammaire	0	3	218.2	547.4	0.000	0.005	0.00x	0.00x
4	41	(hors grammaire)	hors_grammaire	2	1	218.2	547.4	0.009	0.002	5.02x	3.87x
4	42	(hors grammaire)	hors_grammaire	0	2	218.2	547.4	0.000	0.004	0.00x	0.00x
4	43	(hors grammaire)	hors_grammaire	0	2	218.2	547.4	0.000	0.004	0.00x	0.00x
4	44	(hors grammaire)	hors_grammaire	0	1	218.2	547.4	0.000	0.002	0.00x	0.00x
4	45	(hors grammaire)	hors_grammaire	1	0	218.2	547.4	0.005	0.000	hors-fenetre-nul	0.00x
4	46	(hors grammaire)	hors_grammaire	1	0	218.2	547.4	0.005	0.000	hors-fenetre-nul	0.00x
4	48	(hors grammaire)	hors_grammaire	2	2	218.2	547.4	0.009	0.004	2.51x	7.74x
4	50	(hors grammaire)	hors_grammaire	1	0	218.2	547.4	0.005	0.000	hors-fenetre-nul	0.00x
4	51	(hors grammaire)	hors_grammaire	0	1	218.2	547.4	0.000	0.002	0.00x	0.00x
4	52	(hors grammaire)	hors_grammaire	1	2	218.2	547.4	0.005	0.004	1.25x	3.87x
4	53	(hors grammaire)	hors_grammaire	1	1	218.2	547.4	0.005	0.002	2.51x	0.00x
4	54	(hors grammaire)	hors_grammaire	0	11	218.2	547.4	0.000	0.020	0.00x	0.00x
4	55	(hors grammaire)	hors_grammaire	0	7	218.2	547.4	0.000	0.013	0.00x	0.00x
4	56	(hors grammaire)	hors_grammaire	0	4	218.2	547.4	0.000	0.007	0.00x	0.00x
4	57	(hors grammaire)	hors_grammaire	1	6	218.2	547.4	0.005	0.011	0.42x	0.00x
4	58	(hors grammaire)	hors_grammaire	0	3	218.2	547.4	0.000	0.005	0.00x	0.00x
4	59	(hors grammaire)	hors_grammaire	0	2	218.2	547.4	0.000	0.004	0.00x	0.00x
4	60	(hors grammaire)	hors_grammaire	5	97	218.2	547.4	0.023	0.177	0.13x	0.15x
4	62	(hors grammaire)	hors_grammaire	0	3	218.2	547.4	0.000	0.005	0.00x	0.00x
4	63	(hors grammaire)	hors_grammaire	0	1	218.2	547.4	0.000	0.002	0.00x	0.00x
