bande	i	composant	tag	chunk	paquet	bit_charge	slot	gen	bits_bruts_hex	pay_bits	payload
reelle	14	player-masked-property (i14)	5	15	1100	323	1539	3	58C30003699CFA72	0	0	[non chaine]
reelle	14	player-masked-property (i14)	5	21	1520	149	1547	3	53C2BA84C6898DFA	0	0	[non chaine]
reelle	14	player-masked-property (i14)	5	28	732	1360	1545	3	57CB4075512532AA	0	0	[non chaine]
reelle	14	player-masked-property (i14)	6	7	1566	149	1547	3	6581A4841F26563A	0	0	[non chaine]
reelle	14	player-masked-property (i14)	11	7	368	1106	1524	0	B91430B6B1C5C607	4	9	[non chaine]
reelle	14	player-masked-property (i14)	11	7	2024	338	1524	1	BA7C2E4F21D76E44	4	10	[non chaine]
reelle	14	player-masked-property (i14)	11	10	982	454	1523	3	B910339EE1D5BFF7	4	9	[non chaine]
reelle	14	player-masked-property (i14)	14	8	2284	1362	1545	1	EE8C0042197D263E	4	14	[non chaine]
reelle	14	player-masked-property (i14)	15	9	128	1073	1523	3	F684242767A79E11	4	6	[non chaine]
reelle	15	player-masked-property (i15)	0	9	2242	410	1540	1	087E810321E8592C	0	0	[CHAINE]
reelle	15	player-masked-property (i15)	0	18	1026	1874	1527	2	08806FCF8203BECE	0	0	[non chaine]
reelle	15	player-masked-property (i15)	0	18	1034	1857	1527	2	08806FC00203BF4E	0	0	[non chaine]
reelle	15	player-masked-property (i15)	1	24	1042	149	1546	0	1006398005264559	0	0	[non chaine]
reelle	15	player-masked-property (i15)	2	14	1190	1349	1525	0	2C88C92000AAC830	0	0	[non chaine]
reelle	15	player-masked-property (i15)	3	14	516	1690	1537	0	31DE4DAA513C201A	0	0	[non chaine]
reelle	15	player-masked-property (i15)	6	18	2336	2178	1536	0	600003A14D3A13C0	0	0	[non chaine]
reelle	15	player-masked-property (i15)	6	19	106	1498	1536	0	600003A14D924001	0	0	[non chaine]
reelle	15	player-masked-property (i15)	6	20	906	2184	1536	0	600003A14FC23001	0	0	[non chaine]
reelle	15	player-masked-property (i15)	7	11	1206	1470	1522	2	7D981ED100DFBE04	24	14254573	[non chaine]
reelle	15	player-masked-property (i15)	7	22	126	149	1537	0	76843F7E0726489A	24	6833143	[non chaine]
reelle	15	player-masked-property (i15)	8	17	658	1341	1537	0	81DB32897F37F217	32	498280599	[non chaine]
reelle	15	player-masked-property (i15)	10	18	66	1480	1536	0	A00003A0201BF000	1	0	[non chaine]
reelle	15	player-masked-property (i15)	12	15	2124	1161	1536	0	C00003A148922001	4	0	[non chaine]
reelle	15	player-masked-property (i15)	12	16	12	772	1536	0	C00003A1484A2083	4	0	[non chaine]
reelle	15	player-masked-property (i15)	13	11	602	725	1523	0	D8C203BF3E0816BE	4	8	[non chaine]
reelle	15	player-masked-property (i15)	14	11	326	469	1523	0	E55DF43B2888D180	4	5	[non chaine]
reelle	15	player-masked-property (i15)	14	14	2342	3656	1536	0	E00003A146DA4001	4	0	[non chaine]
reelle	17	player-masked-property (i17)	0	9	2286	33	1540	1	087E810321E8592C	0	0	[CHAINE]
reelle	17	player-masked-property (i17)	0	12	90	2463	1536	0	000003A142622001	0	0	[non chaine]
reelle	17	player-masked-property (i17)	0	25	202	1114	1537	3	02736A5251842120	0	0	[non chaine]
reelle	17	player-masked-property (i17)	2	6	396	678	1536	0	2000BFE000589800	0	0	[non chaine]
reelle	17	player-masked-property (i17)	2	6	430	1425	1536	0	2000BFE000589800	0	0	[non chaine]
reelle	17	player-masked-property (i17)	2	6	432	1313	1536	0	2000BFE000589800	0	0	[non chaine]
reelle	17	player-masked-property (i17)	7	14	1246	1253	1536	2	7E9000420C618695	24	15269892	[non chaine]
reelle	17	player-masked-property (i17)	8	14	1544	1265	1547	1	8A8820C639CEB439	32	2827095139	[non chaine]
reelle	17	player-masked-property (i17)	8	14	1784	1678	1527	0	8A8820C63552B746	32	2827095139	[non chaine]
reelle	17	player-masked-property (i17)	9	10	2386	1560	1542	3	942C4A06A2E440B5	32	1120182378	[non chaine]
reelle	17	player-masked-property (i17)	9	28	454	1116	1546	2	975B054026E1133A	32	1974490114	[non chaine]
reelle	17	player-masked-property (i17)	10	10	50	1781	1541	0	AE4613EBAC3525D3	1	1	[non chaine]
reelle	17	player-masked-property (i17)	10	10	52	1852	1541	0	AE461402A832268B	1	1	[non chaine]
reelle	17	player-masked-property (i17)	10	17	1554	149	1538	1	A6453F7E0EA66099	1	0	[non chaine]
reelle	17	player-masked-property (i17)	11	14	1982	4060	1536	0	B2D50200BD70CD77	4	2	[non chaine]
reelle	17	player-masked-property (i17)	13	11	598	785	1523	0	D8530421681A1515	4	8	[non chaine]
reelle	17	player-masked-property (i17)	13	25	282	360	1523	0	D5512BA400155906	4	5	[non chaine]
reelle	17	player-masked-property (i17)	14	3	2276	1061	1545	1	EBA5899D52000841	4	11	[non chaine]
reelle	17	player-masked-property (i17)	14	21	2192	149	1538	1	E2870003A9906E8C	4	2	[non chaine]
reelle	17	player-masked-property (i17)	15	9	2332	149	1546	1	F20438860B26557A	4	2	[non chaine]
reelle	17	player-masked-property (i17)	15	21	2224	149	1538	2	F185A3841E2643BA	4	1	[non chaine]
reelle	17	player-masked-property (i17)	15	22	582	622	1523	0	F7930421681A1515	4	7	[non chaine]
reelle	19	player-masked-property (i19)	0	5	2122	1764	1536	0	000003A0203A03E0	0	0	[non chaine]
reelle	19	player-masked-property (i19)	0	9	2332	33	1540	1	087E810321E8592C	0	0	[CHAINE]
reelle	19	player-masked-property (i19)	5	26	1880	183	1529	3	5B361E104D4CF02B	0	0	[non chaine]
reelle	19	player-masked-property (i19)	8	5	1164	1003	1541	1	870103C99448806B	32	1880112281	[non chaine]
reelle	19	player-masked-property (i19)	8	6	1652	1324	1531	0	85A400108318F5A8	32	1514144008	[non chaine]
reelle	19	player-masked-property (i19)	8	17	1324	149	1545	2	8B84220214266739	32	3091341345	[non chaine]
reelle	19	player-masked-property (i19)	9	26	574	372	1528	3	9688ACB225F48002	32	1753926434	[non chaine]
reelle	19	player-masked-property (i19)	10	10	54	1715	1541	0	AE46141E3C2F271F	1	1	[non chaine]
reelle	19	player-masked-property (i19)	10	10	56	1907	1533	0	AE46143E642C27B2	1	1	[non chaine]
reelle	19	player-masked-property (i19)	10	10	58	1733	1533	0	AE46146328292833	1	1	[non chaine]
reelle	19	player-masked-property (i19)	12	6	398	271	1540	0	CDEC9220846002C8	4	13	[non chaine]
reelle	19	player-masked-property (i19)	12	8	2330	1744	1530	0	C7A2001196165BC6	4	7	[CHAINE]
reelle	19	player-masked-property (i19)	12	11	1168	929	1524	1	CD5F94222846002C	4	13	[non chaine]
reelle	19	player-masked-property (i19)	13	19	1154	959	1521	0	DE89152800AACBC0	4	14	[CHAINE]
reelle	19	player-masked-property (i19)	14	9	490	1267	1536	0	E00003A0201AF800	4	0	[non chaine]
reelle	19	player-masked-property (i19)	14	9	640	1743	1536	0	E00003A0201BF3E0	4	0	[non chaine]
reelle	19	player-masked-property (i19)	14	9	1214	2072	1536	0	E00003A13D723042	4	0	[non chaine]
reelle	19	player-masked-property (i19)	15	13	2032	515	1533	3	FB631116A3001641	4	11	[non chaine]
reelle	20	player-masked-property (i20)	0	9	2354	172	1540	1	087E810321E8592C	0	0	[CHAINE]
reelle	20	player-masked-property (i20)	0	22	2218	183	1532	0	0F44112924001159	0	0	[CHAINE]
reelle	20	player-masked-property (i20)	0	8	32	1342	1536	0	000003A0201AFBE0	0	0	[non chaine]
reelle	20	player-masked-property (i20)	1	9	240	168	1522	0	110CA30016419A42	0	0	[non chaine]
reelle	20	player-masked-property (i20)	4	26	822	1025	1526	0	49130A5001155641	0	0	[non chaine]
reelle	20	player-masked-property (i20)	6	21	1270	149	1538	2	65413700C1E98EF2	0	0	[non chaine]
reelle	20	player-masked-property (i20)	8	20	1388	677	1536	2	877D689A24B4602A	32	2010548642	[non chaine]
reelle	20	player-masked-property (i20)	12	14	474	2932	1536	1	CA0100D7FE04077E	4	10	[non chaine]
reelle	20	player-masked-property (i20)	12	17	732	432	1542	0	CBE537875C87018F	4	11	[non chaine]
reelle	20	player-masked-property (i20)	12	18	1314	1804	1522	0	C6A108C9D098E993	4	6	[non chaine]
reelle	20	player-masked-property (i20)	14	6	298	1508	1536	0	E00003A0201AFBE0	4	0	[non chaine]
reelle	20	player-masked-property (i20)	14	6	360	1319	1536	0	E00003A0201AFBE0	4	0	[non chaine]
reelle	20	player-masked-property (i20)	14	6	770	1966	1536	0	E00003A137E213C0	4	0	[non chaine]
reelle	20	player-masked-property (i20)	15	3	894	927	1523	0	FE3200AF8881D280	4	14	[non chaine]
reelle	22	player-masked-property (i22)	0	6	2116	417	1538	3	04BDA883D100C831	0	0	[non chaine]
reelle	22	player-masked-property (i22)	0	9	112	2871	1536	0	000003A13CBA4001	0	0	[non chaine]
reelle	22	player-masked-property (i22)	0	9	244	1776	1536	0	000003A08EEE8000	0	0	[non chaine]
reelle	22	player-masked-property (i22)	4	3	1354	1248	1545	1	4BB0000958D06222	0	0	[non chaine]
reelle	22	player-masked-property (i22)	4	6	1282	983	1539	3	47E1CCDABA4A3A7C	0	0	[non chaine]
reelle	22	player-masked-property (i22)	4	10	1864	1894	1546	0	4469FBD0B46BCFEC	0	0	[non chaine]
reelle	22	player-masked-property (i22)	5	11	600	728	1523	0	58928F2109000020	0	0	[non chaine]
reelle	22	player-masked-property (i22)	7	22	584	622	1523	0	77D3A9A1681A1515	24	8207002	[non chaine]
reelle	22	player-masked-property (i22)	10	10	2028	1751	1524	2	ABFDD7A740424001	1	1	[non chaine]
reelle	22	player-masked-property (i22)	10	14	2364	1714	1545	3	A3A305ED05B51BE8	1	0	[non chaine]
reelle	22	player-masked-property (i22)	11	16	2260	1418	1523	3	BA8C0FEC598D0B44	4	10	[non chaine]
reelle	22	player-masked-property (i22)	11	18	720	799	1523	2	B7080DC5596D13B7	4	7	[non chaine]
reelle	22	player-masked-property (i22)	11	23	544	1317	1542	1	B812EBEB8AA75200	4	8	[non chaine]
reelle	22	player-masked-property (i22)	12	18	880	149	1537	3	CC8528061A2640EA	4	12	[non chaine]
reelle	22	player-masked-property (i22)	12	19	2388	1651	1538	0	CA3358AC48A7A910	4	10	[non chaine]
reelle	22	player-masked-property (i22)	12	22	228	2358	1537	3	C593625639A97118	4	5	[non chaine]
reelle	22	player-masked-property (i22)	14	20	250	1778	1540	3	E025856A1EC29EE4	4	0	[non chaine]
reelle	22	player-masked-property (i22)	14	23	1788	647	1523	0	E72DD6BD0894D280	4	7	[non chaine]
reelle	23	player-masked-property (i23)	0	5	1294	1944	1536	0	000003A136722043	0	0	[non chaine]
reelle	23	player-masked-property (i23)	0	29	1040	1903	1542	2	015758E95F524001	0	0	[non chaine]
reelle	23	player-masked-property (i23)	1	1	1176	5967	1536	0	134030A0000060D7	0	0	[non chaine]
reelle	23	player-masked-property (i23)	1	8	1304	599	1536	0	13403480000060D7	0	0	[non chaine]
reelle	23	player-masked-property (i23)	1	10	1256	599	1536	0	13403C00000060D7	0	0	[non chaine]
reelle	23	player-masked-property (i23)	2	4	998	2176	1536	0	200003A0201AFBE0	0	0	[non chaine]
reelle	23	player-masked-property (i23)	2	4	1630	2207	1536	0	200003A0201A07C0	0	0	[non chaine]
reelle	23	player-masked-property (i23)	3	28	778	2021	1533	0	3E8C00421966A887	0	0	[non chaine]
reelle	23	player-masked-property (i23)	5	8	1640	1181	1522	1	510CA4001559066A	0	0	[non chaine]
reelle	23	player-masked-property (i23)	5	12	404	1116	1545	3	5AD7A2294A0022AA	0	0	[non chaine]
reelle	23	player-masked-property (i23)	5	13	260	868	1529	2	5C98075FD260E9A7	0	0	[non chaine]
reelle	23	player-masked-property (i23)	6	14	1248	149	1539	1	65842C0A0E26176A	0	0	[non chaine]
reelle	23	player-masked-property (i23)	6	28	502	149	1536	3	6844220216A648AA	0	0	[non chaine]
reelle	23	player-masked-property (i23)	6	28	574	149	1536	1	67C42F0C1B264EBA	0	0	[non chaine]
reelle	23	player-masked-property (i23)	7	14	1258	149	1539	1	74452F0C0226176A	24	4477680	[non chaine]
reelle	23	player-masked-property (i23)	10	10	76	1551	1525	0	AE4606AB641113DF	1	1	[non chaine]
reelle	23	player-masked-property (i23)	10	10	92	1503	1525	0	AE4608F6FC0911EB	1	1	[non chaine]
reelle	23	player-masked-property (i23)	12	11	320	1039	1536	0	C00003A0205AFBE0	4	0	[non chaine]
reelle	23	player-masked-property (i23)	12	29	936	3177	1539	0	CC9000420C63A5A3	4	12	[non chaine]
reelle	23	player-masked-property (i23)	13	28	2286	149	1539	1	D9C30001098C8688	4	9	[non chaine]
reelle	23	player-masked-property (i23)	13	28	2358	149	1539	0	D3860005898CFA89	4	3	[non chaine]
reelle	23	player-masked-property (i23)	13	29	860	16029	1536	0	D0D50200A025DEE9	4	0	[non chaine]
reelle	23	player-masked-property (i23)	14	9	2384	358	1546	0	ECC0221A4A0022AA	4	12	[non chaine]
reelle	23	player-masked-property (i23)	14	11	1688	2623	1536	0	E00003A0201BF7C0	4	0	[non chaine]
reelle	23	player-masked-property (i23)	14	14	1768	149	1539	3	EAC1BFFE04A64229	4	10	[non chaine]
reelle	23	player-masked-property (i23)	15	7	222	149	1547	3	FA42BF84192648DA	4	10	[non chaine]
reelle	25	player-masked-property (i25)	2	12	1750	1823	1536	0	200003A088250000	0	0	[non chaine]
reelle	25	player-masked-property (i25)	6	14	290	1030	1523	0	66A1F73A899590B6	0	0	[non chaine]
reelle	25	player-masked-property (i25)	6	14	1466	3199	1536	0	600003A0201BF3E0	0	0	[non chaine]
reelle	25	player-masked-property (i25)	6	18	1220	327	1546	2	61447E84520003B0	0	0	[non chaine]
reelle	25	player-masked-property (i25)	9	5	1354	577	1536	0	90001AC8000AD000	32	109696	[non chaine]
reelle	25	player-masked-property (i25)	9	5	1374	2002	1536	0	90001AC8000AD000	32	109696	[non chaine]
reelle	25	player-masked-property (i25)	9	5	1390	2248	1536	0	90001AC8000AD000	32	109696	[non chaine]
reelle	25	player-masked-property (i25)	10	10	94	1866	1525	0	AE4609406C0911C6	1	1	[non chaine]
reelle	25	player-masked-property (i25)	10	10	96	1344	1525	0	AE46098E700811A1	1	1	[non chaine]
reelle	25	player-masked-property (i25)	10	10	98	1422	1525	0	AE4509D7E008117C	1	1	[non chaine]
reelle	25	player-masked-property (i25)	13	6	1796	2179	1542	0	DD0A0806FCF90901	4	13	[non chaine]
reelle	25	player-masked-property (i25)	13	6	1798	2147	1542	0	DD088806FCF90901	4	13	[non chaine]
reelle	25	player-masked-property (i25)	13	6	1800	2018	1542	0	DD078806FCF90901	4	13	[non chaine]
reelle	25	player-masked-property (i25)	14	28	630	1285	1547	2	E0332AA16DF2FC01	4	0	[non chaine]
reelle	25	player-masked-property (i25)	15	24	586	149	1546	1	F044B38002265CDA	4	0	[non chaine]
reelle	26	player-masked-property (i26)	0	19	1804	1737	1537	0	0203E34B711FA0D6	0	0	[non chaine]
reelle	26	player-masked-property (i26)	0	26	2398	2571	1537	0	000081E8E00209A0	0	0	[non chaine]
reelle	26	player-masked-property (i26)	0	27	32	2505	1537	0	000081E8058209A0	0	0	[non chaine]
reelle	26	player-masked-property (i26)	2	7	480	149	1547	3	2D028006E988568D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	2	15	1660	2362	1536	0	200003A0201AFFC0	0	0	[non chaine]
reelle	26	player-masked-property (i26)	4	6	1418	1821	1545	3	400108318F628D8E	0	0	[non chaine]
reelle	26	player-masked-property (i26)	4	18	10	1339	1536	0	400003A0201BF000	0	0	[non chaine]
reelle	26	player-masked-property (i26)	6	18	1738	3681	1536	0	600003A0201BF000	0	0	[non chaine]
reelle	26	player-masked-property (i26)	7	6	1792	2542	1542	0	700D221220000000	24	53793	[non chaine]
reelle	26	player-masked-property (i26)	7	6	1794	2009	1542	0	700B8806FCF90901	24	47232	[non chaine]
reelle	26	player-masked-property (i26)	8	20	770	2570	1536	0	800003A0201BF000	32	14850	[non chaine]
reelle	26	player-masked-property (i26)	8	20	1046	2699	1536	0	800003A14FF22001	32	14868	[non chaine]
reelle	26	player-masked-property (i26)	9	22	592	759	1535	2	931104188F2EBD6A	32	823148936	[non chaine]
reelle	26	player-masked-property (i26)	15	13	212	4416	1537	0	FBE4240F52F4104D	4	11	[CHAINE]
reelle	26	player-masked-property (i26)	15	13	478	1508	1537	0	FBE4240F7EC0104D	4	11	[CHAINE]
reelle	26	player-masked-property (i26)	15	13	482	1406	1537	0	FBE4240F7EC0104D	4	11	[CHAINE]
reelle	27	player-masked-property (i27)	1	10	1790	337	1522	3	1A8039C30E6F2D06	0	0	[non chaine]
reelle	27	player-masked-property (i27)	3	5	1736	557	1538	1	33CF06AE3D7F441A	0	0	[non chaine]
reelle	27	player-masked-property (i27)	4	16	546	149	1539	0	4800B804C3E9826E	0	0	[non chaine]
reelle	27	player-masked-property (i27)	6	19	1036	491	1527	0	6889152000AAC833	0	0	[non chaine]
reelle	27	player-masked-property (i27)	7	15	1752	149	1537	3	7AC7A806687E9893	24	11303552	[non chaine]
reelle	27	player-masked-property (i27)	8	22	346	856	1538	0	809885C2930D49C9	32	159931433	[non chaine]
reelle	27	player-masked-property (i27)	8	25	1774	1515	1542	3	89DAB114600210C7	32	2645233990	[non chaine]
reelle	27	player-masked-property (i27)	9	20	214	1396	1547	0	9089153000AACF3D	32	143741696	[non chaine]
reelle	27	player-masked-property (i27)	11	29	968	2891	1532	0	B14CDA067102A57C	4	1	[non chaine]
reelle	27	player-masked-property (i27)	12	21	196	1717	1536	0	C00003A1512A13C0	4	0	[non chaine]
reelle	27	player-masked-property (i27)	12	21	936	943	1533	0	C0893D100C832F0D	4	0	[CHAINE]
reelle	27	player-masked-property (i27)	15	3	898	1439	1537	0	F3E081EFCA0209BF	4	3	[non chaine]
reelle	27	player-masked-property (i27)	15	3	900	1241	1537	0	F3E081EFCC8209BF	4	3	[non chaine]
reelle	27	player-masked-property (i27)	15	3	902	1501	1537	0	F3E081EFCC8209BF	4	3	[non chaine]
reelle	29	player-masked-property (i29)	0	16	1200	149	1545	0	0C07BF381DA60E09	0	0	[non chaine]
reelle	29	player-masked-property (i29)	0	16	1356	149	1539	3	05423E2808A60409	0	0	[non chaine]
reelle	29	player-masked-property (i29)	0	22	762	1323	1536	0	000003A0207AFBE0	0	0	[non chaine]
reelle	29	player-masked-property (i29)	1	16	1212	149	1545	2	1C873F4206260EB9	0	0	[non chaine]
reelle	29	player-masked-property (i29)	3	13	484	772	1523	3	31F730C907218008	0	0	[non chaine]
reelle	29	player-masked-property (i29)	4	18	2268	149	1547	3	4CC0BF80032668C9	0	0	[non chaine]
reelle	29	player-masked-property (i29)	6	4	1020	149	1539	3	69021F31C26387A2	0	0	[non chaine]
reelle	29	player-masked-property (i29)	6	23	2024	2091	1536	0	600003A0201BF000	0	0	[non chaine]
reelle	29	player-masked-property (i29)	7	18	820	232	1539	3	750100018990CE89	24	5246976	[non chaine]
reelle	29	player-masked-property (i29)	7	22	2112	149	1539	3	71C0BF381C2640F9	24	1838067	[non chaine]
reelle	29	player-masked-property (i29)	7	24	2388	1596	1536	2	7C0041B6300107DF	24	12583963	[non chaine]
reelle	29	player-masked-property (i29)	9	12	2024	910	1527	3	9445294004555906	32	1146262528	[non chaine]
reelle	29	player-masked-property (i29)	9	21	784	162	1546	2	9444949001598019	32	1145653504	[non chaine]
reelle	29	player-masked-property (i29)	10	8	512	186	1531	3	AA5288452000AAC8	1	1	[non chaine]
reelle	29	player-masked-property (i29)	10	22	1068	1173	1536	0	A00003A1534213C0	1	0	[non chaine]
reelle	29	player-masked-property (i29)	10	22	1268	1168	1536	0	A00003A0207A8160	1	0	[non chaine]
reelle	29	player-masked-property (i29)	12	8	644	3423	1540	1	C791A8049C3304ED	4	7	[non chaine]
reelle	29	player-masked-property (i29)	12	16	414	518	1545	2	CECBCEC1C5C132B2	4	14	[non chaine]
reelle	29	player-masked-property (i29)	12	16	1688	1571	1536	0	CC2505C291C52869	4	12	[non chaine]
reelle	29	player-masked-property (i29)	13	5	1720	1270	1538	1	D3BEEE883518AAB2	4	3	[non chaine]
reelle	29	player-masked-property (i29)	15	24	2116	2295	1536	2	0000000000000000	4	9	[CHAINE]
reelle	32	player-masked-property (i32)	0	10	1686	1691	1542	3	0DE7FF4400232F4C	0	0	[non chaine]
reelle	32	player-masked-property (i32)	0	18	2248	938	1536	2	0010A1837C0E58D1	0	0	[non chaine]
reelle	32	player-masked-property (i32)	1	8	1118	199	1536	0	1ED87F2AC2213460	0	0	[non chaine]
reelle	32	player-masked-property (i32)	1	19	410	1740	1536	0	1024C32000000002	0	0	[non chaine]
reelle	32	player-masked-property (i32)	2	20	908	2012	1536	0	200003A14FC23001	0	0	[non chaine]
reelle	32	player-masked-property (i32)	2	20	1218	1757	1536	0	200003A1500A4001	0	0	[non chaine]
reelle	32	player-masked-property (i32)	3	1	1204	2327	1536	0	30681ED0801C201A	0	0	[non chaine]
reelle	32	player-masked-property (i32)	3	1	1416	897	1545	1	3C51B49A0E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	3	4	2298	1758	1538	0	3700A81C568A6035	0	0	[non chaine]
reelle	32	player-masked-property (i32)	4	7	210	868	1538	0	4707281C568A6062	0	0	[non chaine]
reelle	32	player-masked-property (i32)	4	18	2338	2081	1536	0	400003A14D3A13C0	0	0	[non chaine]
reelle	32	player-masked-property (i32)	4	19	108	1398	1536	0	400003A14D924001	0	0	[non chaine]
reelle	32	player-masked-property (i32)	5	15	2228	712	1527	0	557FF10D64446291	0	0	[non chaine]
reelle	32	player-masked-property (i32)	6	3	192	49	1545	1	63762CC10E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	6	4	550	136	1545	1	63762CC10E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	6	7	176	49	1545	1	63762CC10E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	8	15	2126	1305	1536	0	800003A148922001	32	14868	[non chaine]
reelle	32	player-masked-property (i32)	8	16	14	772	1536	0	800003A1484A2083	32	14868	[CHAINE]
reelle	32	player-masked-property (i32)	8	25	2198	966	1545	2	8EBBFA3D644D1312	32	3955205078	[non chaine]
reelle	32	player-masked-property (i32)	10	14	2344	1875	1536	0	A00003A146DA4001	1	0	[non chaine]
reelle	32	player-masked-property (i32)	11	5	732	1074	1538	0	B700A81C568A6030	4	7	[non chaine]
reelle	32	player-masked-property (i32)	11	5	810	668	1538	0	B700A81C568A6031	4	7	[non chaine]
reelle	32	player-masked-property (i32)	12	15	1186	2068	1545	0	C066994C1B477A20	4	0	[non chaine]
reelle	32	player-masked-property (i32)	13	9	2056	1586	1545	0	D3DF240010831908	4	3	[non chaine]
reelle	32	player-masked-property (i32)	13	11	604	709	1523	0	D90203BF3E0816BE	4	9	[non chaine]
reelle	32	player-masked-property (i32)	15	22	1948	2532	1540	3	F52A7E4800210632	4	5	[non chaine]
reelle	33	player-masked-property (i33)	0	16	1064	403	1536	3	07180ADAA2374800	0	0	[non chaine]
reelle	33	player-masked-property (i33)	0	29	954	1286	1526	0	059B6BABD6460021	0	0	[non chaine]
reelle	33	player-masked-property (i33)	1	16	1048	172	1523	0	18804343234F81AD	0	0	[non chaine]
reelle	33	player-masked-property (i33)	1	16	2378	471	1523	0	190037026EEFF946	0	0	[non chaine]
reelle	33	player-masked-property (i33)	1	27	1804	983	1530	0	1D5ED93C7699FD6F	0	0	[non chaine]
reelle	33	player-masked-property (i33)	2	2	2388	32	1536	2	2F4A7B63C00A704A	0	0	[non chaine]
reelle	33	player-masked-property (i33)	2	8	1376	931	1540	1	20008AC832D34C11	0	0	[non chaine]
reelle	33	player-masked-property (i33)	4	1	1176	6474	1536	0	4B402200000060AA	0	0	[non chaine]
reelle	33	player-masked-property (i33)	4	7	736	3223	1536	0	4B403E40000060AA	0	0	[non chaine]
reelle	33	player-masked-property (i33)	4	7	1828	1232	1538	2	44CD05C29348806F	0	0	[non chaine]
reelle	33	player-masked-property (i33)	7	16	936	506	1537	0	75446E9000556418	24	5523177	[non chaine]
reelle	33	player-masked-property (i33)	8	13	178	2178	1536	0	800003A143CA2083	32	14868	[non chaine]
reelle	33	player-masked-property (i33)	10	29	930	3296	1540	3	A0DB0F5F3A400108	1	0	[non chaine]
reelle	33	player-masked-property (i33)	11	22	2264	1425	1521	3	B9DC06561420B189	4	9	[non chaine]
reelle	33	player-masked-property (i33)	12	12	92	2608	1536	0	C00003A142622001	4	0	[non chaine]
reelle	33	player-masked-property (i33)	12	14	2320	1021	1532	3	C3968B77E8121C4E	4	3	[non chaine]
reelle	33	player-masked-property (i33)	12	26	1976	866	1537	3	C27F5344CA880641	4	2	[non chaine]
reelle	0	property-name	-	5	662	117	1521	2	00030081ED080CD1	32	196737
reelle	0	property-name	-	9	2384	117	1520	0	00030081ED081011	32	196737
reelle	0	property-name	-	20	490	256	1520	0	00030081ED080A51	32	196737
