bande	i	composant	tag	chunk	paquet	bit_charge	slot	gen	bits_bruts_hex	pay_bits	payload
reelle	10	player-masked-property (i10)	2	25	256	1071	1387	0	27EA6A6F110008CE	0	0	[non chaine]
reelle	10	player-masked-property (i10)	3	4	2284	194	1388	0	3220646002C834C8	0	0	[non chaine]
reelle	10	player-masked-property (i10)	4	4	694	673	1384	2	400155906C27956B	0	0	[non chaine]
reelle	10	player-masked-property (i10)	4	4	1206	714	1384	2	4001559067499763	0	0	[non chaine]
reelle	10	player-masked-property (i10)	5	4	1718	710	1384	2	5001155641954A5D	0	0	[non chaine]
reelle	10	player-masked-property (i10)	5	4	2226	129	1383	2	510323001641A74E	0	0	[non chaine]
reelle	10	player-masked-property (i10)	5	5	344	343	1384	2	5001159701955261	0	0	[non chaine]
reelle	10	player-masked-property (i10)	7	23	316	2149	1390	1	77FFFFF95BD09500	24	8388607	[CHAINE]
reelle	10	player-masked-property (i10)	7	23	316	2267	1392	1	77FFFFF95C509500	24	8388607	[CHAINE]
reelle	10	player-masked-property (i10)	8	18	672	1361	1388	2	818A9144CA400108	32	413733964	[CHAINE]
reelle	10	player-masked-property (i10)	8	23	316	2204	1391	1	80000000195C1094	32	1	[CHAINE]
reelle	10	player-masked-property (i10)	8	23	316	2322	1393	1	8000000004259400	32	0	[non chaine]
reelle	10	player-masked-property (i10)	11	12	1536	972	1385	3	B2D03118B3389402	4	2	[non chaine]
reelle	10	player-masked-property (i10)	11	12	1544	688	1385	3	B3384A011A0852C5	4	3	[non chaine]
reelle	10	player-masked-property (i10)	12	3	1990	1365	1383	2	C9A1238907C55B9C	4	9	[non chaine]
reelle	10	player-masked-property (i10)	12	5	576	452	1383	1	CF00775AC880B008	4	15	[non chaine]
reelle	10	player-masked-property (i10)	12	22	590	435	1383	0	C5A51512BA300164	4	5	[CHAINE]
reelle	10	player-masked-property (i10)	13	5	582	346	1383	1	D3280ED0820000A8	4	3	[non chaine]
reelle	10	player-masked-property (i10)	14	18	1022	1394	1383	0	EC807D719208F756	4	12	[non chaine]
reelle	13	player-masked-property (i13)	0	10	1104	1930	1472	2	07B04177EF8106D8	0	0	[non chaine]
reelle	13	player-masked-property (i13)	0	15	670	2034	1472	2	06D04177E7C106DF	0	0	[non chaine]
reelle	13	player-masked-property (i13)	2	15	1702	651	1473	2	2229D95790D42239	0	0	[non chaine]
reelle	13	player-masked-property (i13)	4	10	822	303	1473	3	401D4185443E8C00	0	0	[non chaine]
reelle	13	player-masked-property (i13)	5	24	1906	1323	1393	1	5206430010868BC9	0	0	[non chaine]
reelle	13	player-masked-property (i13)	5	27	1038	746	1396	3	59B9FF5112400108	0	0	[non chaine]
reelle	13	player-masked-property (i13)	6	12	570	126	1395	3	65E0A9D86668B001	0	0	[non chaine]
reelle	13	player-masked-property (i13)	6	27	2318	903	1474	1	64FA229411082095	0	0	[non chaine]
reelle	13	player-masked-property (i13)	8	7	1312	470	1385	3	8020019EE79AB6A2	32	33561070	[non chaine]
reelle	13	player-masked-property (i13)	8	28	620	203	1383	2	8996ADE89B92009A	32	2573917833	[CHAINE]
reelle	13	player-masked-property (i13)	9	28	628	203	1383	2	9D85AE689B92009A	32	3629835913	[CHAINE]
reelle	13	player-masked-property (i13)	9	28	622	203	1383	2	918FAE089B92009A	32	419094665	[CHAINE]
reelle	13	player-masked-property (i13)	9	28	626	399	1383	2	958CAE489B92009A	32	1489691785	[CHAINE]
reelle	13	player-masked-property (i13)	10	28	632	432	1383	2	A97E2EA05E26E480	1	1	[non chaine]
reelle	13	player-masked-property (i13)	11	24	1286	135	1383	2	BD8E3FE897128008	4	13	[non chaine]
reelle	13	player-masked-property (i13)	11	24	1316	135	1383	2	B531A1C897120008	4	5	[non chaine]
reelle	13	player-masked-property (i13)	11	28	636	203	1383	2	B97B2EE89B92009A	4	9	[non chaine]
reelle	13	player-masked-property (i13)	12	16	1888	1952	1472	2	C1744146E75BA101	4	1	[non chaine]
reelle	13	player-masked-property (i13)	12	20	2034	1304	1387	3	CA51242120000488	4	10	[non chaine]
reelle	13	player-masked-property (i13)	13	4	2254	129	1383	2	D10324001559069C	4	1	[non chaine]
reelle	18	player-masked-property (i18)	0	7	1432	1707	1397	1	01F7E799BD200084	0	0	[non chaine]
reelle	18	player-masked-property (i18)	1	5	1938	459	1383	2	1106A40011590685	0	0	[non chaine]
reelle	18	player-masked-property (i18)	1	10	1666	601	1385	1	10900001BFEC1336	0	0	[non chaine]
reelle	18	player-masked-property (i18)	1	21	1970	879	1390	2	112B25001559781A	0	0	[non chaine]
reelle	18	player-masked-property (i18)	2	4	694	836	1384	2	201906B5C90F75E4	0	0	[non chaine]
reelle	18	player-masked-property (i18)	3	6	80	351	1393	1	3DC92AC88191800B	0	0	[non chaine]
reelle	18	player-masked-property (i18)	4	4	1206	877	1384	2	400155906B7697E1	0	0	[non chaine]
reelle	18	player-masked-property (i18)	4	4	1718	908	1384	2	400155906BB29AED	0	0	[non chaine]
reelle	18	player-masked-property (i18)	4	11	1230	7632	1387	1	4784200E1273922B	0	0	[non chaine]
reelle	18	player-masked-property (i18)	5	21	1972	560	1390	2	512B2400155906B9	0	0	[non chaine]
reelle	18	player-masked-property (i18)	6	19	88	1763	1387	0	6123001086BC3A26	0	0	[non chaine]
reelle	18	player-masked-property (i18)	8	7	1310	1103	1391	3	81EA2D8907118008	32	513988752	[non chaine]
reelle	18	player-masked-property (i18)	9	21	1974	622	1390	2	912B2400155906B8	32	313671681	[non chaine]
reelle	18	player-masked-property (i18)	10	6	944	1249	1473	1	A9FC20C943908480	1	1	[non chaine]
reelle	18	player-masked-property (i18)	10	6	946	970	1473	0	A9FC20E98D920008	1	1	[non chaine]
reelle	18	player-masked-property (i18)	12	20	1356	2091	1383	1	C0D925D9C201B77C	4	0	[non chaine]
reelle	18	player-masked-property (i18)	13	15	1516	520	1393	1	D11CA400155906E1	4	1	[non chaine]
reelle	18	player-masked-property (i18)	13	21	1976	622	1390	2	D12B2400155906B8	4	1	[non chaine]
reelle	18	player-masked-property (i18)	14	14	990	1667	1383	3	EF3EA73E7A300108	4	15	[non chaine]
reelle	18	player-masked-property (i18)	14	14	992	1537	1383	3	EF3EA73E7A300108	4	15	[non chaine]
reelle	18	player-masked-property (i18)	14	14	996	1578	1383	3	EF3EA73E7A400108	4	15	[non chaine]
reelle	18	player-masked-property (i18)	15	14	1040	1789	1383	3	F3D6A6201BF18080	4	3	[non chaine]
reelle	18	player-masked-property (i18)	15	14	1044	8080	1383	3	F3D6A6201BF18080	4	3	[non chaine]
reelle	18	player-masked-property (i18)	15	14	1052	1716	1383	3	F3DAA73E8220011C	4	3	[non chaine]
reelle	23	player-masked-property (i23)	0	18	1866	561	1394	3	03F0CA02852CFFD2	0	0	[non chaine]
reelle	23	player-masked-property (i23)	0	27	2086	2073	1387	3	0BA0588F1F8C6A50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	0	27	2088	1417	1387	3	026C548FB24C2A50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	1	14	556	135	1387	1	120FB7888BD20008	0	0	[non chaine]
reelle	23	player-masked-property (i23)	1	27	2080	1311	1387	3	1E005C8E430CAA50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	1	27	2082	1395	1387	3	14D05C8E8C8C6A50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	2	27	2076	1361	1387	3	2BC8608D66CCEA50	0	0	[CHAINE]
reelle	23	player-masked-property (i23)	2	27	2078	1311	1387	3	2298608DB00CAA50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	3	27	2070	1480	1387	3	3E2C688C40CCEA50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	3	27	2072	1348	1387	3	34F8688C8A4CEA50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	3	27	2074	1852	1387	3	3060648D1D4CEA50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	4	16	922	1290	1388	0	451F9AF3840120B6	0	0	[non chaine]
reelle	23	player-masked-property (i23)	4	25	402	953	1395	1	4DEA30420E4D3177	0	0	[non chaine]
reelle	23	player-masked-property (i23)	4	27	2066	1475	1387	3	4BF46C8B644D2A50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	5	27	2060	1396	1387	3	5E54748A3E8D2A50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	5	27	2062	2054	1387	3	5524748AD18D2A50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	5	27	2064	1420	1387	3	508C708B1B0D2A50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	6	27	2056	1389	1387	3	6C207889AB8D2A50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	6	27	2058	1432	1387	3	62EC7889F50D2A50	0	0	[non chaine]
reelle	23	player-masked-property (i23)	7	3	1068	1650	1390	0	7823FD552927C110	24	8536021	[non chaine]
reelle	23	player-masked-property (i23)	7	12	1008	1069	1473	0	7F203241A3001086	24	15860516	[non chaine]
reelle	23	player-masked-property (i23)	7	27	2050	1348	1387	3	7E80808885CD2A50	24	15206408	[non chaine]
reelle	23	player-masked-property (i23)	8	27	2046	1383	1387	3	87B08487A94D2A50	32	2064140410	[non chaine]
reelle	23	player-masked-property (i23)	8	27	2048	1643	1387	3	83188487F2CD2A50	32	831015039	[non chaine]
reelle	23	player-masked-property (i23)	9	27	2040	1460	1387	3	9A148C86834CEA50	32	2705901672	[non chaine]
reelle	23	player-masked-property (i23)	9	27	2042	1435	1387	3	957C8C87164D2A50	32	1472776305	[non chaine]
reelle	23	player-masked-property (i23)	9	27	2044	1437	1387	3	90E088875FCD2A50	32	235440245	[non chaine]
reelle	23	player-masked-property (i23)	10	27	2034	1566	1387	3	AC749485A6CCEA50	1	1	[non chaine]
reelle	23	player-masked-property (i23)	10	27	2036	1432	1387	3	A7DC9085F04CEA50	1	0	[CHAINE]
reelle	23	player-masked-property (i23)	10	27	2038	1429	1387	3	A344908639CCEA50	1	0	[non chaine]
reelle	23	player-masked-property (i23)	11	27	2028	1333	1387	3	BED49C8480CCAA50	4	14	[non chaine]
reelle	23	player-masked-property (i23)	11	27	2030	1389	1387	3	BA3C9884CA4CAA50	4	10	[non chaine]
reelle	23	player-masked-property (i23)	11	27	2032	1224	1387	3	B10C988513CCAA50	4	1	[non chaine]
reelle	23	player-masked-property (i23)	12	6	488	701	1388	0	C24F7A0201200013	4	2	[non chaine]
reelle	23	player-masked-property (i23)	12	27	2024	1361	1387	3	C808A083EDCC6A50	4	8	[non chaine]
reelle	23	player-masked-property (i23)	12	27	2026	1513	1387	3	C3709C84374C6A50	4	3	[non chaine]
reelle	23	player-masked-property (i23)	13	27	2016	1430	1387	3	DF00A8827E4BEA50	4	15	[non chaine]
reelle	23	player-masked-property (i23)	13	27	2018	1404	1387	3	DA68A882C7CBEA50	4	10	[non chaine]
reelle	23	player-masked-property (i23)	13	27	2020	1385	1387	3	D5D0A4835ACC2A50	4	5	[non chaine]
reelle	23	player-masked-property (i23)	14	27	2010	7243	1387	3	ECC8B0944ECB8403	4	12	[non chaine]
reelle	23	player-masked-property (i23)	14	27	2012	1778	1387	3	E830AC81EB4BAA50	4	8	[non chaine]
reelle	23	player-masked-property (i23)	14	27	2014	1471	1387	3	E398AC8234CBAA50	4	3	[non chaine]
reelle	23	player-masked-property (i23)	15	27	2004	1782	1387	3	FA98B47F9F4B128B	4	10	[non chaine]
reelle	23	player-masked-property (i23)	15	27	2006	1570	1387	3	F600B47FE8CB0403	4	6	[non chaine]
reelle	23	player-masked-property (i23)	15	27	2008	1554	1387	3	F164B089188B4403	4	1	[non chaine]
reelle	24	player-masked-property (i24)	0	11	1330	336	1384	0	0000000000870078	0	0	[non chaine]
reelle	24	player-masked-property (i24)	0	12	304	336	1384	0	0000000000870078	0	0	[non chaine]
reelle	24	player-masked-property (i24)	0	25	1986	542	1384	0	0000000000870078	0	0	[non chaine]
reelle	24	player-masked-property (i24)	1	27	1988	1798	1387	3	1F58C47DE64A8403	0	0	[non chaine]
reelle	24	player-masked-property (i24)	1	27	1990	1674	1387	3	1AC0C47E2FCAC403	0	0	[non chaine]
reelle	24	player-masked-property (i24)	1	27	1992	2180	1387	3	1628C07E794AC403	0	0	[non chaine]
reelle	24	player-masked-property (i24)	2	27	1982	2387	1387	3	2D20CC7D534A4403	0	0	[non chaine]
reelle	24	player-masked-property (i24)	2	27	1984	1632	1387	3	2888C87D9CCA4403	0	0	[non chaine]
reelle	24	player-masked-property (i24)	2	27	1986	1775	1387	3	23F0C87DE64A8403	0	0	[non chaine]
reelle	24	player-masked-property (i24)	3	11	1084	1748	1471	2	369E8672D4800210	0	0	[non chaine]
reelle	24	player-masked-property (i24)	3	18	448	1397	1393	3	35EFF9F433230010	0	0	[non chaine]
reelle	24	player-masked-property (i24)	3	27	1972	2205	1387	3	3F84D4714D8A8403	0	0	[non chaine]
reelle	24	player-masked-property (i24)	5	16	698	554	1393	1	511EA400155906C7	0	0	[non chaine]
reelle	24	player-masked-property (i24)	9	9	1614	921	1393	2	910EA5001679EC19	32	283791361	[non chaine]
reelle	24	player-masked-property (i24)	13	6	106	393	1383	2	D106A5001155641A	4	1	[non chaine]
reelle	24	player-masked-property (i24)	14	18	1140	1218	1397	3	E579079BC187DB27	4	5	[non chaine]
reelle	26	player-masked-property (i26)	0	11	194	184	1471	0	0BF488812000AAC8	0	0	[non chaine]
reelle	26	player-masked-property (i26)	0	14	1630	1260	1473	0	006081ED990209BF	0	0	[non chaine]
reelle	26	player-masked-property (i26)	0	19	974	1739	1473	0	040081EF3F0209BF	0	0	[non chaine]
reelle	26	player-masked-property (i26)	1	5	1368	343	1384	2	1140000203106A40	0	0	[non chaine]
reelle	26	player-masked-property (i26)	1	9	1626	808	1393	2	110EA30016419A4A	0	0	[non chaine]
reelle	26	player-masked-property (i26)	1	9	2138	593	1393	1	110F23001641BDFE	0	0	[non chaine]
reelle	26	player-masked-property (i26)	2	4	1206	1040	1384	2	2019067BBA2F55C4	0	0	[non chaine]
reelle	26	player-masked-property (i26)	2	4	2230	531	1384	2	201906531A05F5AE	0	0	[non chaine]
reelle	26	player-masked-property (i26)	2	24	1814	2030	1473	0	27C081EFCF8209A3	0	0	[non chaine]
reelle	26	player-masked-property (i26)	3	4	1718	1071	1384	2	3001641942A862D6	0	0	[non chaine]
reelle	26	player-masked-property (i26)	3	6	2042	321	1384	2	3001641A88673C56	0	0	[non chaine]
reelle	26	player-masked-property (i26)	4	4	694	931	1384	2	400155906A8AA87F	0	0	[non chaine]
reelle	26	player-masked-property (i26)	4	5	856	380	1384	2	4001159065DC9E1F	0	0	[non chaine]
reelle	26	player-masked-property (i26)	4	5	1880	316	1384	2	40015590651D9E4D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	5	20	2114	1571	1473	0	580081EF1F020BBF	0	0	[non chaine]
reelle	26	player-masked-property (i26)	5	20	2116	1653	1473	0	580081EF5F020BBF	0	0	[non chaine]
reelle	26	player-masked-property (i26)	5	20	2118	2129	1473	0	580081EF9F020BBF	0	0	[non chaine]
reelle	26	player-masked-property (i26)	6	20	2102	2004	1473	0	602081EBF9020BBF	0	0	[non chaine]
reelle	26	player-masked-property (i26)	6	20	2104	1476	1473	0	602081EBF9020BBF	0	0	[non chaine]
reelle	26	player-masked-property (i26)	6	20	2106	1468	1473	0	600081EBF9820BBF	0	0	[non chaine]
reelle	26	player-masked-property (i26)	7	14	956	1881	1473	0	702081EFCF020BAF	24	133150	[non chaine]
reelle	26	player-masked-property (i26)	7	14	958	1731	1473	0	702081EFCD820BAF	24	133150	[non chaine]
reelle	26	player-masked-property (i26)	8	26	1280	2118	1473	0	8B4081E8180209BD	32	3020430977	[non chaine]
reelle	26	player-masked-property (i26)	9	5	982	129	1383	2	9103230016419736	32	271724545	[non chaine]
reelle	26	player-masked-property (i26)	11	22	196	2173	1393	0	B82081EBEA0209AF	4	8	[non chaine]
reelle	26	player-masked-property (i26)	11	22	198	1873	1393	0	B80081EBE48209AF	4	8	[non chaine]
reelle	26	player-masked-property (i26)	11	22	200	1886	1393	0	B80081EBE00209AF	4	8	[non chaine]
reelle	26	player-masked-property (i26)	12	3	1992	1354	1383	2	C9A1213D0769F6FE	4	9	[non chaine]
reelle	26	player-masked-property (i26)	12	3	1994	1277	1383	2	C9A11EF106E9F4A8	4	9	[non chaine]
reelle	26	player-masked-property (i26)	12	26	1152	1235	1383	1	C92118E18C2D4CC2	4	9	[non chaine]
reelle	26	player-masked-property (i26)	13	6	1146	987	1393	1	D20B23001086936A	4	2	[non chaine]
reelle	26	player-masked-property (i26)	13	9	2144	530	1393	1	D10F23001641BE3A	4	1	[non chaine]
reelle	26	player-masked-property (i26)	13	16	718	686	1393	1	D11EA400155906C8	4	1	[non chaine]
reelle	26	player-masked-property (i26)	15	4	1456	1550	1473	0	F000826BBF020BAF	4	0	[non chaine]
reelle	26	player-masked-property (i26)	15	18	696	1373	1384	0	FFE17A874E7DF224	4	15	[non chaine]
reelle	26	player-masked-property (i26)	15	20	598	907	1384	3	F8A16AB88EBD963F	4	8	[non chaine]
reelle	27	player-masked-property (i27)	0	21	1270	233	1383	2	06F0193DCA8A0001	0	0	[non chaine]
reelle	27	player-masked-property (i27)	0	21	1280	1341	1383	2	00C181B086000009	0	0	[non chaine]
reelle	27	player-masked-property (i27)	0	22	218	575	1383	0	00C0900BC70C5A57	0	0	[non chaine]
reelle	27	player-masked-property (i27)	1	4	2360	129	1383	2	110323001641A6BE	0	0	[non chaine]
reelle	27	player-masked-property (i27)	1	7	286	830	1393	1	1109A3001641C30A	0	0	[non chaine]
reelle	27	player-masked-property (i27)	2	27	1994	2173	1473	0	2BE081ECDB8209BF	0	0	[non chaine]
reelle	27	player-masked-property (i27)	3	4	1408	1323	1473	0	3000826891020BBF	0	0	[non chaine]
reelle	27	player-masked-property (i27)	3	14	1094	2687	1473	0	3FC081EFCF820DBF	0	0	[CHAINE]
reelle	27	player-masked-property (i27)	3	14	1708	1198	1473	0	37C081EBEF8209BF	0	0	[non chaine]
reelle	27	player-masked-property (i27)	4	14	1300	1556	1473	0	4FA081EFCF8209BF	0	0	[CHAINE]
reelle	27	player-masked-property (i27)	4	14	1302	1315	1473	0	4FA081EFCF8209BF	0	0	[CHAINE]
reelle	27	player-masked-property (i27)	4	8	2106	1489	1473	0	47C081EFCC0209B6	0	0	[non chaine]
reelle	27	player-masked-property (i27)	5	5	1500	645	1393	1	5107A400155906B7	0	0	[non chaine]
reelle	27	player-masked-property (i27)	5	8	2102	1386	1473	0	57C081EFCC0209B7	0	0	[non chaine]
reelle	27	player-masked-property (i27)	5	16	754	1649	1473	0	57C081EBEB90904D	0	0	[non chaine]
reelle	27	player-masked-property (i27)	6	14	1142	2172	1473	0	67A081EFCF8209BF	0	0	[non chaine]
reelle	27	player-masked-property (i27)	6	14	1144	1904	1473	0	67A081EFCF0209BF	0	0	[non chaine]
reelle	27	player-masked-property (i27)	6	14	1146	2076	1473	0	67A081EFCE8209BF	0	0	[non chaine]
reelle	27	player-masked-property (i27)	7	8	2098	1380	1473	0	77A081EFCB0209B7	24	7997470	[non chaine]
reelle	27	player-masked-property (i27)	8	17	1780	2020	1473	0	87A081EFD3020BAF	32	2047352573	[non chaine]
reelle	27	player-masked-property (i27)	8	24	2232	2403	1473	0	800081EFD18209BB	32	532221	[non chaine]
reelle	27	player-masked-property (i27)	9	24	2230	2613	1473	0	902081EFD18209B9	32	34086653	[non chaine]
reelle	27	player-masked-property (i27)	13	25	1158	309	1393	1	D131A50014D5641A	4	1	[non chaine]
reelle	27	player-masked-property (i27)	14	2	2348	1323	1473	0	E96081EFD20209BF	4	9	[non chaine]
reelle	27	player-masked-property (i27)	14	2	2350	1373	1473	0	E96081EFD20209BF	4	9	[non chaine]
reelle	27	player-masked-property (i27)	14	2	2352	1432	1473	0	E96081EFD18209BF	4	9	[non chaine]
reelle	27	player-masked-property (i27)	15	2	1902	1267	1473	0	F3C081EFCF8209BE	4	3	[non chaine]
reelle	27	player-masked-property (i27)	15	2	1906	1230	1473	0	F36081EFCF8209BE	4	3	[non chaine]
reelle	27	player-masked-property (i27)	15	2	1908	1193	1473	0	F34081EFCF8209BE	4	3	[non chaine]
reelle	32	player-masked-property (i32)	0	1	8	42907	1472	0	000001801D9840A3	0	0	[non chaine]
reelle	32	player-masked-property (i32)	0	4	1410	598	1388	0	0212E60E035C8322	0	0	[non chaine]
reelle	32	player-masked-property (i32)	0	9	854	164	1470	0	000C864BEB79910A	0	0	[non chaine]
reelle	32	player-masked-property (i32)	3	15	2286	532	1388	0	3CAEA3673111D230	0	0	[non chaine]
reelle	32	player-masked-property (i32)	3	21	2108	734	1388	0	3AF5A33CFCDF431A	0	0	[non chaine]
reelle	32	player-masked-property (i32)	4	4	1972	555	1388	0	4C9DE616A9105A25	0	0	[non chaine]
reelle	32	player-masked-property (i32)	5	4	1378	785	1393	1	51052400155906B9	0	0	[non chaine]
reelle	32	player-masked-property (i32)	5	4	1616	918	1388	0	52A5625FE1105A40	0	0	[non chaine]
reelle	32	player-masked-property (i32)	5	4	1618	887	1388	0	5414E2FFE5105A30	0	0	[non chaine]
reelle	32	player-masked-property (i32)	8	19	714	736	1388	0	87ADE61000047C78	32	2061394176	[non chaine]
reelle	32	player-masked-property (i32)	11	3	106	1145	1388	0	B5E9678D592E2A13	4	5	[non chaine]
reelle	32	player-masked-property (i32)	11	4	1610	819	1388	0	BE42C3FFD5105A40	4	14	[non chaine]
reelle	32	player-masked-property (i32)	11	18	482	359	1387	1	BA95283D4D120A30	4	10	[non chaine]
reelle	32	player-masked-property (i32)	12	18	2186	760	1388	0	C247C63D009F534E	4	2	[non chaine]
reelle	32	player-masked-property (i32)	12	21	1364	1000	1388	0	C526C63800044468	4	5	[non chaine]
reelle	0	property-name	-	3	962	163	1397	1	3740000102440290	32	926941185
reelle	0	property-name	-	3	1008	2407	1385	2	379F8101D3BD040B	32	933200129
reelle	0	property-name	-	3	1396	1376	1470	2	37DC8101DA7E040B	32	937197825
