bande	i	composant	tag	chunk	paquet	bit_charge	slot	gen	bits_bruts_hex	pay_bits	payload
reelle	2	player-masked-property (i2)	14	9	1830	1729	1537	0	E0514F3C9000420C	4	0	[non chaine]
reelle	3	player-masked-property (i3)	0	4	148	33	1542	1	0C7E810321E8592C	0	0	[CHAINE]
reelle	3	player-masked-property (i3)	0	16	888	317	1524	3	0B5B111925001155	0	0	[CHAINE]
reelle	3	player-masked-property (i3)	0	5	2104	33	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	3	player-masked-property (i3)	1	12	818	321	1545	1	1EB2757E8C6A2254	0	0	[non chaine]
reelle	3	player-masked-property (i3)	3	13	2182	1988	1520	0	3D07F6DD0F08C004	0	0	[non chaine]
reelle	3	player-masked-property (i3)	3	22	1314	149	1546	0	3B4622021D26591A	0	0	[non chaine]
reelle	3	player-masked-property (i3)	4	14	794	1033	1525	0	4558806FCC0203BF	0	0	[non chaine]
reelle	3	player-masked-property (i3)	4	25	1310	1431	1536	0	400003A0201A4800	0	0	[non chaine]
reelle	3	player-masked-property (i3)	4	25	1826	1901	1536	0	400003A1576A4001	0	0	[non chaine]
reelle	3	player-masked-property (i3)	5	15	1006	119	1530	1	5E6003F5E13387AC	0	0	[non chaine]
reelle	3	player-masked-property (i3)	6	7	2140	1778	1536	0	600003A0201B2000	0	0	[non chaine]
reelle	3	player-masked-property (i3)	6	8	810	1548	1536	0	600003A0205BF320	0	0	[non chaine]
reelle	3	player-masked-property (i3)	6	22	1334	149	1536	2	6A47248407A65BAA	0	0	[non chaine]
reelle	3	player-masked-property (i3)	7	9	1764	1467	1523	3	737FCF388810F9E7	24	3669235	[CHAINE]
reelle	3	player-masked-property (i3)	7	9	2094	183	1541	0	7D7F910B24001559	24	14154000	[non chaine]
reelle	3	player-masked-property (i3)	8	9	224	1558	1536	0	800003A13BA213C0	32	14867	[non chaine]
reelle	3	player-masked-property (i3)	8	22	1324	149	1545	2	8E8623841AA65A6A	32	3898751041	[non chaine]
reelle	3	player-masked-property (i3)	10	11	572	1530	1536	0	A00003A0203BF7C0	1	0	[non chaine]
reelle	3	player-masked-property (i3)	10	13	2162	2294	1526	2	AF2DC7DD0F08C004	1	1	[non chaine]
reelle	3	player-masked-property (i3)	11	4	1802	149	1546	3	B28331021A25F229	4	2	[non chaine]
reelle	3	player-masked-property (i3)	11	24	2030	1467	1541	2	BC8349415AA44034	4	12	[non chaine]
reelle	3	player-masked-property (i3)	12	9	896	1932	1536	0	C00003A13C323001	4	0	[non chaine]
reelle	3	player-masked-property (i3)	12	10	606	1331	1536	0	C00003A13DAA4001	4	0	[non chaine]
reelle	3	player-masked-property (i3)	12	10	1118	1490	1536	0	C00003A0201AFFC0	4	0	[non chaine]
reelle	3	player-masked-property (i3)	13	3	1920	1049	1541	0	D3630201AFFC080E	4	3	[non chaine]
reelle	3	player-masked-property (i3)	13	7	1556	394	1547	3	D682A80617265D99	4	6	[non chaine]
reelle	3	player-masked-property (i3)	13	10	1806	149	1539	3	D881587980002B4C	4	8	[non chaine]
reelle	3	player-masked-property (i3)	14	23	48	2121	1536	3	E7476B704058241A	4	7	[non chaine]
reelle	3	player-masked-property (i3)	14	28	116	1358	1536	0	E00003A0203BF3E0	4	0	[non chaine]
reelle	4	player-masked-property (i4)	0	3	712	1075	1541	0	0A88064191626A2E	0	0	[non chaine]
reelle	4	player-masked-property (i4)	0	3	1240	524	1545	3	08900045641886A8	0	0	[non chaine]
reelle	4	player-masked-property (i4)	0	4	176	33	1542	1	0C7E810321E8592C	0	0	[CHAINE]
reelle	4	player-masked-property (i4)	1	29	308	931	1536	0	13044E28C055905F	0	0	[non chaine]
reelle	4	player-masked-property (i4)	2	9	950	1909	1536	0	200003A13C324001	0	0	[non chaine]
reelle	4	player-masked-property (i4)	3	11	102	691	1547	3	3A90005564182127	0	0	[non chaine]
reelle	4	player-masked-property (i4)	3	25	688	790	1545	0	30010863CCA129AE	0	0	[non chaine]
reelle	4	player-masked-property (i4)	4	13	1486	1590	1542	3	4CD730854251A421	0	0	[CHAINE]
reelle	4	player-masked-property (i4)	4	11	1126	512	1547	3	4098004565E7C193	0	0	[non chaine]
reelle	4	player-masked-property (i4)	4	12	1192	614	1546	1	4C9000556419A167	0	0	[non chaine]
reelle	4	player-masked-property (i4)	5	20	840	539	1523	2	5124A30016418062	0	0	[non chaine]
reelle	4	player-masked-property (i4)	6	7	1576	149	1547	3	6641AC0A01265ED9	0	0	[non chaine]
reelle	4	player-masked-property (i4)	6	7	1716	149	1547	3	69C13F7EC3899752	0	0	[non chaine]
reelle	4	player-masked-property (i4)	6	9	2250	1808	1536	0	600003A0201BF3E0	0	0	[non chaine]
reelle	4	player-masked-property (i4)	7	16	1954	562	1540	0	708C0059067F59DA	24	573445	[non chaine]
reelle	4	player-masked-property (i4)	7	17	416	1149	1545	2	76880641813A9086	24	6848612	[non chaine]
reelle	4	player-masked-property (i4)	7	17	1602	731	1540	0	788C00590634C96A	24	8962053	[non chaine]
reelle	4	player-masked-property (i4)	8	19	1406	793	1525	1	8A8C0059066EAA1F	32	2831156624	[non chaine]
reelle	4	player-masked-property (i4)	8	19	1748	1310	1545	1	8894004555905F78	32	2302674005	[non chaine]
reelle	4	player-masked-property (i4)	8	20	22	799	1547	3	8C9000456418D668	32	3372221526	[non chaine]
reelle	4	player-masked-property (i4)	9	20	1030	764	1547	2	928C005906030A45	32	683672976	[non chaine]
reelle	4	player-masked-property (i4)	10	11	1222	1065	1536	0	A00003A0203BF7C0	1	0	[non chaine]
reelle	4	player-masked-property (i4)	10	21	2248	587	1537	1	A2859C004037E981	1	0	[non chaine]
reelle	4	player-masked-property (i4)	10	23	364	497	1541	0	AA8C00590608C98A	1	1	[non chaine]
reelle	4	player-masked-property (i4)	11	23	1388	895	1541	0	B28806418B328FE6	4	2	[non chaine]
reelle	4	player-masked-property (i4)	11	23	1420	788	1546	0	B28806418A7A8F56	4	2	[non chaine]
reelle	4	player-masked-property (i4)	11	24	2078	213	1545	3	B498004415564195	4	4	[non chaine]
reelle	4	player-masked-property (i4)	12	8	144	2101	1536	0	C00003A139EA2001	4	0	[non chaine]
reelle	4	player-masked-property (i4)	12	8	394	1963	1536	0	C00003A13A322001	4	0	[non chaine]
reelle	4	player-masked-property (i4)	12	8	420	1399	1536	0	C00003A13A024001	4	0	[non chaine]
reelle	4	player-masked-property (i4)	13	8	1970	1219	1538	1	D43A39DA12000841	4	4	[non chaine]
reelle	4	player-masked-property (i4)	13	29	436	244	1547	2	D694004555906692	4	6	[non chaine]
reelle	4	player-masked-property (i4)	14	25	1456	1572	1536	0	E00003A0201BF224	4	0	[non chaine]
reelle	4	player-masked-property (i4)	14	25	1792	1417	1536	0	E00003A1575A13C0	4	0	[non chaine]
reelle	5	player-masked-property (i5)	0	4	196	33	1542	1	0C7E810321E8592C	0	0	[CHAINE]
reelle	5	player-masked-property (i5)	0	4	2176	95	1545	1	007E810321E8592C	0	0	[non chaine]
reelle	5	player-masked-property (i5)	0	6	398	33	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	5	player-masked-property (i5)	1	15	2346	1444	1539	3	10C26210DF470230	0	0	[non chaine]
reelle	5	player-masked-property (i5)	2	30	984	1890	1541	0	2578076A3C557DC8	0	0	[non chaine]
reelle	5	player-masked-property (i5)	4	28	374	735	1540	1	41EF404224000062	0	0	[non chaine]
reelle	5	player-masked-property (i5)	5	31	458	387	1547	2	5BBC5041B91B01D2	0	0	[non chaine]
reelle	5	player-masked-property (i5)	6	7	764	1753	1536	0	600003A0201BED60	0	0	[non chaine]
reelle	5	player-masked-property (i5)	6	27	2058	805	1533	1	6A2880046259A241	0	0	[non chaine]
reelle	5	player-masked-property (i5)	7	16	1018	353	1546	1	72D6A2324A0022AA	24	2976291	[non chaine]
reelle	5	player-masked-property (i5)	8	12	234	149	1547	3	8882388C16A67AA9	32	2284030145	[non chaine]
reelle	5	player-masked-property (i5)	8	24	2164	1995	1536	0	800003A0201B5000	32	14850	[non chaine]
reelle	5	player-masked-property (i5)	8	24	2194	1300	1536	0	800003A155F24001	32	14869	[non chaine]
reelle	5	player-masked-property (i5)	10	13	2158	2362	1527	3	AF2A18650F08C004	1	1	[CHAINE]
reelle	5	player-masked-property (i5)	12	4	1184	391	1547	2	CB440E8806418BD2	4	11	[non chaine]
reelle	5	player-masked-property (i5)	12	6	1588	1125	1536	0	C00003A137CA3042	4	0	[non chaine]
reelle	5	player-masked-property (i5)	12	6	2066	1399	1536	0	C00003A0205A00C0	4	0	[non chaine]
reelle	5	player-masked-property (i5)	14	6	1538	1409	1536	0	E00003A137CA2001	4	0	[non chaine]
reelle	5	player-masked-property (i5)	15	28	1322	847	1530	0	F11E95A03439BD52	4	1	[non chaine]
reelle	6	player-masked-property (i6)	0	4	216	33	1542	1	0C7E810321E8592C	0	0	[CHAINE]
reelle	6	player-masked-property (i6)	0	4	2242	33	1545	1	007E810321E8592C	0	0	[non chaine]
reelle	6	player-masked-property (i6)	0	6	420	33	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	6	player-masked-property (i6)	1	29	306	1035	1536	0	12F44E2900055641	0	0	[non chaine]
reelle	6	player-masked-property (i6)	2	4	2298	1541	1528	0	20A48002AB20CE99	0	0	[non chaine]
reelle	6	player-masked-property (i6)	2	23	1956	1111	1538	3	266CE4ACC65DAA39	0	0	[non chaine]
reelle	6	player-masked-property (i6)	4	3	110	149	1538	0	4703B00019A64CF9	0	0	[non chaine]
reelle	6	player-masked-property (i6)	4	6	572	1897	1536	0	400003A136721680	0	0	[non chaine]
reelle	6	player-masked-property (i6)	4	6	758	2239	1536	0	400003A088648000	0	0	[non chaine]
reelle	6	player-masked-property (i6)	6	12	1932	1824	1536	0	600003A0201BF220	0	0	[non chaine]
reelle	6	player-masked-property (i6)	6	16	1052	149	1538	1	6B043C0410A665DA	0	0	[non chaine]
reelle	6	player-masked-property (i6)	6	28	862	855	1523	0	659138220190656E	0	0	[non chaine]
reelle	6	player-masked-property (i6)	7	9	2388	149	1539	3	7E822F0C06263C5A	24	15213296	[non chaine]
reelle	6	player-masked-property (i6)	7	28	2054	772	1546	2	7601060FF2C077A9	24	6295648	[non chaine]
reelle	6	player-masked-property (i6)	9	14	1190	1214	1542	2	9D9A544628C00590	32	3651486818	[non chaine]
reelle	6	player-masked-property (i6)	10	5	1252	1593	1536	0	A00003A135C22001	1	0	[non chaine]
reelle	6	player-masked-property (i6)	10	28	1146	1983	1536	0	A00003A0201BF480	1	0	[non chaine]
reelle	6	player-masked-property (i6)	11	5	2326	1448	1524	1	BB68586EC2984037	4	11	[non chaine]
reelle	6	player-masked-property (i6)	11	6	64	683	1524	0	B908325D51D5F948	4	9	[non chaine]
reelle	6	player-masked-property (i6)	11	28	2024	407	1524	1	BA74EDA26D48002A	4	10	[non chaine]
reelle	6	player-masked-property (i6)	12	28	1734	2719	1536	0	C00003A0201BEE40	4	0	[non chaine]
reelle	6	player-masked-property (i6)	13	10	540	1264	1539	1	D801049C9398806F	4	8	[non chaine]
reelle	6	player-masked-property (i6)	14	8	2032	1164	1520	0	EA184ED684F03678	4	10	[non chaine]
reelle	6	player-masked-property (i6)	14	23	2006	1158	1536	0	E00003A1546210F5	4	0	[non chaine]
reelle	6	player-masked-property (i6)	14	24	228	2184	1536	0	E00003A1550A13C0	4	0	[non chaine]
reelle	7	player-masked-property (i7)	0	3	872	269	1539	0	00A8000591C03123	0	0	[non chaine]
reelle	7	player-masked-property (i7)	0	4	244	33	1542	1	0C7E810321E8592C	0	0	[CHAINE]
reelle	7	player-masked-property (i7)	0	4	476	1099	1547	1	0887A3A4FDD4B9E4	0	0	[non chaine]
reelle	7	player-masked-property (i7)	2	4	1778	1581	1536	0	200003A1346A3001	0	0	[non chaine]
reelle	7	player-masked-property (i7)	2	4	2142	1792	1536	0	200003A134922001	0	0	[non chaine]
reelle	7	player-masked-property (i7)	2	5	712	1067	1536	0	200003A1352A168A	0	0	[non chaine]
reelle	7	player-masked-property (i7)	3	22	1558	149	1547	3	3141B5801A26786A	0	0	[non chaine]
reelle	7	player-masked-property (i7)	4	25	800	1393	1539	2	4D90000620C5BDEF	0	0	[non chaine]
reelle	7	player-masked-property (i7)	4	27	104	182	1545	3	46B5A2614600AC83	0	0	[non chaine]
reelle	7	player-masked-property (i7)	5	30	1860	119	1529	3	5C320F1EB10FF094	0	0	[non chaine]
reelle	7	player-masked-property (i7)	6	7	2046	149	1545	0	66052A081EA670D9	0	0	[non chaine]
reelle	7	player-masked-property (i7)	6	12	2304	2410	1536	0	600003A141D22001	0	0	[non chaine]
reelle	7	player-masked-property (i7)	6	23	1044	1874	1536	0	600003A0201A0040	0	0	[non chaine]
reelle	7	player-masked-property (i7)	7	16	1406	149	1545	0	70C58007E99B6E82	24	808960	[non chaine]
reelle	7	player-masked-property (i7)	8	14	510	1093	1545	0	8ECC4CBC7545116A	32	3972320199	[non chaine]
reelle	7	player-masked-property (i7)	8	22	2206	1144	1536	0	800003A152DA2001	32	14869	[non chaine]
reelle	7	player-masked-property (i7)	8	23	46	1565	1536	0	800003A0201AFBE0	32	14850	[non chaine]
reelle	7	player-masked-property (i7)	10	21	1132	2028	1536	0	A00003A1502A4001	1	0	[non chaine]
reelle	7	player-masked-property (i7)	10	22	440	1757	1536	0	A00003A151AA2001	1	0	[non chaine]
reelle	7	player-masked-property (i7)	11	1	1114	9938	1536	0	B340352000381829	4	3	[non chaine]
reelle	7	player-masked-property (i7)	11	6	122	631	1536	0	B340364000381829	4	3	[non chaine]
reelle	7	player-masked-property (i7)	11	13	936	631	1536	0	B34038E000381829	4	3	[non chaine]
reelle	7	player-masked-property (i7)	12	7	2126	149	1547	3	CEC0BE280FA66C89	4	14	[non chaine]
reelle	7	player-masked-property (i7)	12	17	1244	149	1545	1	C646B0000FA6363A	4	6	[non chaine]
reelle	7	player-masked-property (i7)	12	17	1266	149	1537	2	C4C7BF820426362A	4	4	[non chaine]
reelle	7	player-masked-property (i7)	13	5	990	149	1537	0	D848A2021326589A	4	8	[non chaine]
reelle	7	player-masked-property (i7)	13	11	1152	718	1545	0	D2C2A51842120000	4	2	[CHAINE]
reelle	7	player-masked-property (i7)	14	3	1204	2470	1536	0	E00003A0201BF2C0	4	0	[non chaine]
reelle	7	player-masked-property (i7)	14	3	2028	2367	1536	0	E00003A0201A8920	4	0	[non chaine]
reelle	7	player-masked-property (i7)	14	27	2100	648	1546	2	E6A652595A8A3001	4	6	[non chaine]
reelle	7	player-masked-property (i7)	15	14	1104	149	1545	1	F106BF8211264A5A	4	1	[non chaine]
reelle	8	player-masked-property (i8)	0	4	374	33	1542	1	0C7E810321E8592C	0	0	[CHAINE]
reelle	8	player-masked-property (i8)	0	4	2298	33	1545	1	007E810321E8592C	0	0	[non chaine]
reelle	8	player-masked-property (i8)	0	6	464	33	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	8	player-masked-property (i8)	1	17	1850	1163	1536	1	1EBEF8209BF42082	0	0	[non chaine]
reelle	8	player-masked-property (i8)	1	17	1852	1235	1536	1	1EBEF8209BF42082	0	0	[non chaine]
reelle	8	player-masked-property (i8)	1	17	1854	1058	1536	1	1EBEF8209BF42082	0	0	[non chaine]
reelle	8	player-masked-property (i8)	2	10	1930	564	1546	1	2EADA21D4A0022AA	0	0	[non chaine]
reelle	8	player-masked-property (i8)	2	13	40	1809	1532	1	26FC1820BBF3A484	0	0	[non chaine]
reelle	8	player-masked-property (i8)	2	13	218	2364	1536	0	200003A0201BF160	0	0	[non chaine]
reelle	8	player-masked-property (i8)	3	9	1580	1827	1546	2	332A72A01C02B610	0	0	[non chaine]
reelle	8	player-masked-property (i8)	4	6	1828	1133	1538	2	4AE4E4C205AFFC08	0	0	[non chaine]
reelle	8	player-masked-property (i8)	4	6	1830	1998	1538	2	4AE4E48205AFFC08	0	0	[non chaine]
reelle	8	player-masked-property (i8)	4	8	214	1065	1546	1	4F2A8541068932AA	0	0	[non chaine]
reelle	8	player-masked-property (i8)	5	13	1808	149	1536	3	50C53EAE0E266209	0	0	[non chaine]
reelle	8	player-masked-property (i8)	8	9	672	1419	1525	1	8FC48C6900042146	32	4232627856	[non chaine]
reelle	8	player-masked-property (i8)	8	24	1104	149	1547	3	8C822C0AC20988A2	32	3357720748	[non chaine]
reelle	8	player-masked-property (i8)	11	24	1096	149	1547	3	B0C42A08C089887A	4	0	[CHAINE]
reelle	8	player-masked-property (i8)	12	6	2376	762	1525	1	C221046002C831D6	4	2	[non chaine]
reelle	8	player-masked-property (i8)	12	19	692	231	1547	3	C223B46002C8303C	4	2	[non chaine]
reelle	8	player-masked-property (i8)	14	28	868	855	1523	0	E651382201906571	4	6	[non chaine]
reelle	9	player-masked-property (i9)	0	3	1516	335	1523	0	0000048773EEEDC2	0	0	[non chaine]
reelle	9	player-masked-property (i9)	0	4	408	33	1542	1	0C7E810321E8592C	0	0	[CHAINE]
reelle	9	player-masked-property (i9)	0	4	2322	33	1545	1	007E810321E8592C	0	0	[non chaine]
reelle	9	player-masked-property (i9)	1	27	746	149	1546	0	1BC5398A0E26667A	0	0	[non chaine]
reelle	9	player-masked-property (i9)	2	19	1196	1996	1536	0	200003A0201BF540	0	0	[non chaine]
reelle	9	player-masked-property (i9)	3	11	2094	1367	1521	2	3D026C4FF0900042	0	0	[non chaine]
reelle	9	player-masked-property (i9)	4	19	868	1484	1536	0	400003A14C8A2001	0	0	[non chaine]
reelle	9	player-masked-property (i9)	4	19	896	2389	1536	0	400003A14C8A3001	0	0	[non chaine]
reelle	9	player-masked-property (i9)	6	18	2082	154	1538	0	679C98E0FA4088D9	0	0	[non chaine]
reelle	9	player-masked-property (i9)	6	27	1010	211	1545	0	66C580026998DA8D	0	0	[non chaine]
reelle	9	player-masked-property (i9)	7	27	1032	149	1545	2	7A05310215A6639A	24	10507024	[non chaine]
reelle	9	player-masked-property (i9)	8	14	84	1877	1536	3	8E36882427815480	32	3815277122	[non chaine]
reelle	9	player-masked-property (i9)	8	26	1046	1344	1536	0	800003A1584A2001	32	14869	[non chaine]
reelle	9	player-masked-property (i9)	9	22	812	1758	1540	0	9726E99B23B0EAA4	32	1919850930	[non chaine]
reelle	9	player-masked-property (i9)	10	18	2362	2295	1536	0	A00003A02013EF82	1	0	[non chaine]
reelle	9	player-masked-property (i9)	13	8	1408	1557	1545	3	D3920008418C1133	4	3	[CHAINE]
reelle	9	player-masked-property (i9)	14	10	2272	2578	1538	0	EC520008418C7FB4	4	12	[non chaine]
reelle	9	player-masked-property (i9)	14	22	1478	443	1538	0	E796B9127A500115	4	7	[CHAINE]
reelle	9	player-masked-property (i9)	14	27	1054	149	1547	3	E482BF840EA6638A	4	4	[non chaine]
reelle	10	player-masked-property (i10)	0	4	430	33	1542	1	0C7E810321E8592C	0	0	[CHAINE]
reelle	10	player-masked-property (i10)	0	4	2344	346	1545	1	007E810321E8592C	0	0	[non chaine]
reelle	10	player-masked-property (i10)	0	6	510	116	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	10	player-masked-property (i10)	1	6	1710	1412	1545	2	104E0A3D7260B420	0	0	[non chaine]
reelle	10	player-masked-property (i10)	1	26	672	2561	1545	2	104E0F5F6260B420	0	0	[non chaine]
reelle	10	player-masked-property (i10)	1	29	302	900	1536	0	12D44E2900055641	0	0	[non chaine]
reelle	10	player-masked-property (i10)	2	13	250	846	1545	0	288424000084B8CC	0	0	[non chaine]
reelle	10	player-masked-property (i10)	2	13	1620	1627	1542	3	27A4E9A890B40D0A	0	0	[non chaine]
reelle	10	player-masked-property (i10)	3	7	1606	389	1547	3	3C40B59201266059	0	0	[non chaine]
reelle	10	player-masked-property (i10)	3	21	1338	894	1530	2	3001086233A073AE	0	0	[non chaine]
reelle	10	player-masked-property (i10)	3	29	1348	502	1545	3	34842FFFFFFFFAEC	0	0	[non chaine]
reelle	10	player-masked-property (i10)	4	17	1296	1636	1536	0	400003A0201A9D80	0	0	[non chaine]
reelle	10	player-masked-property (i10)	4	17	2022	1606	1536	0	400003A149D213C0	0	0	[non chaine]
reelle	10	player-masked-property (i10)	4	18	952	1151	1536	0	400003A14A5A3001	0	0	[non chaine]
reelle	10	player-masked-property (i10)	5	21	32	1435	1535	0	58892D1800B20C8D	0	0	[non chaine]
reelle	10	player-masked-property (i10)	5	21	36	1258	1541	0	5C892D1800B20C8E	0	0	[non chaine]
reelle	10	player-masked-property (i10)	6	16	1922	1457	1536	0	600003A0203BF000	0	0	[non chaine]
reelle	10	player-masked-property (i10)	6	16	2084	2196	1536	0	600003A0203BF3E0	0	0	[non chaine]
reelle	10	player-masked-property (i10)	6	17	196	1634	1536	0	600003A1486A13C0	0	0	[non chaine]
reelle	10	player-masked-property (i10)	7	4	1652	1292	1545	2	76799550B6F97E00	24	6789461	[non chaine]
reelle	10	player-masked-property (i10)	9	2	1678	737	1538	1	99FEAC894490820E	32	2682964116	[non chaine]
reelle	10	player-masked-property (i10)	10	27	2186	663	1521	1	AE99F6B554800210	1	1	[non chaine]
reelle	10	player-masked-property (i10)	14	26	1896	3960	1536	0	E00003A084C68000	4	0	[non chaine]
reelle	10	player-masked-property (i10)	14	26	2194	1693	1536	0	E00003A0201BF160	4	0	[non chaine]
reelle	10	player-masked-property (i10)	15	24	532	149	1536	2	F9C5BC1C10263FDA	4	9	[non chaine]
reelle	11	player-masked-property (i11)	0	4	454	33	1542	1	0C7E810321E8592C	0	0	[CHAINE]
