ti	i	composant	statut	annonces_fenetre	annonces_hors	secondes_fenetre	secondes_hors	densite_fenetre	densite_hors	rapport	rapport_serre_1s
4	3	(hors grammaire)	hors_grammaire	1	0	249.0	359.2	0.004	0.000	hors-fenetre-nul	hors-fenetre-nul
4	4	(hors grammaire)	hors_grammaire	27	43	249.0	359.2	0.108	0.120	0.91x	1.25x
4	5	(hors grammaire)	hors_grammaire	12	24	249.0	359.2	0.048	0.067	0.72x	0.16x
4	6	(hors grammaire)	hors_grammaire	0	12	249.0	359.2	0.000	0.033	0.00x	0.00x
4	7	(hors grammaire)	hors_grammaire	3	0	249.0	359.2	0.012	0.000	hors-fenetre-nul	2.73x
4	8	(hors grammaire)	hors_grammaire	4	7	249.0	359.2	0.016	0.019	0.82x	2.05x
4	9	(hors grammaire)	hors_grammaire	1	0	249.0	359.2	0.004	0.000	hors-fenetre-nul	hors-fenetre-nul
4	10	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	11	(hors grammaire)	hors_grammaire	2	0	249.0	359.2	0.008	0.000	hors-fenetre-nul	hors-fenetre-nul
4	12	(hors grammaire)	hors_grammaire	3	3	249.0	359.2	0.012	0.008	1.44x	2.73x
4	13	(hors grammaire)	hors_grammaire	1	0	249.0	359.2	0.004	0.000	hors-fenetre-nul	hors-fenetre-nul
4	14	(hors grammaire)	hors_grammaire	1	1	249.0	359.2	0.004	0.003	1.44x	0.00x
4	15	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	16	(hors grammaire)	hors_grammaire	3	5	249.0	359.2	0.012	0.014	0.87x	1.82x
4	17	(hors grammaire)	hors_grammaire	4	2	249.0	359.2	0.016	0.006	2.88x	2.73x
4	18	(hors grammaire)	hors_grammaire	3	2	249.0	359.2	0.012	0.006	2.16x	3.65x
4	20	(hors grammaire)	hors_grammaire	2	1	249.0	359.2	0.008	0.003	2.88x	2.73x
4	21	(hors grammaire)	hors_grammaire	0	2	249.0	359.2	0.000	0.006	0.00x	0.00x
4	24	(hors grammaire)	hors_grammaire	1	1	249.0	359.2	0.004	0.003	1.44x	0.00x
4	26	(hors grammaire)	hors_grammaire	0	2	249.0	359.2	0.000	0.006	0.00x	0.00x
4	27	(hors grammaire)	hors_grammaire	1	1	249.0	359.2	0.004	0.003	1.44x	5.47x
4	28	(hors grammaire)	hors_grammaire	2	2	249.0	359.2	0.008	0.006	1.44x	0.00x
4	30	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	31	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	32	(hors grammaire)	hors_grammaire	2	4	249.0	359.2	0.008	0.011	0.72x	1.09x
4	33	(hors grammaire)	hors_grammaire	9	23	249.0	359.2	0.036	0.064	0.56x	1.01x
4	34	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	35	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	36	(hors grammaire)	hors_grammaire	0	5	249.0	359.2	0.000	0.014	0.00x	0.00x
4	37	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	38	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	40	(hors grammaire)	hors_grammaire	3	1	249.0	359.2	0.012	0.003	4.33x	1.82x
4	41	(hors grammaire)	hors_grammaire	0	2	249.0	359.2	0.000	0.006	0.00x	0.00x
4	42	(hors grammaire)	hors_grammaire	0	3	249.0	359.2	0.000	0.008	0.00x	0.00x
4	43	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	44	(hors grammaire)	hors_grammaire	3	3	249.0	359.2	0.012	0.008	1.44x	2.73x
4	46	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	48	(hors grammaire)	hors_grammaire	6	3	249.0	359.2	0.024	0.008	2.88x	0.68x
4	49	(hors grammaire)	hors_grammaire	1	0	249.0	359.2	0.004	0.000	hors-fenetre-nul	hors-fenetre-nul
4	50	(hors grammaire)	hors_grammaire	1	0	249.0	359.2	0.004	0.000	hors-fenetre-nul	hors-fenetre-nul
4	52	(hors grammaire)	hors_grammaire	11	10	249.0	359.2	0.044	0.028	1.59x	1.29x
4	53	(hors grammaire)	hors_grammaire	1	2	249.0	359.2	0.004	0.006	0.72x	0.00x
4	54	(hors grammaire)	hors_grammaire	0	19	249.0	359.2	0.000	0.053	0.00x	0.00x
4	55	(hors grammaire)	hors_grammaire	9	12	249.0	359.2	0.036	0.033	1.08x	0.58x
4	56	(hors grammaire)	hors_grammaire	7	6	249.0	359.2	0.028	0.017	1.68x	2.43x
4	58	(hors grammaire)	hors_grammaire	1	0	249.0	359.2	0.004	0.000	hors-fenetre-nul	hors-fenetre-nul
4	59	(hors grammaire)	hors_grammaire	0	1	249.0	359.2	0.000	0.003	0.00x	0.00x
4	60	(hors grammaire)	hors_grammaire	18	21	249.0	359.2	0.072	0.058	1.24x	1.20x
4	63	(hors grammaire)	hors_grammaire	1	0	249.0	359.2	0.004	0.000	hors-fenetre-nul	hors-fenetre-nul
