mode parent/enfant : 1 processus par film, plafond 2 Gio, priorite basse
===== FILM 1/3 — 00761d27 =====
2026/08/27 20:30:26 INFO plafond memoire arme pour ce decodage outil=statnames-sweep souple_gib=2 dur_octets=2684354560
IDENTITE	00761d27	slots_nommes=8	enregistrements=12202	tronque=false
SWEEP	00761d27	24	2535409815680703	6	B	278
SWEEP	00761d27	10	2533274861670467	8	A	2
SWEEP	00761d27	12	2535444178793711	8	A	3
SWEEP	00761d27	14	2533274823110022	8	A	2
SWEEP	00761d27	16	2533274824363007	8	A	4
SWEEP	00761d27	18	2535457049724486	8	A	3
SWEEP	00761d27	20	2533274806055812	8	A	0
SWEEP	00761d27	22	2535440477705077	8	A	3
SWEEP	00761d27	24	2535409815680703	8	A	3
SWEEP	00761d27	10	2533274861670467	8	B	1
SWEEP	00761d27	12	2535444178793711	8	B	0
SWEEP	00761d27	14	2533274823110022	8	B	2
SWEEP	00761d27	16	2533274824363007	8	B	0
SWEEP	00761d27	18	2535457049724486	8	B	1
SWEEP	00761d27	20	2533274806055812	8	B	1
SWEEP	00761d27	22	2535440477705077	8	B	0
SWEEP	00761d27	24	2535409815680703	8	B	1
SWEEP	00761d27	12	2535444178793711	9	A	3
SWEEP	00761d27	20	2533274806055812	9	A	5
SWEEP	00761d27	12	2535444178793711	9	B	617
SWEEP	00761d27	20	2533274806055812	9	B	2809
SWEEP	00761d27	10	2533274861670467	10	A	2955
SWEEP	00761d27	12	2535444178793711	10	A	3780
SWEEP	00761d27	14	2533274823110022	10	A	3167
SWEEP	00761d27	16	2533274824363007	10	A	3367
SWEEP	00761d27	18	2535457049724486	10	A	3541
SWEEP	00761d27	20	2533274806055812	10	A	1308
SWEEP	00761d27	22	2535440477705077	10	A	2994
SWEEP	00761d27	24	2535409815680703	10	A	2647
SWEEP	00761d27	10	2533274861670467	10	B	10
SWEEP	00761d27	12	2535444178793711	10	B	11
SWEEP	00761d27	14	2533274823110022	10	B	10
SWEEP	00761d27	16	2533274824363007	10	B	9
SWEEP	00761d27	18	2535457049724486	10	B	11
SWEEP	00761d27	20	2533274806055812	10	B	5
SWEEP	00761d27	22	2535440477705077	10	B	7
SWEEP	00761d27	24	2535409815680703	10	B	10
SWEEP	00761d27	10	2533274861670467	11	A	700
SWEEP	00761d27	12	2535444178793711	11	A	800
SWEEP	00761d27	14	2533274823110022	11	A	1000
SWEEP	00761d27	16	2533274824363007	11	A	500
SWEEP	00761d27	18	2535457049724486	11	A	900
SWEEP	00761d27	20	2533274806055812	11	A	1000
SWEEP	00761d27	22	2535440477705077	11	A	1000
SWEEP	00761d27	24	2535409815680703	11	A	800
SWEEP	00761d27	10	2533274861670467	11	B	0
SWEEP	00761d27	12	2535444178793711	11	B	0
SWEEP	00761d27	14	2533274823110022	11	B	0
SWEEP	00761d27	16	2533274824363007	11	B	0
SWEEP	00761d27	18	2535457049724486	11	B	0
SWEEP	00761d27	20	2533274806055812	11	B	0
SWEEP	00761d27	22	2535440477705077	11	B	0
SWEEP	00761d27	24	2535409815680703	11	B	0
SWEEP	00761d27	10	2533274861670467	12	A	7
SWEEP	00761d27	12	2535444178793711	12	A	8
SWEEP	00761d27	14	2533274823110022	12	A	10
SWEEP	00761d27	16	2533274824363007	12	A	5
SWEEP	00761d27	18	2535457049724486	12	A	9
SWEEP	00761d27	20	2533274806055812	12	A	10
SWEEP	00761d27	22	2535440477705077	12	A	10
SWEEP	00761d27	24	2535409815680703	12	A	8
SWEEP	00761d27	10	2533274861670467	12	B	5
SWEEP	00761d27	12	2535444178793711	12	B	5
SWEEP	00761d27	14	2533274823110022	12	B	2
SWEEP	00761d27	16	2533274824363007	12	B	8
SWEEP	00761d27	18	2535457049724486	12	B	6
SWEEP	00761d27	20	2533274806055812	12	B	3
SWEEP	00761d27	22	2535440477705077	12	B	5
SWEEP	00761d27	24	2535409815680703	12	B	5
SWEEP	00761d27	10	2533274861670467	13	A	10
SWEEP	00761d27	12	2535444178793711	13	A	10
SWEEP	00761d27	14	2533274823110022	13	A	9
SWEEP	00761d27	16	2533274824363007	13	A	8
SWEEP	00761d27	18	2535457049724486	13	A	11
SWEEP	00761d27	20	2533274806055812	13	A	4
SWEEP	00761d27	22	2535440477705077	13	A	6
SWEEP	00761d27	24	2535409815680703	13	A	9
SWEEP	00761d27	10	2533274861670467	13	B	33
SWEEP	00761d27	12	2535444178793711	13	B	100
SWEEP	00761d27	14	2533274823110022	13	B	33
