metaext	7344d24f	Strongholds:Arena	193	112	596	1273	40	1233	0	91	33230	594574	1275
forme_gen	1	1273
serieh	6	174147	50	0	0
serieh	6	175148	51	0	0
serieh	6	176149	52	0	0
serieh	6	177150	53	0	0
serieh	6	185682	54	0	0
serieh	6	199079	55	0	0
serieh	6	200074	56	0	0
serieh	6	201075	57	0	0
serieh	6	202076	58	0	0
serieh	6	203076	59	0	0
serieh	6	204077	60	0	0
serieh	6	205079	61	0	0
serieh	6	206081	62	0	0
serieh	6	207081	63	0	0
serieh	6	208081	64	0	0
serieh	6	209082	65	0	0
serieh	6	210083	66	0	0
serieh	6	211085	67	0	0
serieh	6	212086	68	0	0
serieh	6	213087	69	0	0
serieh	6	214088	70	0	0
serieh	6	215089	71	0	0
serieh	6	216090	72	0	0
serieh	6	217091	73	0	0
serieh	6	218093	74	0	0
serieh	6	219094	75	0	0
serieh	6	220101	76	0	0
serieh	6	223721	77	0	0
serieh	6	224723	78	0	0
serieh	6	228126	79	0	0
serieh	6	246364	80	0	0
serieh	6	247364	81	0	0
serieh	6	248366	82	0	0
serieh	6	249367	83	0	0
serieh	6	250367	84	0	0
serieh	6	251370	85	0	0
serieh	6	252370	86	0	0
serieh	6	253371	87	0	0
serieh	6	254373	88	0	0
serieh	6	255374	89	0	0
serieh	6	256375	90	0	0
serieh	6	257376	91	0	0
serieh	6	258379	92	0	0
serieh	6	262629	93	0	0
serieh	6	263630	94	0	0
serieh	6	264631	95	0	0
serieh	6	265632	96	0	0
serieh	6	266633	97	0	0
serieh	6	267634	98	0	0
serieh	6	268636	99	0	0
serieh	6	269638	100	0	0
serieh	6	270639	101	0	0
serieh	6	271641	102	0	0
serieh	6	272641	103	0	0
serieh	6	273642	104	0	0
serieh	6	274643	105	0	0
serieh	6	275644	106	0	0
serieh	6	276644	107	0	0
serieh	6	277645	108	0	0
serieh	6	278646	109	0	0
serieh	6	279648	110	0	0
serieh	6	280646	111	0	0
serieh	6	281649	112	0	0
serieh	6	282647	113	0	0
serieh	6	283650	114	0	0
serieh	6	284649	115	0	0
serieh	6	285651	116	0	0
serieh	6	286652	117	0	0
serieh	6	287653	118	0	0
serieh	6	288655	119	0	0
serieh	6	289655	120	0	0
serieh	6	389448	121	0	0
serieh	6	390448	122	0	0
serieh	6	391449	123	0	0
serieh	6	392450	124	0	0
serieh	6	393451	126	0	0
serieh	6	394452	128	0	0
serieh	6	395453	130	0	0
serieh	6	396455	132	0	0
serieh	6	397456	134	0	0
serieh	6	398457	136	0	0
serieh	6	399458	137	0	0
serieh	6	400456	138	0	0
serieh	6	405895	139	0	0
serieh	6	410115	140	0	0
serieh	6	411116	141	0	0
serieh	6	412117	142	0	0
serieh	6	413118	143	0	0
serieh	6	414119	144	0	0
serieh	6	415120	145	0	0
serieh	6	416121	146	0	0
serieh	6	417122	147	0	0
serieh	6	418123	148	0	0
serieh	6	419125	149	0	0
serieh	6	420129	150	0	0
serieh	6	421131	151	0	0
serieh	6	422132	152	0	0
serieh	6	423134	153	0	0
serieh	6	424133	154	0	0
serieh	6	425134	155	0	0
serieh	6	426135	156	0	0
serieh	6	427137	157	0	0
serieh	6	428137	158	0	0
serieh	6	429138	159	0	0
serieh	6	430139	160	0	0
serieh	6	431140	161	0	0
serieh	6	432141	162	0	0
serieh	6	433141	163	0	0
serieh	6	434142	164	0	0
serieh	6	435143	165	0	0
serieh	6	436144	166	0	0
serieh	6	462390	167	0	0
serieh	6	502628	168	0	0
serieh	6	503632	169	0	0
serieh	6	504637	170	0	0
serieh	6	505634	171	0	0
serieh	6	506634	172	0	0
serieh	6	507636	173	0	0
serieh	6	538829	174	0	0
serieh	6	539830	175	0	0
serieh	6	540854	176	0	0
serieh	6	541856	177	0	0
serieh	6	542857	178	0	0
serieh	6	543858	179	0	0
serieh	6	566600	180	0	0
serieh	6	567600	181	0	0
serieh	6	568602	182	0	0
serieh	6	569606	183	0	0
serieh	6	570602	184	0	0
serieh	6	571604	185	0	0
serieh	6	572604	186	0	0
serieh	6	573605	187	0	0
serieh	6	574606	188	0	0
serieh	6	575607	189	0	0
serieh	6	576608	190	0	0
serieh	6	577609	191	0	0
serieh	6	578610	192	0	0
serieh	6	579612	193	0	0
serieh	6	580610	194	0	0
serieh	6	581612	195	0	0
serieh	6	582612	196	0	0
serieh	6	591571	197	0	0
serieh	6	592572	198	0	0
serieh	6	593572	199	0	0
serieh	6	594574	200	0	0
serieh	8	112190	1	0	0
serieh	8	113190	2	0	0
serieh	8	114191	3	0	0
serieh	8	115192	4	0	0
serieh	8	116194	5	0	0
serieh	8	117194	6	0	0
serieh	8	118196	7	0	0
serieh	8	119196	8	0	0
serieh	8	120198	9	0	0
serieh	8	121199	10	0	0
serieh	8	122201	11	0	0
serieh	8	123202	12	0	0
serieh	8	124203	13	0	0
serieh	8	188068	14	0	0
serieh	8	189068	15	0	0
serieh	8	190068	16	0	0
serieh	8	191071	17	0	0
serieh	8	236503	18	0	0
serieh	8	237504	19	0	0
serieh	8	302570	20	0	0
serieh	8	303571	21	0	0
serieh	8	304572	22	0	0
serieh	8	305572	23	0	0
serieh	8	306573	24	0	0
serieh	8	307574	25	0	0
serieh	8	308576	26	0	0
serieh	8	309578	27	0	0
serieh	8	310579	28	0	0
serieh	8	311580	29	0	0
serieh	8	312580	30	0	0
serieh	8	313581	31	0	0
serieh	8	314582	32	0	0
serieh	8	315583	33	0	0
serieh	8	316585	34	0	0
serieh	8	317585	35	0	0
serieh	8	318587	36	0	0
serieh	8	320005	37	0	0
serieh	8	321005	38	0	0
serieh	8	322006	39	0	0
serieh	8	323007	40	0	0
serieh	8	324559	41	0	0
serieh	8	325561	42	0	0
serieh	8	326560	43	0	0
serieh	8	327561	44	0	0
serieh	8	328563	46	0	0
serieh	8	329564	48	0	0
serieh	8	330564	50	0	0
serieh	8	331566	52	0	0
serieh	8	332566	54	0	0
serieh	8	333567	56	0	0
serieh	8	334569	58	0	0
serieh	8	335570	60	0	0
serieh	8	336571	61	0	0
serieh	8	337572	62	0	0
serieh	8	338573	63	0	0
serieh	8	340108	64	0	0
serieh	8	341109	65	0	0
